#{"t_start": 1686168669.8732994, "env_id": null}
r,l,t
-45.616325,1600,432.718459
-43.16923,1600,433.060715
-46.663563,1600,433.080693
-48.610073,1600,433.364542
-36.614265,1600,433.773562
-43.517433,1600,434.128848
-43.083015,1600,435.019947
-38.620193,1600,435.837794
-35.77619,1600,438.796406
-31.269377,1600,438.840939
-55.015953,1600,439.014807
-37.3618,1600,439.320056
-36.0506,1600,439.372822
-27.356365,1600,439.417293
-57.718243,1600,439.862325
-36.07806,1600,440.375239
-23.822956,1600,440.518349
-44.796783,1600,483.703412
-43.51078,1600,483.923425
-39.684135,1600,484.1163
-36.95516,1600,484.12814
-42.02713,1600,484.418724
-29.059433,1600,484.770484
-40.34088,1600,485.019138
-34.07439,1600,485.071361
-23.510393,1600,485.395173
-28.399675,1600,485.774562
-34.332394,1600,485.908932
-22.210403,1600,486.352981
-22.51601,1600,486.43878
-29.8206,1600,487.461363
-28.7306,1600,487.563614
-105.96062,65,488.002495
-21.601046,1600,489.038395
-24.90173,1600,489.377915
-13.777851,1600,489.398005
-10.679173,1600,489.681222
-22.695684,1600,490.086052
-16.399221,1600,490.443873
-22.85089,1600,491.333308
-10.081114,1600,492.144796
-16.76915,1600,495.069844
-13.746602,1600,495.114859
-16.105522,1600,495.29014
-10.373643,1600,495.598257
-6.464208,1600,495.650999
-12.411765,1600,495.695406
-11.27186,1600,496.141351
-13.417722,1600,496.652965
-23.574461,1600,496.796796
-10.715179,1600,497.005577
-16.050474,1600,497.258679
-13.61197,1600,497.452006
-9.84569,1600,497.463724
1.0609379,1600,497.756196
-7.8486943,1600,498.104269
-2.3384693,1600,498.350922
-17.109863,1600,498.403441
-22.46069,1600,498.723562
-17.94711,1600,499.101494
-19.781935,1600,499.235224
-4.144703,1600,499.68102
-19.261501,1600,499.766149
-13.473329,1600,543.87424
-8.053891,1600,544.312808
1.6963758,1600,545.306817
-3.8530731,1600,545.64607
-6.513476,1600,545.666484
-22.245815,1600,545.948347
-21.602964,1600,546.352974
-11.291817,1600,546.708688
-4.604826,1600,547.599866
-1.8771381,1600,548.41685
1.1926271,1600,551.394955
3.181732,1600,551.4402
1.2076143,1600,551.614794
6.286969,1600,551.922409
-0.45507738,1600,551.975605
1.9984014,1600,552.020333
1.2373377,1600,552.463686
14.014942,1600,552.97844
18.887527,1600,553.120676
13.286203,1600,553.330833
9.591384,1600,553.54817
9.217056,1600,553.739099
16.022446,1600,553.750601
9.544475,1600,554.042424
5.079535,1600,554.392636
22.436802,1600,554.642841
12.007649,1600,554.695831
9.93514,1600,555.019367
19.593937,1600,555.400473
-106.515656,131,555.485548
11.916901,1600,555.537783
14.951164,1600,555.98287
20.923346,1600,556.068683
20.562922,1600,557.227818
-0.35107276,1600,557.66863
27.65351,1600,558.659705
17.23417,1600,558.99883
26.45236,1600,559.018873
17.849905,1600,559.297763
9.702745,1600,559.704337
35.008152,1600,560.060538
9.594791,1600,603.98623
23.058754,1600,604.797593
28.403692,1600,607.710552
35.154846,1600,607.755154
26.154997,1600,607.931494
36.818485,1600,608.307836
17.56586,1600,608.360348
34.71463,1600,608.404215
35.53094,1600,608.848806
27.857067,1600,609.355272
44.897293,1600,609.496028
34.118675,1600,609.703336
44.302692,1600,609.920344
32.79216,1600,610.112826
27.579506,1600,610.124417
42.780125,1600,610.413403
42.429054,1600,611.007293
33.90622,1600,611.059546
30.936401,1600,611.379521
-67.65377,1286,611.390953
21.356611,1600,611.761564
50.402473,1600,611.846184
35.307964,1600,611.898918
37.152836,1600,612.342973
39.50144,1600,612.428213
49.208214,1600,613.537413
53.630604,1600,614.958743
42.53414,1600,615.299557
52.77497,1600,615.319302
38.386295,1600,615.597926
56.67953,1600,616.003458
48.082283,1600,616.359384
49.678753,1600,617.305753
57.332348,1600,618.120267
54.411346,1600,664.031805
35.636143,1600,664.0755
48.7357,1600,664.251315
52.2648,1600,664.560605
61.64813,1600,664.614241
60.656155,1600,664.65865
53.22327,1600,665.100368
55.935005,1600,665.609653
76.40204,1600,665.752891
49.95118,1600,665.958967
59.737408,1600,666.174912
45.85998,1600,666.362337
68.64765,1600,666.374106
55.921436,1600,666.660696
67.32757,1600,667.250887
56.122612,1600,667.303178
73.88559,1600,667.623384
65.93941,1600,667.635053
61.21257,1600,668.053621
60.697746,1600,668.136099
57.57874,1600,668.187423
63.645233,1600,668.629502
70.19617,1600,668.713683
64.5379,1600,669.819668
77.31334,1600,671.227193
77.04335,1600,671.56335
50.20756,1600,671.583109
71.85563,1600,671.862711
-109.043076,61,672.086717
67.36952,1600,672.269037
78.60579,1600,672.625784
61.119446,1600,673.507263
59.11769,1600,674.320358
85.66601,1600,677.387159
83.79076,1600,677.432336
83.75976,1600,677.605543
88.25727,1600,677.911666
74.08072,1600,677.962852
76.37154,1600,678.006039
81.9111,1600,678.44698
70.87063,1600,678.954709
81.93477,1600,679.094704
100.74277,1600,679.301641
82.606,1600,679.516063
93.20138,1600,679.707533
78.20196,1600,679.719116
94.10828,1600,680.005809
92.319855,1600,680.593119
75.19798,1600,680.645194
73.01195,1600,724.075329
91.71439,1600,724.087475
89.44796,1600,724.457402
73.8439,1600,724.542912
86.100075,1600,724.59547
85.306725,1600,725.037919
91.97958,1600,725.122451
-120.11774,119,725.521088
81.277374,1600,726.227007
92.39509,1600,727.662106
83.484085,1600,727.998804
100.19294,1600,728.293721
97.47683,1600,728.515652
106.252174,1600,728.698593
93.2216,1600,729.049407
107.724144,1600,729.926258
106.01371,1600,730.735964
93.330345,1600,733.618893
113.219635,1600,733.662888
103.36498,1600,733.837928
117.76175,1600,734.14084
115.624825,1600,734.192526
114.49545,1600,734.235939
100.65563,1600,734.678086
116.1445,1600,735.182484
-64.835846,549,735.21792
88.564156,1600,735.325606
111.74847,1600,735.530665
107.862564,1600,735.794026
115.65837,1600,735.985564
120.46785,1600,735.997311
97.16649,1600,736.28553
101.512344,1600,736.873645
104.27671,1600,736.926738
127.43132,1600,737.246553
120.922646,1600,737.258181
110.587494,1600,737.627315
98.463356,1600,737.758515
116.79775,1600,738.203364
117.98589,1600,738.287284
114.37901,1600,738.685431
128.51886,1600,739.398127
124.99683,1600,740.804644
123.47322,1600,784.209853
111.89967,1600,784.503147
114.34302,1600,784.724792
122.19649,1600,784.905857
131.96718,1600,785.255463
112.41955,1600,786.131771
-63.72541,599,789.160527
147.29709,1600,789.906117
124.9463,1600,789.950064
118.39908,1600,790.124063
126.70792,1600,790.429684
126.12484,1600,790.481542
121.882195,1600,790.524893
-108.26432,41,790.860603
121.84626,1600,790.967834
-110.468445,47,791.353742
140.90697,1600,791.478337
130.95488,1600,791.514468
126.995735,1600,791.623857
134.33438,1600,791.82826
137.10793,1600,792.043827
147.93736,1600,792.230625
131.11348,1600,792.242166
-117.391235,110,792.269916
-119.33101,92,792.281095
-114.774994,73,792.437731
126.64191,1600,792.537899
-115.5202,78,792.918303
121.47834,1600,793.124698
132.87004,1600,793.176598
-112.35692,50,793.332647
-110.08982,42,793.474371
138.3924,1600,793.502327
138.14194,1600,793.513956
138.14203,1600,793.882295
134.82904,1600,794.01241
140.54846,1600,794.451386
140.34229,1600,794.537797
-124.367874,73,794.613831
153.79813,1600,794.938293
-115.14803,63,795.127232
127.257065,1600,795.681125
161.1336,1600,797.077364
-119.6648,60,797.566235
145.67657,1600,797.707011
155.25212,1600,797.92936
149.14697,1600,798.109537
141.34282,1600,798.457277
-117.38999,67,798.654138
127.30345,1600,799.335201
155.06111,1600,845.280006
149.78986,1600,846.019029
147.04346,1600,846.06269
149.85127,1600,846.235355
134.36803,1600,846.595565
143.86853,1600,846.647963
147.8015,1600,847.021533
-113.98353,53,847.451538
144.94087,1600,847.630903
134.76544,1600,847.770279
159.02943,1600,848.184031
155.53969,1600,848.371295
156.07169,1600,848.382714
152.66847,1600,848.410487
140.69899,1600,848.57276
159.03615,1600,848.672477
153.943,1600,849.305696
145.38776,1600,849.46033
162.62515,1600,849.601385
149.21106,1600,849.628737
154.16597,1600,849.640045
158.1644,1600,850.003487
164.22006,1600,850.575799
167.75461,1600,850.65957
163.52997,1600,851.054495
152.10379,1600,851.242125
154.45155,1600,851.760754
157.32944,1600,853.640933
153.30695,1600,853.78149
166.17032,1600,853.999961
156.23141,1600,854.526913
151.33044,1600,854.765113
-117.69209,83,855.433452
153.01971,1600,855.444882
-116.85859,80,856.087399
161.70825,1600,858.364784
161.36967,1600,859.101991
180.53168,1600,859.145966
160.22128,1600,859.317706
156.80408,1600,859.617463
171.14853,1600,859.669161
166.5639,1600,903.517395
172.96405,1600,903.699825
140.5422,1600,903.838614
177.07616,1600,904.250122
154.86473,1600,904.436276
156.6224,1600,904.447923
163.38052,1600,904.478924
-117.63155,78,904.47895
161.12564,1600,904.643273
162.07367,1600,904.742916
-123.38158,102,905.282949
176.77032,1600,905.374646
166.68597,1600,905.529431
149.48683,1600,905.669141
174.88918,1600,905.696201
163.23024,1600,905.707503
158.36432,1600,906.121024
174.80325,1600,906.68649
169.61346,1600,906.771014
160.62387,1600,907.167989
170.79964,1600,907.356445
167.03448,1600,907.876446
177.91808,1600,909.751964
181.31001,1600,909.891291
170.84322,1600,910.111903
186.82376,1600,910.63624
160.63132,1600,911.498325
183.02437,1600,912.149835
-108.490425,38,912.457531
-119.41406,72,913.03742
172.94473,1600,914.490406
194.64891,1600,915.22152
168.84845,1600,915.265182
180.41765,1600,915.438488
-109.84481,40,915.553176
175.7618,1600,915.741293
186.63727,1600,915.793061
-111.6903,64,916.258149
179.82364,1600,916.587227
187.56229,1600,916.767138
-114.33705,64,917.281443
176.8516,1600,917.316377
176.18053,1600,917.503748
186.5875,1600,917.542463
174.45381,1600,917.54249
176.55984,1600,917.706449
175.89882,1600,917.805102
-122.503174,108,918.201107
184.5529,1600,918.347867
176.745,1600,918.438944
179.8434,1600,918.595647
187.54164,1600,918.733098
198.31454,1600,918.760338
196.47986,1600,918.771615
184.4139,1600,919.133191
168.70903,1600,919.692579
182.739,1600,919.774964
171.33467,1600,920.168961
190.7049,1600,963.395089
174.7478,1600,963.910255
203.70511,1600,965.805322
182.08226,1600,965.944208
190.52525,1600,966.163143
-113.8784,69,966.50185
176.0232,1600,966.689877
191.8818,1600,967.544411
186.92445,1600,969.068049
-120.39811,60,969.548021
185.40024,1600,970.455379
-113.713394,69,971.009255
187.64409,1600,971.229
168.4621,1600,971.39968
16.785713,1086,971.482654
202.91096,1600,971.517685
197.4585,1600,971.751917
198.629,1600,972.215844
186.67465,1600,972.544903
-15.049408,790,972.844278
183.1218,1600,973.316337
190.1474,1600,973.536397
189.94812,1600,973.575341
185.88274,1600,973.575369
189.987,1600,973.736898
197.37059,1600,973.836657
-107.3197,42,974.078254
-118.46458,82,974.208564
192.85022,1600,974.235739
192.64642,1600,974.383013
181.87747,1600,974.474124
198.87968,1600,974.629113
175.93494,1600,974.767478
200.23047,1600,974.794502
198.26118,1600,974.805864
-116.40656,85,974.938447
194.38626,1600,975.174487
-122.86172,119,975.762945
200.40865,1600,975.821384
48.51941,1225,976.128992
201.66943,1600,976.220278
200.30687,1600,976.407626
191.79543,1600,976.921852
19.83474,1190,977.235012
202.22017,1600,978.785279
-68.287544,286,979.213244
191.9317,1600,979.664172
1.8025436,865,1024.290131
-72.35748,350,1024.743435
203.32764,1600,1025.683479
187.82147,1600,1027.136597
189.06825,1600,1027.354603
3.7280884,1012,1027.485563
209.0701,1600,1027.529113
196.66533,1600,1027.613368
208.40552,1600,1027.648289
193.71964,1600,1027.880768
-113.97869,62,1028.116198
190.74808,1600,1028.350757
201.39844,1600,1028.679089
208.19327,1600,1028.979301
200.98845,1600,1029.372752
-115.725334,63,1029.487136
208.53381,1600,1029.62818
203.80048,1600,1029.628208
216.46176,1600,1029.886603
201.62779,1600,1030.127945
202.65306,1600,1030.424758
203.83733,1600,1030.517364
209.46162,1600,1030.673532
194.67772,1600,1030.811752
210.25795,1600,1030.847178
202.54391,1600,1030.979486
203.98451,1600,1031.212847
214.08987,1600,1031.79589
211.09601,1600,1031.854997
-74.62426,279,1032.143374
210.71223,1600,1032.162615
206.72385,1600,1032.437274
194.96037,1600,1033.310083
-116.03903,59,1033.782309
222.64613,1600,1035.280744
209.43253,1600,1035.729914
-50.154327,555,1036.347006
41.886093,1142,1036.605732
203.42961,1600,1037.251133
44.06021,1155,1037.453826
198.5523,1600,1037.66313
-73.359375,373,1038.27275
206.2141,1600,1038.602455
215.44138,1600,1083.066364
208.2974,1600,1083.413077
217.6848,1600,1083.456592
208.22263,1600,1083.572953
214.19987,1600,1083.8708
208.11226,1600,1084.336159
194.54251,1600,1084.665809
-51.24806,400,1084.890035
105.928665,1553,1085.226573
206.51547,1600,1085.356572
214.05406,1600,1085.470717
202.06561,1600,1085.609181
-40.305946,644,1085.912077
36.79149,1149,1086.073034
221.80734,1600,1086.108742
224.5921,1600,1086.407082
203.51482,1600,1086.497698
211.8228,1600,1086.65375
209.23764,1600,1086.792789
212.70856,1600,1086.82824
216.47585,1600,1086.958127
220.55699,1600,1087.190152
218.20152,1600,1087.773669
235.27486,1600,1088.117728
216.64304,1600,1088.136967
-116.04695,63,1088.282739
