#{"t_start": 1686151678.371226, "env_id": null}
r,l,t
-116.69306,1600,18.929256
-104.93413,74,19.062469
-96.36163,1600,19.132168
-109.84297,1600,19.179877
-122.93785,1600,19.275701
-109.600464,76,19.422601
-108.34341,65,19.436933
-100.47528,72,19.482425
-100.16764,68,19.669783
-111.24357,61,19.828475
-117.14994,75,19.873523
-107.77088,54,20.051589
-123.34639,92,20.255265
-116.135056,1600,20.374067
-105.218094,61,20.485194
-106.06259,1600,20.580893
-101.83786,89,20.626625
-110.19372,1600,20.687028
-113.83923,58,20.687103
-101.909035,1600,20.870578
-134.40697,1600,20.970917
-101.38459,67,20.996367
-113.71202,59,21.032472
-107.091576,56,21.111638
-110.26069,47,21.157305
-111.166595,1600,21.186308
-111.68605,1600,21.186453
-102.02053,61,21.275514
-116.37708,57,21.513287
-117.74722,1600,21.580487
-102.82248,82,21.605407
-102.191055,1600,21.640473
-114.51452,53,21.770395
-106.19132,1600,21.839359
-105.80712,70,21.897961
-112.07996,53,22.107806
-225.66293,1572,22.167377
-125.92613,108,22.202664
-121.85798,112,22.298421
-105.75918,70,22.373485
-110.01606,66,22.387467
-131.17358,118,22.509769
-102.36549,76,70.800453
-101.362366,67,70.967987
-108.369514,72,71.070754
-117.28843,59,71.139105
-112.847946,77,71.164028
-103.606926,55,71.414295
-116.18168,1600,71.548584
-100.37949,1600,71.650062
-118.34271,133,71.878026
-109.366615,1600,72.011178
-114.22737,81,72.057446
-108.85886,48,72.082778
-125.52327,101,72.190944
-108.08497,72,72.664323
-115.87,66,72.797925
-105.6469,60,72.844552
-108.49324,96,73.104688
-107.75094,66,73.557409
-132.76007,95,74.116225
-130.74454,1600,76.173765
-103.60492,93,77.156538
-102.25603,59,77.806735
-101.71116,50,78.349909
-105.827446,57,78.962912
-103.17405,68,79.691712
-123.43035,125,81.088365
-104.47062,1600,81.208426
-100.62892,56,81.69752
-97.8188,1600,81.733741
-100.53704,77,82.04664
-104.28718,78,82.537906
-120.41287,125,83.075882
-106.440125,1600,83.218273
-109.05593,1600,83.218354
-108.43396,1600,83.218369
-104.062706,86,83.483836
-99.35304,1600,83.681424
-102.873505,50,83.771469
-99.14062,1600,83.786583
-107.12528,68,83.843456
-112.95104,1600,83.857822
-104.74265,61,83.903771
-109.32937,1600,84.115866
-104.9118,62,84.448661
-109.1173,1600,84.640011
-123.12938,96,84.840621
-94.81338,1600,84.93939
-109.59903,1600,84.954016
-107.06821,39,85.356441
-104.98842,1600,85.392158
-113.36227,119,85.417337
-103.31486,78,85.493223
-103.30123,67,85.569464
-103.87477,78,85.793402
-103.02964,56,86.021102
-109.736336,64,86.057605
-108.49032,1600,86.212526
-101.20094,80,86.364505
-100.09766,1600,86.519499
-97.78142,1600,86.678258
-102.83849,1600,86.789266
-117.80953,61,86.892708
-102.48977,1600,87.12016
-118.58238,75,87.197584
-104.53188,1600,87.288582
-97.049225,1600,87.410894
-100.51276,1600,87.878071
-106.780045,1600,88.000596
-126.51082,108,88.079749
-108.4726,1600,88.36217
-109.389305,41,88.462404
-112.293625,1600,88.529721
-106.624725,125,88.792731
-118.41603,65,88.810353
-98.20043,1600,88.81043
-100.57491,1600,89.036067
-108.44157,1600,89.390796
-110.67591,59,89.449328
-110.18519,59,89.449402
-110.671555,42,89.494385
-109.8414,1600,90.042175
-134.2038,121,90.109395
-104.632355,60,90.14559
-107.94725,1600,90.181894
-103.61992,91,90.391288
-109.17955,44,90.596996
-103.22543,60,90.707887
-116.44075,1600,90.951914
-114.467514,74,90.999221
-110.68384,41,91.057693
-102.61626,52,91.28674
-104.428604,1600,91.536361
-117.00445,59,91.605087
-101.92564,58,91.642521
-115.10087,45,92.053207
-102.54624,73,92.423385
-102.84062,75,92.479319
-109.988556,49,92.967173
-118.60649,77,141.516395
-107.61863,45,142.013925
-107.468285,46,142.522697
-104.7441,1600,147.337422
-114.08498,47,147.855454
-99.46599,1600,148.525849
-114.50506,77,148.704662
-102.663475,1600,148.798338
-95.82128,1600,149.002868
-100.38385,1600,149.15883
-107.512436,1600,149.173882
-85.26523,1600,149.222137
-115.967186,66,149.28111
-100.64964,77,149.567002
-102.71293,61,149.676349
-105.11689,1600,149.778109
-108.82024,58,149.908665
-101.976425,71,149.996296
-124.972984,112,150.042969
-99.27872,113,150.408739
-107.278755,88,150.531261
-87.41565,1600,150.720775
-104.50621,63,150.736057
-101.23019,73,150.83707
-120.753426,87,150.904124
-96.70043,1600,150.941858
-102.73065,1600,151.176086
-106.34115,57,151.391264
-94.85002,1600,151.406065
-111.2836,47,151.430781
-106.070114,1600,151.445294
-116.391426,68,151.599254
-100.79694,1600,151.901823
-116.43848,53,152.011647
-91.595146,1600,152.05803
-103.6301,66,152.126039
-100.509636,1600,152.174443
-120.25597,85,152.380288
-92.12339,1600,152.502183
-100.05898,1600,152.581372
-104.479095,1600,152.677577
-102.43208,79,152.894346
-100.67022,93,153.103187
-104.95931,74,153.219533
-96.573845,1600,153.290992
-116.14426,69,153.458748
-109.069046,92,153.626165
-95.340996,1600,153.769314
-98.6157,1600,153.870749
-96.59632,1600,153.940868
-108.218575,65,153.956257
-110.57922,44,154.434943
-100.88988,59,154.435038
-117.59847,65,154.673968
-106.073944,1600,154.880062
-93.194244,1600,154.880154
-116.73684,57,155.072229
-103.73378,69,155.44656
-99.55184,1600,155.593368
-100.3795,1600,155.837934
-108.17386,94,155.929004
-116.49075,78,156.470303
-97.303825,1600,156.51853
-98.90955,1600,156.752402
-113.54923,93,156.973579
-100.01974,1600,157.503327
-118.00749,81,157.874821
-93.09431,1600,157.943127
-111.42764,52,158.440512
-118.96934,91,158.940296
-109.77586,46,158.955748
-103.97739,65,159.673277
-122.82656,115,160.214302
-102.564644,1600,160.287891
-102.29969,72,160.48237
-101.732155,64,161.002127
-107.22444,74,161.049811
-89.34448,1600,215.482802
-87.678154,1600,216.016428
-90.66359,1600,216.117912
-104.51656,70,216.287199
-87.19826,1600,216.786982
-89.60881,1600,216.910847
-93.88956,1600,217.109337
-82.42854,1600,217.288067
-114.88997,123,217.42961
-88.95435,1600,217.537568
-81.12657,1600,217.79043
-91.24726,1600,217.999584
-104.595375,74,218.170402
-84.91121,1600,218.325399
-88.65262,1600,218.549832
-99.85095,1600,218.599932
-115.64798,67,218.773244
-92.57413,1600,218.952037
-105.225815,103,219.001753
-106.51402,186,219.09324
-130.3656,136,219.14066
-83.308876,1600,219.362297
-103.46341,70,219.377828
-101.93577,69,219.417812
-95.46922,1600,219.587662
-98.49514,1600,219.778331
-103.41692,149,219.93995
-116.09976,78,219.94002
-113.83901,239,219.955272
-93.11328,1600,219.971045
-92.02942,1600,220.143358
-95.35804,1600,220.390958
-122.112206,116,220.743054
-106.17951,72,220.780802
-102.30109,76,220.858115
-105.751526,39,220.858223
-87.72602,1600,220.993858
-121.22151,94,221.055206
-96.05749,1600,221.451088
-110.88419,52,221.466336
-79.56971,1600,221.657359
-115.3363,59,221.685671
-102.465294,85,221.796711
-121.83395,84,221.859509
-97.49429,1600,222.1108
-90.1944,1600,222.508617
-121.25784,90,222.557818
-105.95296,101,222.885122
-121.46538,93,222.923416
-104.448204,106,222.974516
-89.13043,1600,223.178484
-85.87842,1600,223.231279
-107.25334,63,223.311803
-80.95151,1600,223.470687
-105.32769,84,223.897438
-102.79952,68,223.958641
-118.17887,89,224.00979
-73.964615,1600,224.260624
-121.27513,88,224.922114
-103.299736,72,225.086312
-84.92842,1600,227.315267
-85.49796,1600,227.845235
-73.440216,1600,227.8942
-159.04747,1163,233.654133
-82.318085,1600,234.753485
-84.63515,1600,234.911279
-79.08996,1600,235.414989
-108.46922,180,286.102609
-82.92313,1600,286.428889
-106.95501,77,286.680213
-83.01841,1600,287.287765
-74.730545,1600,287.737986
-85.17619,1600,287.903545
-90.35023,1600,288.045898
-76.195656,1600,288.094574
-85.60635,1600,288.332229
-89.65108,1600,288.3707
-79.400024,1600,288.533615
-80.793884,1600,288.711129
-116.53349,78,288.813338
-107.58145,67,288.827578
-115.8513,64,288.841609
-85.26638,1600,288.876765
-115.4347,50,288.94358
-79.90349,1600,289.636852
-81.13875,1600,289.932581
-105.0818,107,290.049869
-120.22818,106,290.086227
-88.34289,1600,290.345782
-104.35395,67,290.41593
-79.80806,1600,290.717414
-86.25839,1600,290.926658
-101.08787,82,290.99991
-70.66183,1600,291.320558
-79.62831,1600,291.691469
-108.2769,80,291.841733
-83.51078,1600,292.015665
-79.133606,1600,292.099351
-68.29727,1600,292.251798
-82.86693,1600,292.740344
-72.93746,1600,292.791662
-100.444565,72,292.919839
-110.52422,64,292.992441
-79.15885,1600,293.705741
-75.98441,1600,293.876498
-110.095184,55,294.334086
-107.08599,51,294.9056
-76.507034,1600,296.124385
-77.66411,1600,296.656949
-73.66143,1600,296.705078
-102.1284,62,296.833769
-114.56229,62,297.542732
-108.57109,131,298.170085
-121.55118,96,299.264784
-79.51056,1600,303.473672
-61.70298,1600,303.63695
-115.800446,60,304.157543
-52.302578,1600,304.446912
-114.19929,81,304.566656
-71.09605,1600,304.779995
-70.93725,1600,305.016905
-107.55052,67,305.217411
-107.773636,64,305.301873
-76.82261,1600,305.649699
-73.07497,1600,306.084532
-70.10628,1600,306.681944
-72.545876,1600,306.890214
-50.36194,1600,307.064253
-73.29661,1600,307.16275
-60.714466,1600,307.188098
-78.32412,1600,307.289876
-118.67703,66,307.644939
-114.13093,58,307.976572
-76.17595,1600,308.310082
-73.01181,1600,308.460525
-59.6871,1600,308.733305
-76.885124,1600,308.804102
-117.01883,154,308.969414
-60.105923,1600,309.103946
-104.20838,71,309.140577
-69.73573,1600,309.378252
-109.493286,60,309.427343
-116.59623,57,361.966728
-81.52883,1600,362.055986
-72.50451,1600,362.416266
-102.45203,60,362.45632
-82.541985,1600,362.577232
-83.95126,1600,362.761891
-77.09864,1600,363.468335
-108.93629,92,363.50848
-67.90243,1600,363.524867
-84.78939,1600,363.659563
-58.777706,1600,363.734096
-103.21634,70,364.280968
-108.29106,86,364.48135
-84.04007,1600,364.574546
-114.776276,62,365.291629
-62.7129,1600,365.627063
-110.02502,103,366.439269
-58.840553,1600,367.35369
-103.621994,52,367.929732
-78.00241,1600,368.165279
-50.84524,1600,369.871365
-107.066986,70,370.680771
-60.64735,1600,374.740194
-74.058754,1600,375.324011
-56.646805,1600,375.557474
-126.89289,81,375.629645
-57.417736,1600,375.748055
-53.294395,1600,375.82371
-54.466476,1600,376.152164
-116.07028,74,376.369608
-106.673,54,376.415079
-70.990906,1600,376.578965
-110.724075,111,376.838844
-55.871407,1600,377.143522
-76.4062,1600,377.522245
-112.16235,112,377.627361
-47.568184,1600,377.652025
-105.87539,62,377.848298
-51.922974,1600,378.092993
-52.070705,1600,378.416816
-77.576096,1600,378.873239
-76.37155,1600,379.188551
-62.72922,1600,379.491286
-57.686493,1600,379.528992
-56.106857,1600,379.76474
-74.1513,1600,379.992478
-57.61101,1600,380.0778
-112.6422,108,380.395886
-58.28152,1600,380.432414
-71.24562,1600,380.578481
-82.06247,1600,380.745696
-61.875523,1600,381.484227
-117.033005,104,381.578237
-77.318665,1600,381.61622
-59.00218,1600,381.688257
-52.42425,1600,382.244341
-52.982643,1600,382.467619
-58.009483,1600,383.563879
-65.41466,1600,384.375853
-117.39557,79,435.75591
-78.724396,1600,436.374197
-52.360447,1600,436.602862
-108.71607,65,437.088353
-101.92113,77,437.473285
-51.289574,1600,439.065987
-34.765934,1600,443.657416
-74.39753,1600,444.088369
-50.940044,1600,444.496503
-39.743942,1600,444.758604
-64.01309,1600,444.931401
-72.64337,1600,445.208829
-69.57882,1600,445.869948
-38.127327,1600,445.966476
-55.409443,1600,445.996533
-104.36741,110,445.996608
-69.465614,1600,446.205329
-66.24323,1600,446.449639
-36.71445,1600,446.774017
-116.33176,73,446.844121
-72.970726,1600,447.24823
-48.60313,1600,447.852413
-38.896202,1600,447.891097
-59.762775,1600,448.124791
-45.27029,1600,448.365661
-28.366692,1600,448.457672
-33.69452,1600,448.781101
-53.427155,1600,448.959826
-44.73374,1600,449.120392
-105.52721,68,449.701199
-37.260605,1600,449.853692
-37.951878,1600,449.940503
-45.674534,1600,449.979155
-70.45879,1600,450.050505
-106.18828,74,450.502562
-44.70163,1600,450.588203
-117.67262,71,450.759225
-63.81803,1600,450.793728
-117.98222,73,451.383777
-30.147802,1600,451.883242
-106.274826,64,452.085956
-112.40721,68,452.843383
-66.00235,1600,453.568308
-104.96715,72,453.642549
-104.239655,69,454.324721
-48.372627,1600,454.929101
-45.466625,1600,455.293713
-42.251816,1600,456.876368
-72.058014,1600,511.044198
-38.28775,1600,511.468835
-104.85904,64,511.748631
-41.200493,1600,511.879426
-69.32032,1600,512.325491
-105.4504,91,512.502871
-33.03281,1600,512.598468
-100.43164,73,512.715718
-106.18926,64,513.062815
-46.513546,1600,513.300152
-13.035375,1600,513.404352
-63.939915,1600,513.432782
-40.255947,1600,513.640111
-27.584023,1600,513.880189
-30.593908,1600,514.206084
-34.94124,1600,514.282248
-115.72534,66,514.41055
-24.285414,1600,514.684957
-60.547413,1600,515.32868
-66.74629,1600,515.397299
-67.141846,1600,515.628947
-27.179152,1600,515.866321
-28.728212,1600,515.956082
-20.41936,1600,516.296123
-120.85611,84,516.359841
-16.92648,1600,516.648558
-105.33276,100,517.009657
-64.90094,1600,517.404111
-67.838295,1600,517.498534
-26.604527,1600,517.604674
-27.54996,1600,518.085936
-57.438354,1600,518.349809
-44.20198,1600,518.387823
-123.783325,94,518.67755
-21.72573,1600,519.508617
-14.975606,1600,521.323063
-23.483852,1600,522.038183
-28.05597,1600,522.620693
-54.62424,1600,523.008031
-116.85239,81,523.545624
-99.43182,92,524.601761
3.382561,1600,524.637484
-104.59339,141,526.171788
-3.7848842,1600,530.012415
-58.830578,1600,530.758917
-4.370401,1600,530.863753
-20.456818,1600,530.985742
-112.523415,94,531.104326
-28.802376,1600,580.740684
-6.0155325,1600,580.962165
-46.95485,1600,581.061043
-54.72829,1600,581.087427
-103.24353,71,581.202819
-16.76738,1600,581.53884
-63.78002,1600,581.861653
-13.278381,1600,581.929949
-22.85357,1600,582.048644
-7.210931,1600,582.333513
-106.53054,72,582.359957
-106.69122,56,582.562436
-116.27708,65,582.791046
-14.751596,1600,582.957389
-58.690662,1600,583.227433
-119.416885,87,583.549599
-64.07487,1600,583.566108
-103.42348,79,583.694568
-16.051785,1600,583.897639
-57.83438,1600,583.954054
-52.880447,1600,584.240742
-113.680695,61,584.256464
-116.152435,66,584.305062
-56.583946,1600,584.61175
-9.705804,1600,585.004247
19.916288,1600,585.097814
-5.879484,1600,585.670039
-101.689514,63,585.80964
-57.107754,1600,585.941679
-12.124338,1600,585.981102
-3.7074533,1600,586.258694
-107.553925,73,586.500214
-105.795616,60,586.619569
8.705306,1600,587.103553
-101.459785,77,587.368026
-106.72933,84,588.074356
-8.447047,1600,588.892682
-5.849454,1600,589.598418
-102.13995,806,590.088098
-17.794535,1600,590.532807
-120.92742,109,591.298295
20.986372,1600,592.102073
-47.95958,1600,593.607099
1.7869263,1600,598.024324
30.548956,1600,598.133646
35.172356,1600,598.36347
32.977917,1600,598.617904
-50.385162,1600,598.945282
18.91595,1600,598.969777
-56.094913,1600,599.083842
-104.27987,56,599.557161
-104.83088,52,599.651928
29.49194,1600,599.712912
30.60249,1600,600.183849
-46.56146,1600,600.208434
-102.13409,60,600.334725
-41.729477,1600,600.792604
13.775689,1600,601.077004
-114.58409,71,601.137707
-106.18859,92,601.230592
-43.420383,1600,601.520294
8.361124,1600,601.728044
-44.34628,1600,601.789435
-116.08671,66,601.976507
-55.03639,1600,602.092511
-48.207638,1600,602.109006
-51.37809,1600,602.157552
20.795202,1600,602.445908
-115.60652,46,602.492674
12.843474,1600,602.86551
22.648197,1600,654.15916
22.960278,1600,654.316786
-110.32307,97,654.446739
26.06879,1600,654.594294
20.169989,1600,654.948635
-114.17715,50,655.172298
3.2024736,1600,655.697297
-105.30573,70,655.733702
-80.80764,1408,655.759512
-115.41703,90,656.163286
23.721739,1600,656.354103
-114.611664,64,656.404984
-106.211815,68,656.48585
-109.4332,65,657.131836
13.814194,1600,657.192128
-103.00095,82,657.278421
-84.93969,527,658.474564
23.776886,1600,658.83576
-40.297653,1600,659.591153
-110.88735,117,660.114803
32.5891,1600,660.447685
50.776436,1600,661.988112
-69.919014,1087,662.430718
-52.65539,1343,665.84972
37.719585,1600,666.614968
79.89809,1600,666.726425
-49.515083,1576,666.90764
-61.21337,1118,666.94293
28.145462,1600,666.957482
58.56483,1600,667.532922
-104.523,81,667.549765
-116.18704,54,668.166971
-33.55627,1600,668.16705
48.090397,1600,669.4343
-40.796772,1600,669.716154
-44.44118,1600,669.781699
-45.24039,1600,670.182275
65.60911,1600,670.395786
-35.977875,1600,670.46228
76.240906,1600,670.78418
-44.380672,1600,670.84849
-106.228615,63,670.953752
-39.724937,1600,671.156818
-38.065186,1600,671.204334
-112.10756,58,671.519113
-101.83374,68,672.022643
-106.16759,65,672.292607
-36.26488,1600,672.426207
-46.86327,1589,672.604979
-129.18793,108,673.853871
64.170555,1600,674.099562
56.80896,1600,674.514268
52.045322,1600,674.839947
-83.65397,640,675.020493
-103.678604,116,675.423169
90.10914,1600,675.522817
-24.498144,1600,675.583893
63.311676,1600,675.681499
-67.567215,1506,675.837375
-101.87195,66,676.446534
-109.12974,43,676.941215
-86.666245,946,731.649277
82.06141,1600,731.809843
-33.673008,1600,732.372187
-40.799335,1600,732.672894
-107.052795,74,732.672964
-114.916985,57,733.341582
-32.37569,1600,734.272826
-79.58881,496,734.508697
-26.95014,1600,734.701848
-76.23819,1112,734.842505
-63.474316,1270,735.222821
-82.03824,974,735.51965
-120.2676,152,736.24723
-86.14503,638,736.652699
-115.32811,65,736.962564
71.00968,1600,738.121586
-30.307072,1600,739.186693
96.11625,1600,739.202288
-50.765404,1152,739.4218
-73.41099,1253,740.169761
-26.431225,1600,740.405354
-39.225384,1600,741.65377
-26.899584,1600,741.932909
74.05001,1600,741.993366
-27.747032,1600,742.589634
-103.14375,59,742.664224
-21.396551,1600,742.969235
76.30278,1600,743.111888
-31.222042,1600,743.318551
-119.76293,81,743.598411
-130.63701,103,743.783336
-30.29372,1600,744.39848
-23.156654,1485,744.619363
-107.86393,44,745.112113
-73.15326,630,745.29599
-115.98586,104,745.575812
-115.21709,74,746.411831
110.67046,1600,746.565695
-10.660936,1600,746.910089
-15.523686,1600,747.464602
-22.62076,1600,747.56014
-114.06337,61,747.597293
-108.374954,94,747.644767
110.02767,1600,747.871037
-36.16109,1600,748.948946
-52.618385,922,749.67606
-125.32347,82,749.868491
-26.906752,1600,749.920594
-32.76651,1319,750.240292
-32.78473,1600,750.619337
-23.157232,1600,750.928762
-91.68907,103,751.117544
-86.336426,693,751.476697
-18.922676,1600,751.576874
-104.83282,76,752.444699
-28.81104,1600,752.501942
82.76555,1600,752.949218
-24.987001,1600,753.089531
98.609634,1600,753.758834
103.87402,1600,804.406767
81.83106,1600,804.711345
-61.111332,749,805.563872
79.364334,1600,806.771411
105.199295,1600,806.992248
-85.53489,397,807.571021
-21.284197,1600,807.701129
118.88965,1600,807.920851
-34.2022,1044,808.704564
-48.784615,757,808.958427
-7.682573,1600,809.099417
106.96299,1600,809.386662
78.1586,1600,810.343361
-21.67134,1600,810.488409
-18.438072,1600,810.683282
110.637634,1600,811.110536
103.60329,1600,812.379026
125.41792,1600,812.552079
-111.19719,71,813.157058
127.81969,1600,813.629213
-6.337078,1600,814.620568
103.44988,1600,814.786434
-22.179527,1132,814.877431
-23.6917,1600,815.0093
-3.0667114,1414,815.247713
-109.32692,40,815.439128
-102.60533,101,815.880959
-114.2736,72,816.02122
118.82689,1600,816.729864
-12.467618,1600,816.903822
-105.57817,196,816.984053
-22.830107,1600,817.612731
-6.9909515,1416,817.808098
-57.599888,622,817.823192
-23.092325,1600,817.89881
-105.43296,104,818.036755
19.32489,1507,818.325708
-14.310373,1600,818.422478
-107.02977,68,818.560293
-108.61083,55,818.636613
-111.50375,51,819.189505
-32.30513,1600,819.399701
-109.48093,60,819.844132
-117.80714,75,820.686435
-18.07673,1600,821.710564
-23.351574,1600,822.024241
-32.722538,1600,822.901757
-78.01011,456,823.324969
-22.42463,966,823.664675
4.1985626,1502,824.009248
-30.277252,868,824.087673
-5.118869,1600,824.144614
-20.244566,1600,824.361506
-4.3748446,1600,824.94262
4.7137756,1496,825.215104
-6.4823117,1600,825.294127
-19.776915,1600,826.081858
-6.7846355,1600,876.135376
-10.877899,1600,876.417384
-14.27577,1600,877.471251
135.17647,1600,877.623736
-9.030834,1600,877.831785
-77.364044,385,878.982703
138.42491,1600,879.86867
-10.265222,1600,881.047744
-114.87052,106,882.239686
134.76553,1600,882.955718
2.9783082,1600,883.434844
-3.4797592,1600,883.584627
-112.21848,63,884.16931
170.42137,1600,884.369605
-103.54072,72,884.432121
-0.4441207,1600,884.637823
-17.706432,1600,885.325071
-121.15923,72,885.486063
-12.7839775,1600,885.534244
-3.262893,1600,885.625111
-6.451143,1600,886.188045
8.607606,1600,886.341655
-1.6849655,1600,887.236111
-103.27668,1207,887.621333
-4.339016,1600,888.558748
146.83173,1600,889.633378
-9.132839,1600,889.970194
0.013891771,1600,890.909495
133.50267,1600,891.352232
-113.78196,59,891.590413
-12.00468,1600,891.712185
146.9012,1600,892.065835
-107.28243,36,892.127614
138.17609,1600,892.211013
-13.54969,1600,892.4894
10.319911,1600,893.404392
-16.075708,1600,893.486945
0.52417415,1600,894.336938
-12.320071,1600,894.755253
-0.14552554,1600,895.048632
-68.37416,801,895.482864
-101.72886,81,895.679548
135.59209,1600,896.059276
6.705892,1600,896.213473
3.2443085,1600,896.428802
9.961374,1600,897.559062
-116.543655,75,898.41446
12.53594,1600,898.449856
-118.86458,109,952.895801
5.0243783,1600,954.010756
-3.3556268,1600,954.702863
-7.916793,1600,955.854447
139.855,1600,956.047276
1.9389353,1600,956.107415
10.497076,1600,956.973042
144.27037,1600,957.168089
0.18885183,1600,957.219158
13.348078,1600,957.312958
-6.899663,1600,957.999917
8.29461,1600,958.870421
3.31844,1600,959.2577
-113.926285,63,959.589253
16.176487,1600,960.198386
-111.79035,43,960.68174
3.16114,1600,961.266637
19.627628,1600,961.590566
10.209441,1600,962.978154
13.1296425,1600,963.210921
22.682669,1600,963.706362
34.27588,1600,963.772406
21.589558,1600,963.860178
22.102884,1600,964.086206
-112.2224,54,964.398173
146.84421,1600,965.010264
14.525338,1600,965.098058
-123.83994,98,965.535487
21.97287,1600,965.927741
10.278358,1600,966.63344
13.730446,1600,967.090461
11.411325,1600,967.305098
-108.82364,44,967.617761
5.9754386,1600,967.704365
-115.325424,98,967.798029
8.583146,1600,967.858799
11.048334,1600,968.060508
24.147287,1600,970.079156
155.56813,1600,971.34513
36.013885,1600,972.462431
-111.648895,54,973.093166
20.378633,1600,973.174891
-113.03734,64,973.837379
165.09404,1600,974.388393
170.84947,1600,974.582894
34.47337,1600,974.644233
131.21613,1600,975.516022
25.093029,1600,975.682669
28.451857,1600,975.734193
18.242044,1600,975.82833
170.74915,1600,1027.532222
-118.76571,98,1027.945951
29.40845,1600,1028.770316
141.47354,1600,1029.097354
167.19672,1600,1030.168037
25.78141,1600,1030.745054
22.085197,1600,1031.066439
42.690105,1600,1032.44151
35.98519,1600,1032.670264
37.51509,1600,1033.144795
32.13177,1600,1033.278972
34.89768,1600,1033.506739
31.633484,1600,1034.389617
33.613583,1600,1034.473804
46.029675,1600,1034.924581
24.811068,1600,1035.296045
29.423014,1600,1036.622275
20.91137,1600,1036.907479
46.84055,1600,1036.989633
150.85974,1600,1037.081747
32.023945,1600,1037.138192
33.440758,1600,1037.335968
-112.104485,100,1038.227162
-113.625114,128,1038.80456
37.277496,1600,1039.313725
40.827705,1600,1040.564936
53.697483,1600,1042.343307
51.56448,1600,1043.058845
39.090435,1600,1043.572221
34.706066,1600,1043.769803
47.219543,1600,1043.833268
-113.80076,48,1044.127474
44.434345,1600,1044.675052
53.27946,1600,1044.843579
68.73516,1600,1044.903631
49.938168,1600,1045.666418
57.10386,1600,1046.096288
63.668217,1600,1046.896011
50.65329,1600,1047.227235
152.08319,1600,1048.297505
55.615932,1600,1048.85777
52.849422,1600,1049.16231
-34.192665,1409,1049.43248
38.101433,1600,1050.521725
48.9743,1600,1100.474872
62.008392,1600,1100.933749
170.37146,1600,1101.086439
61.531586,1600,1102.179653
55.75486,1600,1102.262641
50.368202,1600,1102.704923
63.927578,1600,1103.080317
-98.819916,60,1103.384639
59.584637,1600,1104.440459
60.181835,1600,1104.733839
36.446842,1600,1104.815921
48.248062,1600,1104.956832
188.86502,1600,1106.010787
199.93411,1600,1106.588097
39.408195,1600,1107.073581
57.96328,1600,1108.318079
60.777493,1600,1110.05853
-36.785904,630,1110.42361
59.065327,1600,1110.687799
-111.93532,113,1111.306273
62.111214,1600,1111.39942
65.50795,1600,1111.470399
69.04579,1600,1111.766582
187.02505,1600,1112.305557
81.48342,1600,1112.472801
47.98873,1600,1112.523187
