#{"t_start": 1686168585.6642778, "env_id": null}
r,l,t
-66.214035,1600,315.703942
-60.086338,1600,315.799472
-65.626274,1600,315.894843
-55.082138,1600,316.79365
-144.51828,1247,316.872323
-64.04416,1600,317.327058
-112.23772,63,317.414722
-56.21707,1600,317.603103
-57.10668,1600,317.648728
-111.17645,53,317.86934
-115.251785,65,317.889084
-107.45574,53,318.057104
-65.738106,1600,318.068782
-68.39144,1600,318.310412
-62.992832,1600,318.381238
-104.74758,61,318.418169
-103.6023,80,318.561386
-70.400116,1600,318.581262
-117.69855,62,318.609748
-57.372715,1600,318.95505
-101.70135,72,319.000248
-106.80843,52,319.028684
-67.290886,1600,319.218783
-120.363716,88,319.247315
-110.270226,45,319.485846
-65.417984,1600,319.682975
-75.43103,1600,319.703276
-75.556244,1600,319.766288
-111.28858,57,319.981306
-62.439312,1600,319.981366
-63.98012,1600,320.134456
-108.24151,61,320.221589
-70.739624,1600,320.525923
-106.310616,65,320.54576
-99.799,71,320.736625
-109.41029,63,321.076454
-66.628044,1600,321.105656
-111.32739,85,321.250308
-60.857742,1600,321.37888
-81.24566,1600,321.498516
-58.124214,1600,364.534783
-114.62934,76,364.871878
-67.215065,1600,364.950612
-103.50339,81,365.036957
-72.71005,1600,365.230304
-108.038864,85,365.258486
-64.097176,1600,365.295489
-110.14215,115,366.242144
-110.88302,49,366.651776
-65.00674,1600,366.730289
-115.43208,71,367.249788
-59.947475,1600,368.85436
-64.342804,1600,370.049349
-64.86798,1600,371.630191
-73.10773,1600,372.154357
-55.96216,1600,372.283017
-60.831448,1600,372.377396
-54.918186,1600,372.470885
-106.18947,66,372.7124
-118.26964,73,372.897981
-68.80898,1600,373.34289
-107.90865,83,373.41284
-105.59914,130,373.988393
-57.606857,1600,374.175147
-59.82478,1600,374.586488
-55.04064,1600,374.830534
-69.30181,1600,375.076485
-58.578716,1600,375.122221
-101.7584,67,375.158729
-69.14653,1600,375.468032
-70.69233,1600,375.51335
-62.913494,1600,375.658588
-63.481796,1600,375.687033
-49.42514,1600,376.143664
-48.59351,1600,376.205715
-61.505955,1600,376.417348
-53.372734,1600,376.646117
-106.647285,55,377.10419
-67.76427,1600,377.15743
-62.904118,1600,377.492536
-66.562225,1600,377.521304
-67.55022,1600,377.66883
-110.28691,42,378.022861
-73.332306,1600,378.432896
-48.839615,1600,378.511243
-110.19672,63,378.5561
-66.14605,1600,378.601405
-51.068295,1600,378.795022
-66.47141,1600,378.856146
-111.41178,75,379.284221
-56.895027,1600,380.340434
-59.813175,1600,380.865283
-61.473606,1600,425.237251
-134.00858,829,425.51279
-56.95978,1600,426.412182
-57.78637,1600,427.950776
-51.308857,1600,428.686374
-79.10344,1600,428.782819
-53.592968,1600,429.644872
-50.552917,1600,429.715517
-105.198746,52,430.146874
-60.167213,1600,430.32235
-57.43028,1600,430.506886
-67.12235,1600,431.148835
-39.620186,1600,431.390799
-46.298645,1600,431.435709
-73.8479,1600,431.47511
-35.218395,1600,431.797104
-48.371964,1600,431.841719
-49.900307,1600,431.98389
-46.99933,1600,432.451208
-56.015778,1600,432.512706
-56.445705,1600,432.720013
-56.71953,1600,433.401793
-60.385296,1600,433.458159
-49.78876,1600,433.788984
-76.63127,1600,433.817845
-107.328354,51,434.238881
-121.487206,495,434.660655
-59.596977,1600,434.714171
-54.751743,1600,434.79232
-38.76872,1600,434.836886
-53.588947,1600,435.070512
-57.09861,1600,435.131824
-107.883965,63,435.249022
-44.9096,1600,435.512761
-105.82685,60,435.63952
-64.17308,1600,436.542725
-57.99598,1600,437.072717
-45.883507,1600,438.700015
-49.48201,1600,438.972433
-56.436367,1600,439.862048
-65.18272,1600,441.373616
-53.40479,1600,484.804208
-60.776093,1600,484.899597
-53.425293,1600,485.763209
-105.34676,41,486.101155
-44.617405,1600,486.261594
-36.085003,1600,486.403723
-104.551765,97,487.201174
-32.1317,1600,487.220836
-43.088024,1600,487.460961
-50.16551,1600,487.505399
-56.02318,1600,487.541696
-42.1887,1600,487.847793
-52.014385,1600,487.892039
-42.71921,1600,488.033853
-108.14771,84,488.166416
-47.704556,1600,488.497222
-40.333595,1600,488.557643
-106.133194,71,488.626144
-38.906754,1600,488.766436
-44.14761,1600,489.449467
-43.236225,1600,489.501327
-37.467632,1600,489.876207
-40.05277,1600,490.326832
-39.16921,1600,490.757474
-60.526726,1600,490.88513
-39.90729,1600,490.929746
-35.795033,1600,491.163945
-27.027187,1600,491.339848
-26.389711,1600,491.597462
-44.707905,1600,491.725879
-43.946026,1600,492.623097
-33.36616,1600,493.135058
-53.228226,1600,494.736549
-44.622917,1600,495.011152
-33.831814,1600,495.904776
-104.95016,65,496.449868
-26.842758,1600,497.434156
-51.42971,1600,498.208985
-27.616117,1600,498.303762
-114.14821,74,498.829119
-106.647766,63,498.829218
-107.963974,54,499.274116
-26.137348,1600,499.516365
-23.342392,1600,499.685852
-34.52053,1600,500.633122
-36.985195,1600,500.653986
-24.443804,1600,500.935389
-28.879736,1600,500.972376
-24.892288,1600,501.282964
-31.05661,1600,501.333308
-35.719963,1600,501.607898
-109.558205,41,501.676555
-44.673073,1600,544.818531
-31.518105,1600,544.883247
-27.261936,1600,544.951769
-121.80439,101,545.020986
-15.059128,1600,545.09933
-14.424555,1600,545.774829
-30.144129,1600,545.827762
-45.37458,1600,546.159657
-28.941978,1600,546.607519
-4.9884014,1600,547.044016
-15.140548,1600,547.171239
-103.681755,71,547.219103
-19.297747,1600,547.219135
-25.808708,1600,547.452089
-45.806503,1600,547.627658
-21.230587,1600,547.885886
-15.538653,1600,548.012639
-112.52919,82,548.691173
-22.150948,1600,548.9156
-19.205788,1600,549.466047
-20.483389,1600,551.042815
-10.990552,1600,551.314798
-11.12648,1600,552.731712
-5.713037,1600,553.705106
-16.697273,1600,555.031339
-0.6777223,1600,555.478086
-4.7491527,1600,555.709094
-7.771319,1600,555.867028
-11.531713,1600,556.805387
2.0492542,1600,556.825534
-10.172967,1600,557.106669
-4.0151043,1600,557.142853
-7.4749455,1600,557.803515
-6.5858793,1600,557.873686
-100.03751,113,558.12314
-6.1151686,1600,558.143173
-3.1944907,1600,558.204233
-2.9087484,1600,558.27317
-6.8214827,1600,558.342599
4.30138,1600,558.41977
-103.36954,46,558.537673
-1.4074981,1600,559.096847
-31.404156,1600,559.149614
5.904924,1600,559.483364
0.95385194,1600,560.351716
-1.1127435,1600,560.47683
-10.834864,1600,560.524664
-38.088356,1600,560.524694
0.15668595,1600,560.761168
-32.534893,1600,560.937069
-2.1276016,1600,561.195161
-101.41874,48,561.339015
-10.0917425,1600,604.803809
-14.370264,1600,605.028164
-3.2508826,1600,605.541042
-4.3728805,1600,607.139151
3.9516437,1600,607.415609
10.350053,1600,608.890424
22.77719,1600,609.880723
-27.230625,1600,611.235716
17.584995,1600,611.68096
-26.854404,1600,611.917585
11.063135,1600,612.076774
10.853073,1600,613.031723
14.135274,1600,613.051944
5.8220267,1600,613.334818
4.177496,1600,613.987317
28.160748,1600,614.056901
-17.318417,1600,614.308273
18.905882,1600,614.386431
6.7604737,1600,614.455852
18.218452,1600,614.525324
18.17718,1600,614.607183
21.265034,1600,614.724799
17.024069,1600,615.287832
13.603061,1600,615.341979
22.654222,1600,615.67435
-19.987373,1600,616.555661
30.86462,1600,616.684472
16.170126,1600,616.733121
22.42471,1600,616.733179
7.787963,1600,616.965143
30.4929,1600,617.452897
18.821514,1600,617.595582
30.292576,1600,618.262148
26.679722,1600,618.487733
30.31472,1600,619.002898
9.184794,1600,620.594962
17.871056,1600,620.88206
30.164846,1600,665.152432
29.252739,1600,666.133239
33.054028,1600,667.461308
15.792336,1600,667.906105
42.869644,1600,668.13951
31.83628,1600,668.300818
42.045223,1600,669.271446
41.039543,1600,669.291773
30.318024,1600,669.575954
-109.04559,54,670.023111
33.344913,1600,670.231222
47.211845,1600,670.30237
35.02017,1600,670.54978
41.076195,1600,670.627725
21.41547,1600,670.697218
43.03125,1600,670.765697
37.60428,1600,670.842322
36.777184,1600,670.959357
28.907299,1600,671.522738
20.315105,1600,671.575736
42.291943,1600,671.9079
33.285614,1600,672.770446
49.284924,1600,672.897596
45.861706,1600,672.945275
40.55415,1600,672.945304
44.339355,1600,673.178932
-103.29044,55,673.402905
-108.4946,43,673.536456
40.344017,1600,673.614178
30.137867,1600,673.758679
48.74219,1600,674.420596
45.649975,1600,674.644747
57.192688,1600,675.157045
55.88892,1600,676.781456
45.13454,1600,677.057444
58.909058,1600,678.476643
31.73047,1600,679.46119
54.325127,1600,680.798782
47.276245,1600,681.243938
31.940609,1600,681.477405
44.024067,1600,724.550572
60.130527,1600,725.505172
60.028027,1600,725.5256
45.67852,1600,726.256544
59.047813,1600,726.463977
53.194088,1600,726.533942
60.54972,1600,726.785506
69.660866,1600,726.862936
57.17872,1600,726.932422
70.79389,1600,727.001009
50.478092,1600,727.078122
64.39243,1600,727.19755
52.437534,1600,727.760714
-108.49142,73,727.805596
47.298626,1600,727.817145
65.7887,1600,728.215864
50.83687,1600,729.098632
60.492462,1600,729.226412
62.265476,1600,729.270553
65.433266,1600,729.727314
61.19504,1600,729.861844
46.4089,1600,729.93812
65.8043,1600,730.08141
67.33462,1600,730.740583
58.365055,1600,730.963902
76.33959,1600,731.476584
-114.25194,67,731.520408
-99.9478,342,732.694648
72.992775,1600,733.067554
74.86724,1600,733.342541
89.11593,1600,734.769506
77.19933,1600,735.752753
95.67754,1600,737.146067
79.3708,1600,737.615313
72.48457,1600,737.848665
92.65464,1600,738.006141
89.43225,1600,738.948452
87.91912,1600,738.968385
85.27874,1600,739.698567
14.9868145,1600,739.906555
89.536415,1600,739.976506
77.712166,1600,740.226043
90.41433,1600,740.304641
78.29317,1600,740.373888
75.82801,1600,740.442621
-106.98153,60,740.487388
86.543106,1600,740.524195
88.563835,1600,741.198822
86.20541,1600,741.243108
92.35768,1600,741.25475
93.119965,1600,741.587516
90.73663,1600,785.25905
78.870705,1600,785.385483
93.717834,1600,785.430429
99.88604,1600,785.885986
71.501625,1600,786.094802
-122.17674,103,786.122932
44.918415,1600,786.240382
96.28353,1600,786.925484
97.54162,1600,787.697105
96.35134,1600,787.742416
-100.62495,958,788.460081
-122.32646,98,788.56097
91.455826,1600,788.933172
90.826,1600,789.308762
110.05931,1600,789.583735
98.37008,1600,791.006224
-106.915764,42,791.368366
119.0472,1600,792.014323
92.88604,1600,793.368907
100.7432,1600,794.047966
100.56961,1600,794.20558
122.72581,1600,795.1454
125.615005,1600,795.165645
110.33452,1600,795.891989
131.27272,1600,796.138122
137.54846,1600,796.451379
110.71935,1600,796.527952
108.68138,1600,796.596738
115.05693,1600,796.664666
102.907394,1600,796.709279
142.20718,1600,796.746022
-109.9,89,797.292363
110.21948,1600,797.443945
113.458176,1600,797.489179
96.926,1600,797.500972
126.34231,1600,797.83106
123.648346,1600,798.81832
114.81895,1600,798.862743
100.60255,1600,799.318006
124.418655,1600,799.528023
132.19757,1600,799.55649
123.882484,1600,799.674239
129.8134,1600,800.331781
114.076836,1600,801.069342
116.25893,1600,844.650876
115.53069,1600,844.75194
131.05168,1600,845.116729
120.16094,1600,845.491736
116.75803,1600,845.768479
9.297798,1353,846.138829
-52.071415,796,846.918036
6.516304,1596,847.559425
-102.19076,670,847.97435
138.06355,1600,849.590429
140.03285,1600,850.264551
127.123024,1600,850.424502
-109.53581,69,851.000104
139.01973,1600,851.36996
130.97165,1600,851.389949
-118.14533,66,851.547987
-112.103424,62,851.917622
142.64801,1600,852.148695
133.46593,1600,852.354144
129.16068,1600,852.66916
109.69033,1600,852.810186
142.73398,1600,852.879532
138.61145,1600,852.924195
155.30067,1600,852.960659
-99.12642,69,853.249385
157.15755,1600,853.493156
137.57713,1600,853.644095
137.0958,1600,853.689222
136.5838,1600,854.03907
-115.21272,103,854.546729
145.16714,1600,855.022421
138.37,1600,855.066713
146.02437,1600,855.516252
142.69872,1600,855.778342
150.199,1600,855.895229
166.82336,1600,856.551714
156.72751,1600,857.279894
147.96262,1600,858.023228
147.41864,1600,858.124994
134.65828,1600,858.490506
137.49014,1600,858.889951
148.45728,1600,859.16229
153.2138,1600,859.533852
151.00757,1600,860.315268
132.49811,1600,860.894446
147.1658,1600,861.292163
-121.11595,90,904.747499
158.84303,1600,905.626343
153.69786,1600,906.300877
147.89746,1600,907.437142
158.81818,1600,907.595332
166.557,1600,907.933722
164.17395,1600,908.168879
161.96237,1600,908.376183
167.33936,1600,908.826586
153.87146,1600,908.897014
167.55013,1600,908.94156
158.88509,1600,908.977406
174.83311,1600,909.279939
159.58557,1600,909.516848
181.91034,1600,909.667336
162.88185,1600,910.045181
170.24863,1600,910.55338
177.3349,1600,911.029956
156.96458,1600,911.074187
163.59128,1600,911.534952
179.44397,1600,911.767116
-38.289978,657,911.778718
165.92047,1600,911.886881
172.45398,1600,912.545287
155.55786,1600,913.279168
167.88205,1600,914.019581
172.37256,1600,914.120993
163.54193,1600,914.482706
171.44443,1600,914.894177
-118.3862,58,915.003299
164.74062,1600,915.182957
165.46262,1600,915.559648
163.83359,1600,916.333411
192.61232,1600,916.91341
186.78453,1600,918.057087
