#{"t_start": 1686151644.842437, "env_id": null}
r,l,t
-99.17575,1600,131.334067
-98.36047,1600,131.592634
-97.17793,1600,131.769173
-104.27306,74,131.979158
-94.13801,1600,132.091314
-97.50895,1600,132.091374
-96.05804,1600,132.15457
-99.27162,71,132.226176
-104.424736,1600,132.477663
-100.76119,90,132.567117
-95.906586,1600,132.855339
-105.77812,126,133.227633
-101.32129,86,133.355274
-100.65679,69,133.479405
-92.97908,1600,133.577832
-88.278046,1600,133.852129
-103.99632,71,133.864603
-101.40849,52,133.946577
-93.69086,1600,133.967443
-102.898605,1600,134.039332
-87.25259,1600,134.093542
-94.47312,1600,134.198934
-97.3988,1600,134.331388
-98.71461,72,134.49919
-103.104866,58,134.60536
-103.60872,68,134.642411
-99.829094,73,134.840944
-118.6844,67,135.082797
-124.26801,131,135.120812
-102.89494,93,135.150893
-94.29802,1600,135.378324
-113.19333,48,135.509939
-83.78522,1600,135.683719
-88.41139,1600,135.748656
-126.27602,111,135.820363
-89.25484,1600,135.858087
-96.100945,1600,135.956733
-107.43709,79,136.080193
-104.579834,57,136.254175
-116.91809,100,136.393958
-103.0959,68,136.427834
-121.347275,88,136.473022
-95.47466,1600,136.484773
-102.75494,81,136.675661
-89.58756,1600,136.71333
-106.73357,54,136.878559
-104.81775,48,136.898858
-105.26159,1600,137.022864
-102.108894,64,137.277781
-85.09413,1600,137.375943
-118.94621,59,137.421727
-103.397484,91,137.485671
-103.70671,76,137.557241
-108.910736,68,137.629454
-99.538345,1600,137.641719
-100.78397,58,137.935065
-117.57475,53,137.955888
-102.295685,78,137.976704
-107.14032,65,138.140175
-101.72623,57,138.140254
-97.895706,1600,138.171773
-87.06292,1600,138.355024
-104.1686,56,138.455122
-84.02514,1600,138.544503
-103.48927,65,138.586469
-109.59664,90,138.79231
-114.115326,56,138.87195
-105.831055,53,139.025805
-109.49811,58,139.105502
-121.82082,165,139.142516
-101.28815,58,139.384637
-78.12388,1600,139.448108
-101.33539,63,139.579352
-102.055466,78,139.791689
-106.55622,84,139.880138
-113.44472,59,140.308055
-106.535965,127,140.499789
-102.30945,78,140.56504
-109.54548,99,141.173219
-119.320145,74,141.211456
-116.03015,122,141.59006
-113.92031,91,142.395033
-93.14324,1600,142.478786
-98.80152,67,186.247504
-101.02949,83,186.46902
-86.25911,1600,188.338106
-89.1364,1600,188.861948
-99.671135,1600,189.569813
-82.78748,1600,189.680543
-87.7706,1600,189.745579
-91.508026,1600,189.820189
-86.85939,1600,190.076626
-100.882225,71,190.381598
-109.56601,92,190.511415
-87.457886,1600,190.944426
-105.73082,63,190.956806
-86.24525,1600,191.174438
-74.59859,1600,191.468615
-89.323906,1600,191.556626
-102.24025,64,192.086135
-86.84066,1600,192.281149
-82.087845,1600,192.326109
-86.811035,1600,192.848206
-80.85663,1600,192.879934
-117.44516,82,192.893032
-109.383194,78,193.073904
-80.90884,1600,193.636602
-85.75453,1600,193.873347
-88.03515,1600,194.080004
-88.07129,1600,194.250969
-85.33102,1600,194.30892
-104.725586,67,194.678498
-100.50654,115,194.934081
-87.921425,1600,195.217702
-102.289185,104,195.254568
-103.84413,47,195.396542
-91.35906,1600,196.091294
-81.550255,1600,196.091381
-87.9994,1600,196.128488
-109.27161,113,196.369925
-84.5983,1600,196.427549
-85.468155,1600,196.760175
-126.334335,87,196.921188
-101.23604,60,196.98659
-109.655975,100,197.046066
-100.109665,61,197.35996
-110.28628,49,197.413621
-82.96777,1600,197.489474
-80.71557,1600,197.625392
-118.626335,71,198.072412
-112.18103,58,198.605134
-82.598206,1600,199.293922
-82.21498,1600,199.335584
-80.343895,1600,201.196697
-84.25254,1600,201.442937
-102.84115,50,201.695069
-111.1178,42,201.861206
-103.359474,76,202.446999
