#{"t_start": 1686168654.2364247, "env_id": null}
r,l,t
-113.53625,1600,70.191683
-108.97316,1600,70.191695
-104.02728,73,70.412784
-113.37602,1600,70.584999
-111.34796,60,70.705079
-100.40223,1600,70.733325
-106.68167,1600,70.804444
-101.20006,1600,70.816248
-104.777885,1600,70.903565
-116.78641,63,70.964111
-114.08708,56,71.075319
-111.18036,1600,71.218674
-113.21977,49,71.238731
-116.55016,59,71.316297
-106.68852,1600,71.352821
-110.55504,1600,71.434449
-121.45946,80,71.434483
-116.9305,75,71.610647
-103.61368,1600,71.63052
-116.934944,55,71.716789
-97.28747,1600,71.88562
-116.14283,61,72.147405
-118.342735,133,72.359285
-103.495575,1600,72.537333
-93.21978,1600,72.647551
-101.480995,60,72.658827
-126.13197,112,72.670181
-98.90758,1600,72.782998
-107.76889,56,72.844137
-101.88555,1600,72.98119
-110.701096,1600,73.035328
-114.02572,67,73.122035
-114.11187,1600,73.209076
-102.20783,1600,73.253731
-111.13176,51,73.289189
-107.84978,73,73.30036
-109.1012,1600,73.328347
-102.43829,80,73.37266
-110.35795,39,73.38382
-90.066025,1600,73.554049
-119.095825,84,74.01294
-114.28677,121,74.02438
-115.00702,86,74.106231
-105.84301,85,74.106257
-97.495575,107,74.243468
-99.6276,1600,74.288109
-122.36437,139,74.482749
-101.430214,60,74.543558
-117.327034,59,74.613439
-96.65242,1600,74.733561
-101.584946,88,74.778429
-96.74752,1600,74.87328
-114.77576,59,75.05048
-128.77325,125,75.311321
-124.37924,105,75.625736
-127.240776,142,75.819497
-117.85877,96,75.864509
-113.92838,60,76.328264
-107.65128,1600,76.390477
-104.20669,71,76.46731
-118.55319,1600,76.487216
-92.14259,1600,76.566221
-103.53839,71,76.992922
-105.38539,72,77.127181
-101.37832,76,77.238487
-108.467545,51,77.457396
-104.67522,61,77.755925
-113.452446,84,121.310315
-106.52926,1600,121.406536
-97.70915,71,121.915379
-110.80605,1600,121.993981
-104.32554,71,122.014102
-103.27557,1600,122.622501
-120.15564,91,122.783785
-114.07513,65,123.172892
-117.822716,76,123.431338
-105.205956,110,124.104375
-109.74939,89,124.183169
-109.08092,62,124.631688
-104.71606,78,124.844685
-100.645546,75,125.270308
-109.11426,1600,126.719532
-107.530136,1600,126.719588
-109.97769,47,127.117562
-113.63037,1600,127.231043
-97.0914,1600,127.422051
-100.67824,1600,127.594568
-104.41817,1600,127.833364
-110.476204,1600,127.870478
-113.97794,92,127.915424
-93.9981,1600,127.955163
-109.65526,1600,127.955191
-103.08703,1600,128.132125
-103.82212,66,128.168509
-103.11499,56,128.32196
-109.37008,51,128.391737
-101.9323,1600,128.41162
-118.0932,77,128.687521
-116.21491,80,128.7575
-109.541885,76,128.938232
-114.612495,52,129.13399
-97.67196,1600,129.332947
-100.51234,1600,129.464521
-96.46345,1600,129.798898
-98.06467,1600,129.886621
-101.896736,1600,129.932444
-113.75734,73,129.968989
-104.10686,1600,130.228111
-110.11606,57,130.30099
-105.165436,64,130.772888
-107.35189,1600,130.784872
-102.132965,1600,130.963882
-92.5789,1600,131.159731
-113.21299,49,131.380271
-91.03347,1600,131.45122
-103.77957,1600,131.54789
-116.22593,71,131.770388
-111.32095,57,131.941653
-101.75852,1600,131.995744
-111.271034,74,132.183149
-105.589966,101,132.253416
-100.54945,1600,132.315538
-110.576584,47,132.651133
-109.67355,54,132.772278
-109.130936,84,132.901864
-99.01394,1600,133.022795
-109.03204,51,133.09207
-102.42739,1600,133.163674
-114.318436,64,133.450718
-102.82101,45,133.546494
-102.43829,1600,133.793319
-104.55756,1600,134.123636
-119.168106,147,134.276059
-101.3535,61,134.312661
-114.955444,72,134.885454
-122.04664,91,134.897041
-107.95507,70,134.908572
-112.85272,72,135.516031
-101.31984,1600,135.737946
-102.00185,1600,135.817684
-108.43627,56,136.215266
-123.45063,162,136.26895
-101.8169,59,136.325781
-100.44912,100,136.379972
-114.333885,59,136.778499
-117.263,72,136.840734
-109.36448,69,136.919536
-114.224304,54,137.280388
-114.401535,87,137.697985
-109.832375,80,137.963193
-105.025116,64,181.32889
-96.13932,1600,181.555032
-103.853874,67,181.903736
-109.45721,1600,181.983835
-100.58367,1600,183.449023
-96.14561,1600,183.964255
-85.86149,1600,184.154599
-95.751076,1600,184.677839
-91.90913,1600,184.893454
-112.84008,109,184.905335
-105.44264,1600,185.052944
-106.79026,44,185.064482
-93.961365,1600,185.126316
-98.56385,1600,185.146563
-99.57355,1600,185.345692
-94.364845,1600,185.525953
-104.00984,66,185.696657
-96.765305,1600,185.725704
-105.76912,95,185.737287
-102.219604,96,185.901044
-100.27363,66,185.921108
-107.10889,58,186.034245
-90.09093,1600,186.063356
-113.52556,64,186.293128
-93.33245,1600,186.480883
-92.662384,1600,186.526303
-90.06496,1600,186.563068
-100.66697,83,186.625479
-102.406456,111,186.67096
-94.0868,1600,186.893901
-105.76196,57,186.982063
-114.777855,62,187.161113
-112.77582,76,187.189732
-105.505646,41,187.252238
-98.74028,1600,187.382399
-99.67879,1600,187.394244
-104.11765,72,187.787077
-105.52256,73,187.882803
-103.367226,84,187.920122
-123.15898,89,188.161728
-97.055595,1600,188.386591
-81.26145,1600,188.558768
-107.154305,92,188.586888
-84.7828,1600,188.615061
-101.24574,69,188.801734
-110.20073,53,189.083036
-101.59447,77,189.094583
-106.325615,94,189.413962
-97.951324,1600,189.442452
-83.52005,1600,189.760818
-102.22582,72,190.035481
-100.20285,1600,190.122319
-80.00161,1600,190.218591
-100.76349,67,190.340919
-102.35674,55,190.690932
-115.21774,106,190.953142
-106.31866,90,191.46703
-98.268265,1600,191.590861
-103.55527,88,192.351099
-87.96411,1600,193.084525
-116.07734,191,193.12202
-90.7159,1600,193.55272
-108.76509,84,193.842136
-102.02211,93,193.887554
-114.15249,49,194.266029
-89.40529,1600,194.379751
-105.19493,108,194.483111
-103.645966,102,194.763301
-104.46319,73,195.104902
-83.92978,1600,195.414834
-127.55623,148,195.64772
-84.66226,1600,195.771313
-102.39782,84,195.83376
-82.419426,1600,195.853684
-104.190094,59,195.932889
-116.065125,55,196.130419
-101.13658,65,196.333193
-106.81828,93,196.631504
-101.58825,60,196.848025
-111.4373,54,197.097453
-84.4549,1600,197.32127
-103.725494,82,197.593675
-102.96946,68,197.724826
-113.59558,69,197.957553
-101.34139,1600,198.072227
-102.64044,64,198.278691
-98.722626,1600,198.808884
-91.16027,1600,198.965025
-82.82958,1600,241.904985
-122.20575,93,241.934095
-107.265045,73,242.441476
-87.67752,1600,242.4788
-134.23764,242,242.531533
-105.52786,76,242.560012
-117.17149,114,242.646664
-89.79175,1600,242.674971
-96.08477,1600,242.787722
-84.404335,1600,242.816541
-111.76705,44,243.026324
-92.83403,1600,243.046732
-118.411934,82,243.157678
-115.41297,57,243.169047
-100.1295,75,243.188662
-81.06492,1600,243.318238
-101.85325,59,243.332617
-102.066986,97,243.332642
-78.31554,1600,243.427382
-78.76418,1600,243.728795
-109.29823,49,243.840353
-114.73494,128,243.893947
-90.185974,1600,244.122485
-109.29087,147,244.309894
-84.88513,1600,244.616041
-85.022964,1600,244.65267
-104.47472,70,244.723509
-122.50956,116,245.303601
-83.558304,1600,245.341494
-76.31744,1600,245.48873
-80.20571,1600,245.771127
-87.71967,1600,245.783045
-101.54033,63,245.853746
-116.974236,70,246.094918
-77.418564,1600,246.132485
-103.0563,60,246.304855
-104.174736,86,246.519525
-84.79588,1600,246.809897
-116.515884,87,246.880948
-89.994316,1600,247.027415
-107.00699,142,247.080251
-102.835724,86,247.257693
-102.66513,122,247.353036
-117.0556,69,247.406733
-106.23814,72,247.502769
-84.71492,1600,247.640947
-103.479866,78,247.753139
-105.18091,73,247.889859
-116.814735,85,248.142172
-102.82752,100,248.221615
-112.94306,62,248.673444
-102.39785,61,248.744527
-77.54916,1600,249.147534
-103.241776,69,249.379574
-124.00214,70,249.458376
-130.3037,197,249.697918
-102.51464,67,249.951955
-112.331696,59,249.963389
-103.11601,79,250.371158
-104.67177,81,250.646234
-101.96672,68,250.954131
-82.546715,1600,251.051811
-112.15736,56,251.528974
-81.56713,1600,251.54925
-102.01452,78,251.628858
-103.661575,141,251.859256
-101.53564,79,252.230929
-106.656784,57,252.352267
-100.638695,89,252.398409
-83.19435,1600,252.638073
-82.36263,1600,252.717414
-101.71104,71,252.845337
-76.5867,1600,252.915623
-117.61676,74,252.993344
-118.08075,80,253.400774
-101.920685,75,253.556983
-104.12611,75,253.636343
-116.14329,67,253.978033
-111.105034,59,254.066149
-106.24598,75,254.279267
-78.00968,1600,254.699542
-79.64135,1600,254.813267
-101.61548,98,254.824691
-114.85511,71,254.894507
-107.9552,48,255.11826
-98.74873,84,255.543667
-116.08841,69,255.707614
-73.76775,1600,255.82001
-101.36147,79,256.217066
-101.80094,86,256.440312
-88.10651,1600,256.440342
-116.59357,72,256.830674
-82.35419,1600,256.902206
-69.21528,1600,257.032387
-85.69651,1600,257.044158
-77.34327,1600,257.064603
-103.06466,77,257.109954
-83.85881,1600,257.195833
-81.63563,1600,257.213296
-77.88809,1600,257.213323
-104.132195,62,257.63683
-80.82773,1600,257.648657
-102.64634,85,257.684404
-74.62492,1600,257.764133
-70.57212,1600,257.817931
-102.67136,54,258.220914
-99.78053,68,258.232679
-108.85997,96,258.505342
-89.5971,1600,258.542498
-83.768555,1600,258.579734
-81.295906,1600,258.652043
-116.78793,211,258.965363
-104.4308,59,259.087161
-114.865814,78,259.217539
-118.53643,71,259.263103
-84.90119,1600,259.274646
-114.232056,60,302.64675
-101.40135,62,302.658369
-104.34806,96,302.777995
-85.342415,1600,302.880907
-103.76609,95,303.45048
-103.7411,79,303.546939
-87.145325,1600,303.794747
-104.56814,144,303.998588
-76.99799,1600,304.262354
-106.63864,62,304.324814
-109.6741,107,304.370093
-78.73579,1600,304.406327
-79.38984,1600,304.517255
-102.59215,101,304.859679
-99.85855,74,305.031298
-105.18865,66,305.421865
-101.53907,78,305.691266
-70.42631,1600,305.778301
-117.20395,72,306.304285
-73.61858,1600,306.588183
-116.36839,88,307.335609
-81.71523,1600,308.137105
-112.81649,62,308.659668
-68.450386,1600,309.025474
-75.88934,1600,309.264992
-74.782326,1600,309.468929
-102.80449,62,309.55731
-100.86826,71,310.06932
-107.37476,76,310.19875
-66.924126,1600,310.673507
-113.50666,106,310.966225
-76.043076,1600,311.405449
-76.039276,1600,311.484301
-122.809395,114,311.638801
-99.87276,49,311.827421
-99.44599,78,312.153293
-85.70393,1600,312.409416
-103.35159,58,312.648995
-94.18548,122,312.685631
-81.98056,1600,313.032635
-112.84501,171,313.282722
-100.98962,76,313.326904
-83.161285,1600,313.421703
-72.32011,1600,313.617404
-101.42597,70,313.632309
-71.79183,1600,313.632335
-77.626,1600,313.779072
-86.076706,1600,313.793776
-73.23426,1600,313.793802
-104.781876,77,314.084947
-65.88007,1600,314.180577
-114.764946,64,314.323915
-71.364494,1600,314.352462
-106.425766,86,314.372276
-98.11132,77,314.451109
-107.510574,63,314.716524
-72.137566,1600,314.761306
-75.186035,1600,314.772778
-100.58814,93,314.882708
-104.180084,53,314.902004
-101.49552,71,314.962883
-69.47667,1600,315.048358
-112.12521,50,315.149952
-104.304436,107,315.243699
-99.43243,76,315.414416
-81.036545,1600,315.501318
-98.476166,88,315.654105
-80.06415,1600,315.747956
-119.617775,96,315.867347
-97.090126,79,315.920177
-73.22248,1600,316.311276
-104.44094,92,316.430337
-124.71822,206,316.528826
-112.67302,110,316.848685
-78.77433,1600,317.205378
-106.18943,115,317.292318
-111.84265,83,317.934095
-80.62487,1600,317.945849
-78.40189,1600,318.008188
-78.95571,1600,318.053438
-108.62707,177,318.06533
-79.60435,1600,318.201394
-101.5113,74,318.689669
-106.31176,97,319.021608
-100.34773,133,319.076486
-72.86956,1600,319.117102
-103.06297,49,319.117127
-74.29132,1600,319.477911
-106.61252,59,319.539707
-100.324036,66,319.684504
-115.706665,78,319.786783
-73.804886,1600,320.007121
-73.44343,1600,363.999782
-80.30241,1600,365.309147
-77.1782,1600,365.864189
-117.53647,66,366.419401
-79.48803,1600,366.791157
-111.68982,52,366.860936
-77.06512,1600,367.550366
-69.57929,1600,368.968878
-77.75633,1600,369.263839
-74.65035,1600,369.886346
-68.228676,1600,369.930714
-69.48676,1600,370.213923
-75.8753,1600,370.225743
-68.789925,1600,370.378728
-99.987656,53,370.822034
-70.43427,1600,370.950054
-100.34723,89,370.97763
-103.41988,102,371.079535
-68.68412,1600,371.45193
-102.67052,50,371.496942
-68.31233,1600,371.5329
-116.578835,83,371.650687
-72.27134,1600,371.719623
-77.09328,1600,371.978351
-70.24131,1600,372.062752
-101.48266,69,372.08237
-108.39899,77,372.110198
-103.21006,66,372.276229
-72.56301,1600,372.312006
-73.75695,1600,372.429173
-101.34058,64,372.522968
-107.89446,42,372.66575
-102.94046,70,372.867363
-106.74614,98,372.936289
-79.939285,1600,372.997314
-100.18197,79,373.098088
-117.16709,75,373.296139
-69.70906,1600,373.405015
-119.28139,93,373.64648
-70.864334,1600,373.838399
-99.7592,75,374.030586
-73.73602,1600,374.460335
-78.704475,1600,374.52262
-76.47477,1600,374.567118
-102.90987,65,374.586616
-102.19653,71,375.173052
-103.463844,79,375.184241
-59.182808,1600,375.564651
-74.63113,1600,375.949804
-66.71414,1600,376.010077
-66.4527,1600,376.156226
-73.977715,1600,376.257962
-77.47876,1600,376.472389
-100.27567,65,376.557531
-119.89828,79,377.125164
-62.633896,1600,377.504888
-110.38441,159,377.60845
-71.59837,1600,378.81663
-70.757706,1600,423.114938
-83.29565,1600,423.184755
-71.457886,1600,423.878822
-71.89267,1600,425.267137
-79.639305,1600,425.504748
-117.89307,56,425.738074
-64.61544,1600,426.124464
-61.293808,1600,426.169289
-65.60857,1600,427.040203
-72.96786,1600,427.191327
-113.46814,56,427.506525
-61.980236,1600,427.74106
-77.19419,1600,427.859816
-65.55189,1600,428.266484
-68.39894,1600,428.286025
-68.53822,1600,428.771308
-99.28289,71,428.930791
-65.220436,1600,429.178254
-67.27759,1600,429.240273
-64.59655,1600,429.343178
-63.07268,1600,429.542942
-116.59473,65,429.78139
-110.379105,85,429.892574
-78.46029,1600,429.8926
-65.43255,1600,430.084686
-107.24273,70,430.366247
-117.360954,69,430.656487
-64.27549,1600,430.701283
-68.40464,1600,430.802575
-66.497635,1600,431.406204
-65.16194,1600,431.417866
-112.82606,117,431.675277
-62.45634,1600,431.80281
-80.761566,1600,432.183021
-73.13918,1600,432.386477
-71.72091,1600,432.783318
-70.579315,1600,433.356153
-105.88601,77,433.4254
-63.301834,1600,433.705399
-66.45417,1600,433.808467
-103.98301,64,434.241146
-107.555305,65,434.777001
-56.36923,1600,435.00654
-106.5281,78,435.651958
-58.502914,1600,436.461677
-59.622147,1600,436.531246
-118.36676,58,436.948399
-44.780613,1600,437.259166
-114.871864,89,437.994157
-65.51589,1600,438.882927
-59.98691,1600,439.115629
-55.84087,1600,439.508728
-54.333866,1600,439.552872
-101.016335,80,439.783678
-53.97452,1600,483.480721
-49.27778,1600,483.794515
-59.871616,1600,484.025621
-55.750854,1600,484.140892
-104.5592,82,484.16008
-54.295216,1600,484.546887
-58.493965,1600,484.990217
-61.215332,1600,485.149589
-55.460255,1600,485.552857
-58.692547,1600,485.753739
-56.444164,1600,486.104351
-59.81806,1600,486.104379
-57.908295,1600,486.573967
-100.03635,73,486.708212
-57.80871,1600,486.866138
-53.382072,1600,487.008463
-118.33907,58,487.060691
-49.356068,1600,487.614197
-65.76521,1600,487.625635
-67.792816,1600,487.88042
-49.7774,1600,488.007485
-50.764465,1600,488.437098
-81.34639,1600,488.637029
-52.820152,1600,489.59545
-60.35927,1600,489.66487
-55.685528,1600,490.039114
-47.463646,1600,491.001926
-113.708885,58,491.478208
-53.187763,1600,491.873993
-57.496563,1600,492.739925
-72.31397,1600,493.153372
-59.42509,1600,494.151258
-54.328106,1600,495.036273
-116.19351,60,495.529804
-35.903446,1600,495.654543
-53.402718,1600,495.698627
-44.256798,1600,495.929936
-40.88738,1600,497.07213
-57.685093,1600,497.306482
-53.12608,1600,497.423851
-44.73665,1600,497.443774
-59.889526,1600,497.830508
-102.35809,56,497.891119
-50.778996,1600,498.275748
-100.270615,64,498.360608
-54.220516,1600,498.438006
-43.63329,1600,498.841202
-58.366302,1600,499.041805
-106.647415,95,499.223933
-55.27832,1600,499.389748
-54.57137,1600,499.987596
-114.86539,86,542.967395
-49.676186,1600,543.019342
-52.561478,1600,543.160048
-59.50757,1600,543.212488
-46.850586,1600,543.760013
-57.104237,1600,543.771577
-63.02117,1600,544.027295
-52.119762,1600,544.152822
-39.597862,1600,544.528402
-41.314857,1600,544.724972
-53.965416,1600,545.674116
-65.18369,1600,545.742922
-39.538902,1600,546.117578
-108.13736,64,546.266556
-57.137905,1600,547.541156
-38.91918,1600,547.979927
-107.06637,74,548.586004
-49.568985,1600,548.849127
-33.3058,1600,549.258643
-33.51451,1600,550.25656
-21.663277,1600,551.621308
-18.364695,1600,551.746512
-35.034374,1600,551.790621
-52.64159,1600,552.022682
-26.794151,1600,553.116976
-43.41176,1600,553.347301
-35.09438,1600,553.480906
-104.39658,48,553.87362
-45.475193,1600,553.926118
-43.56257,1600,554.309493
-50.853737,1600,554.394764
-105.241394,58,554.872315
-38.748875,1600,554.872348
-117.65925,74,554.924503
-36.021194,1600,555.07379
-51.063328,1600,555.254372
-46.361336,1600,556.053115
-42.28681,1600,556.162746
-41.12316,1600,556.215438
-18.883787,1600,556.355624
-51.914875,1600,556.406903
-103.166855,92,556.809328
-110.44185,55,556.852638
-32.858097,1600,556.953961
-52.27831,1600,556.965311
-116.81783,86,557.065164
-35.976906,1600,557.220284
-109.03764,44,557.319886
-44.218147,1600,557.347244
-110.25897,63,557.487313
-17.985645,1600,557.727021
-22.139973,1600,557.923147
-121.39641,96,558.137309
-110.91271,135,558.33784
-38.766506,1600,558.886029
-48.53866,1600,559.330767
-49.953854,1600,559.480879
-115.78628,79,602.830901
-46.78961,1600,603.610343
-19.181437,1600,604.60357
-36.175526,1600,604.866322
-17.482214,1600,605.274151
-40.31011,1600,606.269768
-16.480555,1600,607.710604
-27.071865,1600,607.83584
-36.9351,1600,607.880086
-20.704533,1600,608.110188
-110.487465,53,608.315804
-39.6439,1600,609.200996
-19.781504,1600,609.429773
-36.955814,1600,609.952961
-20.764906,1600,610.005144
-1.2723416,1600,610.941633
-35.138844,1600,610.941666
-32.399437,1600,610.994018
-19.57641,1600,611.142098
-29.516962,1600,611.321772
-112.98187,53,611.429557
-44.547977,1600,612.18543
-12.097963,1600,612.237531
-12.423582,1600,612.829507
-39.787136,1600,612.873591
-25.560406,1600,613.077052
-8.274633,1600,613.330096
-21.726603,1600,613.494832
-18.16258,1600,613.731186
-19.046885,1600,613.929462
-30.931278,1600,614.14336
-20.131987,1600,614.340441
-103.27194,86,614.441086
-21.088238,1600,614.887311
-112.52614,165,615.31997
-10.1879225,1600,615.517316
-26.213894,1600,616.013056
-146.8461,1019,616.212473
3.3345437,1600,616.795755
-110.18634,38,617.106024
-20.802029,1600,617.786146
-28.031256,1600,618.04973
9.853564,1600,618.459559
-0.8740394,1600,619.452338
-11.881653,1600,663.704283
-19.253105,1600,664.093969
5.2818184,1600,664.296905
-20.059853,1600,665.180148
-0.25952855,1600,665.408406
-103.40363,62,665.911453
-17.720835,1600,665.931228
-23.581568,1600,665.983405
-106.80117,63,666.58961
-3.0558655,1600,667.080036
-9.164605,1600,667.080072
6.8122315,1600,667.275435
-11.236469,1600,667.458148
10.620943,1600,667.567064
-107.421265,73,668.054902
-6.964413,1600,668.325637
24.60525,1600,668.377338
-5.7936378,1600,668.969187
13.552868,1600,669.013192
7.2831087,1600,669.217314
-20.078619,1600,669.468447
-19.980665,1600,669.63302
-106.29729,65,669.748007
21.376375,1600,670.277703
-17.694427,1600,670.473656
20.251629,1600,670.57418
-101.49343,77,670.905425
-14.007087,1600,671.022348
-106.71237,57,671.041663
-11.996832,1600,671.412245
-1.6551874,1600,671.611161
-8.459354,1600,672.104817
-11.787058,1600,672.301257
1.3964254,1600,673.195882
7.521393,1600,673.875535
8.508227,1600,674.135078
-106.84239,61,674.369658
13.254855,1600,674.543104
-110.335396,42,674.790065
-103.95694,72,675.205204
35.757328,1600,675.613769
13.587073,1600,676.974678
8.55893,1600,677.364122
7.4383283,1600,677.568139
11.284942,1600,678.453427
-4.6626973,1600,679.203096
7.605244,1600,679.255348
26.3878,1600,722.581098
25.942924,1600,723.071279
42.84991,1600,723.07132
7.921523,1600,723.267965
15.009582,1600,723.553502
-2.4709563,1600,724.037907
29.404625,1600,724.305079
-90.77829,1462,724.324463
2.874062,1600,724.360323
8.611219,1600,724.951463
0.6608822,1600,724.994899
35.00679,1600,725.607712
19.479916,1600,725.76887
41.516502,1600,726.490937
29.818748,1600,726.922394
22.29781,1600,727.039185
-10.019237,1600,727.058667
18.776983,1600,727.435353
11.477672,1600,727.632235
24.163235,1600,728.128192
16.181665,1600,728.324355
46.705433,1600,729.213199
-82.55261,1103,729.273686
33.662582,1600,730.156897
-107.26677,390,730.232553
15.239232,1600,730.736038
39.995632,1600,731.149669
36.041653,1600,731.556329
29.400639,1600,732.915391
50.346466,1600,733.510713
-106.34783,62,734.065662
43.244873,1600,734.448069
36.272667,1600,735.192016
29.662403,1600,735.24377
20.848745,1600,735.692032
43.16035,1600,736.182729
44.834927,1600,736.182772
41.359528,1600,736.37939
62.497593,1600,736.669252
-111.205894,48,736.777229
38.940117,1600,737.157131
29.348225,1600,737.42388
45.59796,1600,737.44372
46.393223,1600,737.480677
-107.09443,34,737.723312
37.304535,1600,738.076118
46.9474,1600,738.120542
78.43497,1600,738.734421
44.45509,1600,738.849754
53.680733,1600,782.450433
41.142742,1600,782.882265
34.04908,1600,782.999413
48.631985,1600,783.389406
56.515335,1600,783.584722
33.323463,1600,784.07698
59.164074,1600,784.273556
-107.21874,34,784.549969
48.663845,1600,785.200156
44.12797,1600,785.259573
-97.088684,694,785.720212
62.195923,1600,786.140167
58.832417,1600,786.215614
59.00549,1600,786.716832
36.441902,1600,787.133187
61.336334,1600,787.538409
65.63044,1600,788.894402
55.77221,1600,789.97975
57.9198,1600,790.364643
-81.6465,1417,790.610446
49.99861,1600,791.113628
60.164356,1600,791.165088
-105.64758,81,791.271839
59.906578,1600,791.61377
-116.95334,59,791.649409
-107.829285,49,791.676957
63.100285,1600,792.107492
48.914433,1600,792.587595
65.114426,1600,792.695378
-104.23522,152,792.915605
80.456856,1600,793.388291
78.093346,1600,793.439452
74.69375,1600,793.683917
72.04339,1600,794.034604
50.680676,1600,794.07869
-104.09573,76,794.655918
52.328827,1600,794.699231
76.80881,1600,794.812892
74.729675,1600,795.533595
70.81876,1600,795.963747
63.78288,1600,796.078957
81.06015,1600,796.466973
71.58378,1600,796.665498
81.21643,1600,797.161983
-114.80618,64,797.189133
56.151573,1600,797.633207
78.27106,1600,798.245486
68.27398,1600,798.304938
81.91245,1600,841.601039
63.40091,1600,842.023579
66.96298,1600,842.099151
-88.98711,1009,842.214913
-117.1465,380,842.393011
-118.27779,57,842.564714
54.63869,1600,842.607834
62.5881,1600,843.018626
-83.10181,848,843.174782
73.47133,1600,843.425527
61.88233,1600,844.822536
83.020164,1600,845.913764
74.34252,1600,846.298423
84.898254,1600,847.531938
81.12963,1600,847.568532
90.19481,1600,848.022623
82.43206,1600,848.501106
78.7891,1600,848.609265
92.1568,1600,848.83038
