#{"t_start": 1686442579.2021263, "env_id": null}
r,l,t
-85.65947,1600,198.997969
-110.32575,64,199.185996
-113.66026,66,199.246132
-75.54357,1600,199.2872
-81.78724,1600,199.32847
-101.27592,53,199.748368
-109.47746,63,199.882356
-85.633965,1600,202.887035
-77.19112,1600,203.210572
-79.52033,1600,203.542832
-105.38049,71,203.906836
-115.08365,69,204.579675
-85.51589,1600,204.643214
-105.19917,84,205.418116
-85.34542,1600,206.095391
-81.684326,1600,250.450414
-108.34956,92,250.512308
-79.664925,1600,251.744685
-73.1157,1600,251.835641
-78.23642,1600,252.650815
-81.80471,1600,253.081427
-85.45404,1600,253.095342
-79.17647,1600,253.167871
-121.27791,68,253.327199
-80.65657,1600,253.495512
-84.80582,1600,253.538768
-103.418564,53,253.628908
-85.40352,1600,253.890886
-110.53361,79,253.953981
-82.827896,1600,254.279647
-103.834206,79,254.411641
-108.73065,52,254.473281
-85.247025,1600,254.6623
-78.3377,1600,254.676162
-80.33603,1600,254.776526
-80.56577,1600,254.867576
-110.53589,48,254.957539
-104.960754,75,255.037954
-110.00864,65,255.070497
-70.85192,1600,255.872755
-113.893616,86,255.915306
-84.58092,1600,256.170057
-107.97961,121,256.232626
-70.247375,1600,256.374727
-92.80706,1600,256.71464
-114.3393,50,256.862516
-65.05899,1600,257.058716
-65.40814,1600,257.984271
-86.971146,1600,258.175287
-78.67606,1600,258.248069
-84.080826,1600,258.445852
-68.24954,1600,258.585135
-74.924194,1600,259.023589
-105.85879,81,259.047104
-66.719284,1600,259.169136
-119.53385,100,260.034098
-107.07764,128,260.430415
-82.41707,1600,262.227685
-69.31863,1600,262.874947
-76.351265,1600,263.975943
-106.63434,69,264.671036
-92.97969,1600,264.764947
-104.56734,70,265.369618
-81.12536,1600,266.305577
-71.50528,1600,266.367469
-110.53807,58,266.911787
-121.24174,83,267.10175
-83.15522,1600,267.564917
-73.8899,1600,267.648487
-107.0998,103,267.88069
-109.16617,44,268.010802
-107.69537,63,268.256709
-105.76941,69,268.533862
-70.476845,1600,268.816032
-106.353134,79,268.950188
-66.47176,1600,269.031058
-76.110146,1600,269.181519
-71.02329,1600,269.220298
-103.97148,84,269.283315
-80.123764,1600,269.532164
-112.04522,68,269.553432
-117.76495,81,269.925779
-109.84465,53,270.017116
-76.37595,1600,313.49273
-71.04554,1600,313.505154
-62.91227,1600,313.595691
-76.28506,1600,313.676875
-76.489685,1600,313.757035
-105.20771,69,314.26759
-80.176926,1600,314.549229
-81.51,1600,314.587101
-63.238964,1600,314.814111
-67.53115,1600,314.868727
-109.44889,67,315.166803
-71.330414,1600,315.289619
-80.77116,1600,315.419222
-66.96838,1600,315.590814
-107.22872,73,315.796522
-107.02722,77,315.952327
-65.52929,1600,316.394406
-77.807945,1600,316.549363
-87.81972,1600,316.786323
-70.16135,1600,316.910378
-80.27036,1600,317.300401
-106.47199,74,317.549915
-73.13768,1600,318.193105
-70.11159,1600,318.567096
-106.83682,105,319.125769
-116.93387,88,319.327655
-77.12093,1600,320.143877
-79.733894,1600,320.712575
-72.30684,1600,322.321232
-81.62915,1600,322.839558
-79.94707,1600,324.330231
-81.186005,1600,325.120363
-73.564064,1600,325.907375
-69.16716,1600,326.116034
-71.94934,1600,326.262817
-67.80529,1600,326.368509
-64.3318,1600,326.616537
-110.9585,60,326.645586
-103.913414,58,326.774838
-77.62522,1600,327.004938
-68.58206,1600,327.092378
-64.23364,1600,327.281683
-78.15272,1600,327.294154
-65.34227,1600,327.382064
-68.22393,1600,327.53692
-106.65599,72,327.911047
-109.489525,50,327.966425
-69.21251,1600,328.054857
-73.040886,1600,328.335655
-115.037636,57,328.555853
-106.78945,78,328.603595
-72.49146,1600,328.615985
-69.87541,1600,328.671998
-111.82936,77,329.019053
-59.675503,1600,329.216107
-74.40624,1600,329.390088
-74.14604,1600,329.602336
-68.48629,1600,329.758882
-64.04472,1600,330.205037
-68.50512,1600,330.362001
-121.486404,135,330.562534
-73.246346,1600,330.601155
-114.71119,72,330.83393
-109.609886,51,331.003813
-65.41926,1600,374.187684
-50.96461,1600,374.426189
-108.658066,51,374.608003
-112.944214,86,374.635933
-113.58422,85,375.342412
-76.38898,1600,375.993997
-62.90178,1600,376.185894
-67.42847,1600,376.956668
-63.416782,1600,377.504127
-118.50363,82,377.640105
-70.833916,1600,379.08661
-107.647865,43,379.445711
-76.80178,1600,379.597057
-112.75033,42,379.944988
-70.49074,1600,381.085475
-73.84325,1600,381.859183
-68.25139,1600,382.62713
-60.397766,1600,383.067133
-65.95053,1600,383.311103
-67.510895,1600,383.33969
-64.144295,1600,383.465679
-79.20206,1600,383.691248
-111.45679,53,383.762204
-63.411324,1600,383.78273
-67.39987,1600,383.967608
-66.2096,1600,384.062403
-77.15476,1600,384.630176
-106.54611,81,384.650321
-69.86203,1600,385.192521
-71.976006,1600,385.237727
-60.972874,1600,385.249636
-106.21294,77,385.305964
-54.501335,1600,385.306022
-67.73999,1600,385.641313
-113.25175,56,385.669044
-113.08696,58,385.791578
-69.73072,1600,385.843427
-110.400314,74,385.929059
-70.21966,1600,386.206524
-106.593704,54,386.242395
-109.42449,49,386.335123
-56.850643,1600,386.363151
-110.086655,63,386.732878
-69.85847,1600,386.93845
-106.531166,81,387.007026
-43.52377,1600,387.174829
-112.75632,60,387.243749
-65.9499,1600,387.566677
-107.330505,77,387.594641
-57.986477,1600,387.909378
-61.597042,1600,388.116772
-62.150036,1600,388.813524
-113.341,67,389.371002
-70.34103,1600,389.40887
-43.532204,1600,389.603901
-108.88216,64,389.913049
-108.50583,75,390.232
-53.51069,1600,390.932137
-64.038826,1600,391.066876
-52.351994,1600,435.848234
-54.57318,1600,436.346531
-115.4508,153,437.114979
-62.889416,1600,437.464228
-60.903137,1600,438.238434
-61.718163,1600,438.999493
-58.086933,1600,439.435632
-52.108517,1600,439.701746
-63.31502,1600,439.828471
-113.54578,58,439.934793
-56.67828,1600,440.071694
-106.578705,48,440.124829
-44.346653,1600,440.145015
-65.2514,1600,440.16521
-59.3412,1600,440.438617
-112.43167,104,440.721242
-63.82358,1600,441.004929
-52.458202,1600,441.666572
-49.91437,1600,441.679799
-59.71936,1600,442.088886
-57.885963,1600,442.116855
-106.97252,125,442.136523
-62.148373,1600,442.286361
-62.263405,1600,442.683728
-59.376072,1600,442.802331
-106.77631,187,443.259339
-51.28899,1600,443.453441
-119.83343,148,443.523537
-110.10745,37,443.576903
-54.96743,1600,443.622085
-54.724476,1600,443.692442
-44.983242,1600,444.019471
-61.948143,1600,444.048688
-115.60992,73,444.309484
-69.11568,1600,444.371748
-110.75993,98,444.458393
-56.529293,1600,444.587053
-48.800972,1600,445.874439
-111.462814,57,446.34945
-48.263153,1600,446.378483
-46.333607,1600,446.701127
-112.79426,73,446.979767
-69.73935,1600,447.415185
-56.928047,1600,447.553305
-48.609463,1600,449.851677
-50.638054,1600,450.618834
-48.58003,1600,450.963147
-54.24189,1600,494.738503
-106.28475,63,495.266237
-54.45063,1600,495.509144
-44.68195,1600,496.412229
-60.73431,1600,496.547539
-49.649406,1600,496.599825
-48.56373,1600,496.619908
-50.32986,1600,496.640377
-111.47002,54,496.870768
-44.875206,1600,496.914786
-108.93211,43,496.982637
-48.550285,1600,497.198178
-121.865074,120,497.615442
-48.064827,1600,498.107979
-56.945408,1600,498.547438
-41.7285,1600,498.579566
-39.535423,1600,498.602001
-111.04636,53,499.065134
-37.97233,1600,499.18979
-104.34033,77,499.278421
-51.539272,1600,499.326661
-55.92217,1600,500.031835
-37.40839,1600,500.101976
-42.26941,1600,500.156651
-46.528492,1600,500.590978
-50.931736,1600,500.619816
-40.500237,1600,500.879405
-45.452255,1600,500.941391
-41.747902,1600,501.026865
-50.503635,1600,501.15424
-125.77074,121,501.952622
-46.73065,1600,502.925339
-33.147053,1600,503.243213
-38.773453,1600,503.509522
-36.793587,1600,503.94645
-36.755623,1600,504.083626
-28.106306,1600,506.398352
-27.828339,1600,507.170216
-25.838743,1600,507.520069
-104.178925,109,508.077093
-40.70829,1600,508.838943
-32.370407,1600,509.08604
-29.133915,1600,510.135947
-28.212292,1600,510.223045
-44.70818,1600,510.457349
-44.84355,1600,510.503192
-27.402514,1600,510.573481
-34.243595,1600,510.790824
-32.002068,1600,511.206525
-45.98356,1600,511.6842
-32.312855,1600,555.21929
-19.90578,1600,555.708249
-118.06308,68,555.79564
-29.282753,1600,555.82447
-30.096416,1600,555.902223
-37.611526,1600,555.947106
-112.804794,68,556.396787
-30.795471,1600,556.600519
-36.33967,1600,556.672061
-26.397598,1600,556.72596
-26.736517,1600,557.162174
-42.11836,1600,557.191101
-125.3304,163,557.285642
-29.028067,1600,557.454779
-33.946404,1600,557.599145
-27.766611,1600,557.726481
-110.32598,47,557.853886
-109.83857,54,558.057582
-22.08884,1600,558.535576
-23.655193,1600,559.515874
-22.923746,1600,559.84857
-33.072544,1600,560.11893
-32.84617,1600,560.556872
-13.846031,1600,560.694375
-15.491986,1600,563.017284
-114.93868,77,563.665139
-21.982714,1600,564.15457
-41.591858,1600,564.721858
-3.0480528,1600,565.470716
-0.99466294,1600,565.715573
5.5437684,1600,566.776688
-17.904392,1600,566.863975
-30.47708,1600,567.101826
-16.237782,1600,567.147721
-5.4248123,1600,567.217294
-11.326244,1600,567.438588
-110.24664,80,567.824931
-11.852432,1600,567.853205
-15.6015835,1600,568.351778
-107.90189,83,568.569985
-17.950922,1600,569.236423
-0.08657256,1600,569.323235
6.5733523,1600,569.468282
-0.45331734,1600,569.92021
-4.484134,1600,570.121812
-13.914854,1600,570.19057
-8.036366,1600,570.243769
-112.491714,142,570.439649
-6.4853506,1600,570.683228
-19.060333,1600,570.712519
-108.50778,94,570.724372
-8.693949,1600,570.811861
-38.62231,1600,571.245104
-116.407745,67,571.378393
-9.119426,1600,571.378448
-13.553205,1600,571.582355
-9.985399,1600,572.063056
-111.65956,84,572.292053
-10.780383,1600,616.068614
-17.00859,1600,616.3866
-115.04578,67,616.626215
-1.3414032,1600,616.654346
-107.36837,74,616.998035
5.641498,1600,617.083806
-4.931251,1600,617.216921
6.4940233,1600,620.134867
3.2178602,1600,620.618907
13.966989,1600,621.173968
24.34442,1600,621.907284
13.454912,1600,622.149012
3.275795,1600,623.180963
9.643602,1600,623.266623
6.5490017,1600,623.498626
9.171531,1600,623.607507
2.4847982,1600,623.823133
-107.686455,95,623.973589
-4.994104,1600,624.20671
8.119687,1600,624.699617
3.2271132,1600,624.917217
8.928546,1600,625.657688
11.90323,1600,625.808219
22.69912,1600,626.44661
-10.657543,1600,626.515946
23.244196,1600,626.568357
11.498353,1600,626.759464
8.834619,1600,627.00215
20.660517,1600,627.029838
25.27788,1600,627.041444
-110.76546,44,627.134553
15.060912,1600,627.553819
14.157164,1600,627.686072
26.507402,1600,627.686126
14.645807,1600,628.360584
14.961218,1600,628.585182
-105.65303,85,629.060558
7.674398,1600,629.875073
17.789734,1600,629.903307
27.353548,1600,630.249111
13.1698,1600,630.334776
14.694197,1600,630.477045
16.94099,1600,676.417927
14.217402,1600,676.895752
19.8246,1600,677.44843
-90.219376,888,677.50877
33.47385,1600,678.178708
