#{"t_start": 1686465750.2975323, "env_id": null}
r,l,t
-114.71298,1600,15.971048
-105.53952,60,15.981995
-111.05513,55,16.035117
-117.30623,73,16.03514
-113.06692,52,16.070814
-98.98055,83,16.105693
-114.34389,1600,16.29363
-121.159355,66,16.304783
-101.35507,60,16.388681
-115.67448,87,16.399703
-123.99654,91,16.41886
-96.80609,1600,16.438422
-103.82774,71,16.497714
-103.56734,80,16.508591
-103.09804,67,16.608274
-100.19024,75,16.708168
-102.19459,76,16.751607
-114.650154,64,16.843658
-121.23043,108,16.929743
-115.2247,61,16.940554
-112.42319,58,16.959743
-104.001595,79,17.010946
-104.39209,76,17.175098
-151.53543,438,17.194541
-105.37335,147,17.255054
-106.339386,59,59.011314
-107.41527,84,59.278365
-100.2044,1600,59.306283
-119.01632,66,59.373896
-118.55353,56,59.483843
-110.51328,82,59.584892
-110.23758,46,59.669875
-101.370316,47,59.771191
-103.28667,1600,59.798713
-116.38333,51,60.011156
-110.44655,93,60.087209
-104.14827,76,60.122635
-104.78927,59,60.167247
-123.51522,92,60.56262
-115.264015,51,60.590291
-102.78707,117,61.0922
-102.40614,114,62.044044
-106.69519,1600,63.236792
-109.71214,135,64.354192
-123.556564,116,65.313871
-123.9926,1600,65.861125
-92.875946,1600,67.295213
-113.9257,71,67.886489
-113.81376,65,68.427319
-112.00239,1600,68.521279
-105.27764,1600,68.910199
-114.35828,1600,69.119965
-102.39579,1600,69.298054
-104.73857,93,69.29808
-119.32976,1600,69.383216
-121.39424,1600,69.553442
-106.3838,1600,69.553467
-114.88225,1600,69.737176
-105.64628,65,69.846195
-112.99248,66,69.940059
-103.8349,1600,70.107488
-101.284096,82,70.241543
-133.20508,218,70.261055
-100.18073,89,70.305098
-105.055115,120,70.316442
-117.909134,1600,70.360461
-93.89926,1600,70.388321
-100.47206,79,70.415643
-101.273796,69,70.442652
-107.47587,1600,70.592395
-113.09054,57,70.868671
-108.9014,1600,71.097489
-111.17771,45,71.249467
-127.606064,113,71.317745
-111.14324,1600,71.462861
-99.64608,1600,71.482728
-127.49362,1600,71.560034
-103.538925,66,71.659675
-95.53433,1600,71.670978
-104.45446,60,71.764732
-100.770035,1600,71.776068
-114.427704,1600,71.820301
-104.872055,69,71.912924
-111.44747,1600,71.980959
-95.30411,1600,72.000429
-106.57211,1600,72.052484
-102.47582,76,72.119907
-105.57872,60,72.18776
-106.24115,1600,72.239185
-100.77614,82,72.266332
-99.23008,77,72.330536
-103.96391,43,72.374167
-105.21363,65,72.388217
-109.53623,46,72.388242
-115.37428,74,72.423955
-110.78374,50,72.490365
-109.35412,92,72.564628
-102.93206,59,72.698762
-102.54147,120,72.938221
-119.28165,63,73.014518
-111.26,86,73.107814
-106.22897,1600,73.184358
-106.48479,1600,73.426254
-104.59547,1600,73.504674
-115.95886,88,73.842233
-113.28472,84,73.886139
-113.09344,1600,73.980165
-114.66619,1600,74.00819
-105.57491,78,74.084391
-101.37813,69,74.463128
-106.45836,58,74.564522
-122.91925,115,74.806715
-101.776985,86,75.180399
-108.98432,58,75.392752
-103.07182,88,75.404466
-107.909225,1600,75.574296
-105.06517,87,76.013336
-107.458084,115,118.129263
-107.89987,69,118.354924
-146.57063,524,118.391221
-111.193596,61,118.867641
-108.337715,121,119.88602
-91.95399,1600,120.655185
-95.26586,1600,121.215755
-105.32866,159,121.992523
-105.146614,1600,124.268814
-104.99214,1600,124.483656
-122.564186,121,125.289298
-105.33269,1600,125.300853
-104.43409,1600,125.470848
-110.340576,1600,125.637918
-99.50974,1600,125.658389
-103.41196,1600,125.703247
-103.35711,1600,125.71483
-103.21207,1600,125.807766
-109.30404,154,125.827158
-103.95205,1600,125.838558
-91.77781,1600,125.98952
-102.74327,90,126.099184
-124.31462,71,126.118418
-109.56682,48,126.218903
-102.95599,78,126.326641
-107.275795,59,126.337786
-125.338974,92,126.430299
-110.774376,87,126.457316
-104.73235,94,126.509036
-115.47869,57,126.80782
-110.04333,1600,126.878535
-112.68678,59,127.005951
-115.60808,53,127.322083
-105.111046,1600,127.613251
-97.58048,1600,127.64127
-115.56196,79,127.669048
-97.63863,1600,127.7055
-99.88264,1600,127.750521
-104.976204,1600,127.76185
-97.40579,1600,127.797791
-114.69582,118,127.81698
-104.73035,169,127.894162
-99.50009,1600,127.945943
-107.71356,1600,128.079252
-94.59645,1600,128.317984
-101.69051,1600,128.395143
-107.21441,80,128.440302
-109.07807,87,128.491674
-104.51016,99,128.552087
-111.49469,45,128.702331
-117.84565,102,128.802717
-105.234924,1600,128.888685
-109.066956,71,129.039916
-110.864426,59,129.051019
-104.14935,47,129.106114
-116.93461,92,129.272445
-104.2786,1600,129.373703
-95.61648,1600,129.402197
-110.91804,49,129.787287
-99.978,86,130.001005
-117.11417,131,130.001032
-101.78955,72,130.012335
-100.56868,73,130.613984
-101.44611,1600,130.70014
-96.905754,1600,130.878464
-117.721054,78,131.271035
-101.601006,71,131.298704
-94.27403,1600,131.676929
-95.4795,1600,131.940609
-95.454094,1600,133.44594
-99.539734,1600,134.793072
-102.51203,81,177.179419
-97.217964,1600,177.283499
-105.28917,64,177.725615
-105.12439,1600,180.612298
-92.37667,1600,181.097676
-104.15059,1600,181.262023
-94.5147,1600,181.373488
-103.17077,1600,181.393554
-84.92239,1600,181.496819
-105.189964,1600,181.616802
-100.67383,1600,181.71219
-105.0851,57,181.756701
-101.59976,67,181.966329
-105.30506,87,182.351622
-107.67804,81,182.438934
-93.063805,1600,182.608332
-98.51432,1600,182.902587
-90.088486,1600,182.931119
-90.348854,1600,182.959338
-96.19359,1600,183.078447
-98.00963,1600,183.098628
-94.16368,1600,183.176756
-110.80083,88,183.364296
-93.30062,1600,183.364321
-107.58879,61,183.433494
-85.27848,1600,183.6848
-115.16912,107,183.871131
-95.33799,1600,184.093929
-115.215485,79,184.105377
-88.57803,1600,184.365082
-87.18061,1600,184.376848
-93.39248,1600,184.431123
-109.46547,50,184.798068
-100.80652,83,184.834038
-104.89156,87,185.105251
-98.95325,1600,185.116695
-103.09986,44,185.21314
-83.64637,1600,185.3331
-100.29426,1600,185.344684
-106.50711,59,185.714587
-120.84753,75,185.759334
-120.30266,75,185.983459
-98.73089,76,185.983484
-104.28039,54,186.178581
-91.31734,1600,186.223894
-83.29805,1600,186.618441
-95.237335,1600,186.647368
-105.09913,80,186.667443
-111.86839,79,186.895726
-89.477036,1600,187.033034
-93.87981,1600,187.295338
-124.569145,86,187.397872
-115.71418,62,187.919971
-103.112785,80,188.594329
-91.57032,1600,188.796637
-114.260284,64,189.134935
-97.638596,1600,190.904999
-97.16852,1600,191.347806
-100.81045,82,191.604713
-102.472046,97,192.167258
-106.862724,74,192.228953
-111.942184,59,192.667655
-108.14603,65,193.241162
-121.608765,118,193.252504
-109.82294,43,193.606269
-103.23982,55,193.719553
-94.59426,1600,194.260654
-91.25534,1600,236.321266
-103.411606,68,236.414813
-89.89104,1600,236.592299
-81.499855,1600,236.711516
-109.31525,50,236.748118
-91.86305,1600,236.925621
-83.586525,1600,237.17588
-100.933716,75,237.55084
-85.63683,1600,237.562411
-84.334946,1600,237.647945
-81.87459,1600,238.128264
-77.19403,1600,238.27226
-81.86794,1600,238.291898
-68.37806,1600,238.370284
-90.02295,1600,238.557356
-85.98414,1600,238.557381
-112.59741,51,238.568717
-120.024506,135,238.695411
-77.315704,1600,238.87957
-70.18661,1600,239.061703
-107.61911,78,239.218647
-113.37169,70,239.279467
-82.549194,1600,239.290941
-124.147995,95,239.36044
-115.644066,71,239.478585
-80.32326,1600,239.580681
-112.549446,37,239.600105
-103.635704,59,239.79061
-105.96852,69,239.940761
-90.65476,1600,239.952098
-115.08716,76,240.119479
-80.29438,1600,240.253889
-115.22708,76,240.428961
-106.73291,62,240.63983
-108.8677,73,240.86693
-81.0919,1600,240.895286
-85.499466,1600,241.11276
-80.10796,1600,241.309245
-107.780754,94,241.687048
-81.27107,1600,241.74896
-67.69428,1600,241.777415
-86.36909,1600,242.023161
-108.838394,46,242.084847
-84.35152,1600,242.162676
-113.05058,46,242.178906
-81.30472,1600,242.429896
-115.2781,71,242.692379
-116.066574,61,242.692407
-109.697716,56,243.1838
-77.67283,1600,243.94923
-90.41213,1600,244.283435
-103.061935,54,244.401663
-71.811,1600,248.672464
-85.18393,1600,248.78346
-107.86839,76,249.309547
-108.84212,81,249.463937
-76.40921,1600,249.888797
-71.40013,1600,250.067264
-70.29945,1600,250.189497
-79.152664,1600,250.226135
-85.21603,1600,250.654655
-73.18134,1600,251.039008
-80.388275,1600,251.125318
-66.23212,1600,251.77702
-73.39984,1600,251.796908
-76.25708,1600,251.874502
-68.202934,1600,252.059289
-123.45232,173,252.137056
-81.41469,1600,252.559021
-112.66075,60,252.63628
-73.2902,1600,252.720586
-85.39843,1600,253.07224
-74.088615,1600,253.092516
-70.01493,1600,295.199049
-74.59656,1600,295.210851
-60.578537,1600,295.679871
-81.36843,1600,295.885335
-67.895454,1600,296.108162
-66.67117,1600,296.349301
-70.600914,1600,296.541311
-114.64345,55,296.807817
-71.1775,1600,296.976833
-68.92846,1600,297.243192
-70.626396,1600,297.375804
-108.29346,56,297.443264
-76.44317,1600,297.632871
-112.7279,62,297.758631
-79.92689,1600,297.891137
-65.03941,1600,298.347899
-76.06276,1600,299.414408
-80.14331,1600,299.530969
-122.05597,82,300.204916
-111.363716,38,300.516024
-66.63453,1600,304.359401
-68.85931,1600,304.508451
-57.371376,1600,304.927067
-67.36886,1600,305.102657
-62.263203,1600,305.221656
-71.758286,1600,305.257568
-105.74394,60,305.429917
-114.06143,70,305.798439
-109.60433,53,305.865695
-64.94211,1600,306.054213
-73.52635,1600,306.13927
-109.56011,55,306.256035
-102.30485,64,306.583189
-111.41122,65,306.677458
-62.38559,1600,306.762667
-69.51262,1600,306.782167
-110.84555,66,306.809876
-63.394897,1600,306.861681
-70.64499,1600,307.039577
-112.49072,47,307.421342
-74.057755,1600,307.530098
-97.21229,91,307.608839
-68.68058,1600,307.608863
-61.2267,1600,307.692565
-64.868675,1600,308.031728
-61.403275,1600,308.050789
-108.97946,67,308.157752
-74.41788,1600,308.384964
-68.84717,1600,308.39647
-109.73958,130,308.497659
-111.057434,52,308.815368
-66.31859,1600,308.86744
-109.30676,48,308.89546
-72.97561,1600,309.075247
-110.17389,48,309.262472
-71.33597,1600,309.297547
-106.63833,71,309.405065
-118.376595,132,309.488389
-68.3319,1600,309.75634
-70.78772,1600,310.02126
-109.856285,105,310.195875
-126.08267,118,310.271726
-66.85263,1600,310.58172
-66.26384,1600,310.649982
-58.182785,1600,310.837247
-79.90884,1600,310.961622
-69.06062,1600,311.095194
-109.74218,43,311.31609
-58.795273,1600,311.554786
-57.758965,1600,354.377334
-49.241383,1600,355.467121
-110.01349,57,355.933029
-72.50001,1600,359.253035
-66.090965,1600,359.400742
-63.03642,1600,360.007061
-67.11909,1600,360.155922
-52.135506,1600,360.761026
-115.02149,55,361.207488
-66.85612,1600,361.473023
-75.42109,1600,361.565466
-65.37526,1600,361.649438
-59.13569,1600,361.668828
-65.3922,1600,361.696104
-119.33304,100,362.035244
-115.070946,74,362.260586
-107.21785,105,362.343806
-72.93997,1600,362.418848
-71.99784,1600,362.493928
-64.05981,1600,362.578032
-49.209347,1600,362.921232
-57.69639,1600,362.941124
-119.60307,80,363.009238
-64.125755,1600,363.053367
-108.714424,35,363.235044
-112.318634,49,363.640472
-50.679012,1600,363.788056
-61.863068,1600,363.971417
-65.555664,1600,364.301398
-60.190918,1600,364.386892
-114.09943,74,364.585455
-63.709946,1600,364.62939
-108.04852,50,364.722214
-65.342445,1600,364.893771
-67.811066,1600,365.067464
-53.589848,1600,365.143218
-108.614395,77,365.267213
-57.360992,1600,365.457114
-59.358456,1600,365.525587
-105.03988,78,365.719349
-70.68716,1600,365.719374
-64.71938,1600,365.973174
-70.66204,1600,366.197168
-110.138,48,366.369722
-54.325928,1600,366.437928
-114.29052,65,366.970391
-59.73641,1600,367.511049
-61.97273,1600,369.092461
-61.50857,1600,414.274865
-59.9209,1600,414.424524
-113.54707,76,414.897188
-114.88966,65,414.957393
-50.93586,1600,415.01736
-42.41678,1600,415.166663
-110.76459,100,415.718026
-114.207504,75,416.322276
-50.844006,1600,416.561113
-54.854168,1600,416.660583
-45.09471,1600,416.687837
-104.61119,56,417.018479
-64.93544,1600,417.029669
-65.24995,1600,417.249876
-55.862236,1600,417.40635
-50.65911,1600,417.480992
-116.41206,61,417.531513
-44.868156,1600,417.567061
-106.21206,115,417.610887
-48.520046,1600,417.937045
-53.04105,1600,418.02114
-61.312057,1600,418.064889
-116.60669,78,418.203563
-108.63423,78,418.278944
-46.930454,1600,418.645095
-107.76799,55,418.728617
-63.048313,1600,418.796207
-105.43901,31,419.046011
-58.373184,1600,419.378976
-52.29838,1600,419.577299
-57.8292,1600,419.711304
-59.699707,1600,419.884048
-55.26333,1600,420.128783
-53.66287,1600,420.25439
-59.871964,1600,420.442411
-47.12989,1600,420.510243
-50.52291,1600,420.701146
-52.930954,1600,420.70117
-112.15524,58,420.736279
-107.69796,46,420.825698
-101.21914,70,421.085588
-43.591488,1600,421.176919
-59.04258,1600,421.348955
-54.2609,1600,421.945292
-50.068726,1600,422.487185
-54.489605,1600,424.042139
-104.79615,57,424.508836
-106.776596,39,424.829319
-50.702618,1600,428.083154
-50.443657,1600,428.142451
-50.51068,1600,428.290055
-121.963295,77,428.711394
-114.42422,75,428.899279
-61.42875,1600,471.238424
-56.654274,1600,471.592905
-60.59001,1600,471.925481
-34.83056,1600,472.151999
-49.860676,1600,472.307506
-26.39208,1600,472.383002
-63.802685,1600,472.466883
-122.5903,98,472.726948
-32.39616,1600,472.810262
-46.303497,1600,472.893293
-45.282593,1600,472.936671
-37.447834,1600,473.074895
-58.759647,1600,473.510428
-45.542633,1600,473.595281
-63.411507,1600,473.915487
-34.001087,1600,474.249217
-110.23758,43,474.268229
-43.588764,1600,474.449527
-13.152941,1600,474.583526
-35.673294,1600,474.756082
-48.489124,1600,475.002621
-112.34191,70,475.158475
-31.457859,1600,475.566238
-39.48611,1600,475.566264
-55.053326,1600,475.602408
-45.35881,1600,475.692964
-122.53235,94,475.775871
-52.122097,1600,475.958005
-50.678173,1600,476.078135
-114.408325,63,476.241359
-48.691036,1600,476.252644
-118.200325,64,476.601666
-27.8169,1600,476.846596
-23.254726,1600,477.37936
-118.44378,70,477.4149
-47.37665,1600,479.70801
-11.004547,1600,482.973748
-11.907596,1600,483.545918
-46.38729,1600,483.735972
-51.997547,1600,484.316557
-43.675117,1600,484.678511
-37.236847,1600,485.237283
-35.704697,1600,485.393076
-35.306087,1600,485.468318
-40.74304,1600,485.552172
-26.37922,1600,485.812479
-22.157572,1600,485.896893
-50.82978,1600,485.980149
-32.544407,1600,486.023903
-51.11029,1600,486.164014
-112.5083,67,486.449866
-118.86892,67,486.573352
-35.722363,1600,486.608258
-121.00607,77,486.619375
-13.969034,1600,486.694404
-115.64809,85,487.267425
-125.91717,86,487.319204
-21.398438,1600,487.346667
-46.895706,1600,487.365863
-45.26044,1600,487.545776
-34.935745,1600,529.661289
-117.89534,67,529.712637
-115.82139,78,529.820407
-30.382608,1600,530.062594
-44.850452,1600,530.468815
-41.722237,1600,530.468843
-37.557655,1600,530.504174
-125.89363,114,530.594992
-6.418087,1600,530.677386
-46.098152,1600,530.856355
-29.794994,1600,531.110626
-2.7927608,1600,531.12198
-113.001625,92,531.259932
-35.309326,1600,531.470158
-34.604473,1600,532.244334
-35.40853,1600,532.279886
-113.372765,59,532.724438
-115.29588,78,533.355115
-99.34548,74,533.957845
-37.994705,1600,534.596859
-118.4648,464,535.041668
-43.17223,1600,537.860209
-13.988603,1600,538.427456
1.2337971,1600,538.615921
-25.339266,1600,539.168244
-113.92999,42,539.510993
-31.579876,1600,539.530349
-30.205633,1600,540.085862
-13.304175,1600,540.242368
-2.6729426,1600,540.317446
-3.289499,1600,540.400718
-1.9894054,1600,540.660162
-1.9820735,1600,540.998677
-9.056721,1600,541.280369
-107.29166,47,541.379608
-11.430203,1600,541.438362
7.9977846,1600,541.520775
-116.85954,63,541.892944
-115.23166,79,542.079296
-104.50054,100,542.101503
-20.954054,1600,542.101526
-8.834925,1600,542.153651
-114.021614,54,542.370082
5.6036673,1600,542.405795
-31.278042,1600,542.752488
-30.97993,1600,542.858718
-16.471401,1600,543.101193
-18.919922,1600,543.508872
-23.136574,1600,543.5089
-9.801231,1600,543.631537
-25.794086,1600,543.714679
-19.188164,1600,543.892082
-124.51051,108,543.982917
-114.211586,58,544.106274
-33.87878,1600,544.149808
-1.4331071,1600,544.161352
-116.21659,69,544.460506
4.4857373,1600,544.511584
-101.67241,95,545.273451
-32.92422,1600,545.317141
-110.11521,64,545.831809
6.3173733,1600,588.728293
-20.25496,1600,589.339808
-103.17243,1204,589.414147
-14.602464,1600,589.784944
-25.367502,1600,593.184542
0.331552,1600,593.372905
-106.771225,89,594.087295
15.362957,1600,594.258545
-17.030516,1600,594.278028
-106.18847,48,594.647781
6.917018,1600,594.835268
-11.843155,1600,594.990979
-18.216017,1600,595.065824
-5.1511626,1600,595.148072
-2.7112815,1600,595.405915
-13.865272,1600,596.256892
-4.9784727,1600,596.815228
12.007668,1600,596.837629
26.074242,1600,596.837652
-14.583337,1600,596.889411
-8.178181,1600,597.075446
-8.380533,1600,597.111508
5.7686543,1600,597.460483
0.7057113,1600,597.568582
-91.13261,1599,598.208247
2.0069017,1600,598.219281
7.993283,1600,598.421763
6.2040935,1600,598.689693
17.997704,1600,598.813032
7.316017,1600,598.856828
-17.305885,1600,598.868129
17.629372,1600,599.16843
-3.8759813,1600,599.986859
-2.9928513,1600,600.576425
-114.74003,83,600.691137
15.801799,1600,601.73601
7.013548,1600,602.351921
13.221129,1600,602.427227
-105.86731,90,602.470382
3.073705,1600,602.804045
-125.592995,106,603.28846
5.451767,1600,647.819195
1.630751,1600,648.718717
-0.9342592,1600,648.904678
11.55493,1600,649.27576
-107.01773,66,649.436808
0.676997,1600,649.464396
4.973025,1600,649.620765
4.1667275,1600,649.695277
-2.5161083,1600,649.777812
7.9663973,1600,650.059351
-106.74524,58,650.271286
-115.43609,85,650.337574
-2.3087645,1600,650.9149
-125.276375,119,651.229241
21.395508,1600,651.471012
21.834793,1600,651.493267
1.761069,1600,651.493291
25.871912,1600,651.545622
17.116606,1600,651.732492
5.191501,1600,651.767658
24.13948,1600,652.114197
21.930716,1600,652.22179
-105.66133,103,652.568678
19.492697,1600,652.858593
17.359398,1600,652.870097
8.987488,1600,653.071819
17.210718,1600,653.338424
20.63317,1600,653.461309
9.305143,1600,653.50506
18.204765,1600,653.516536
28.16066,1600,653.811246
-113.59922,117,654.403759
13.1451025,1600,655.170263
33.848656,1600,655.284701
26.242243,1600,656.919315
20.509237,1600,657.035755
11.792023,1600,657.364808
-112.36267,53,657.463818
23.855438,1600,657.852034
-105.78276,77,657.991222
-83.49343,598,658.173926
45.486473,1600,660.760029
-62.836304,1185,661.03361
-113.447586,56,661.212711
38.338375,1600,661.661831
-109.89897,59,661.689554
11.086979,1600,662.219735
32.227978,1600,662.384446
22.21006,1600,662.411597
19.891544,1600,662.638405
19.86701,1600,704.643272
40.61409,1600,704.922122
-103.704865,55,705.363959
7.570535,1600,705.501262
24.816967,1600,705.816814
55.183285,1600,706.075878
12.437347,1600,706.075903
13.059781,1600,706.12725
31.373375,1600,706.345264
26.562517,1600,706.691092
29.988049,1600,706.797242
29.878357,1600,707.138767
-103.1795,69,707.34962
-108.63435,88,707.40069
23.493765,1600,707.435807
25.533442,1600,707.447043
47.537075,1600,707.647735
24.686346,1600,708.097684
36.899803,1600,708.109224
31.994392,1600,708.408294
19.818604,1600,709.003829
-100.373924,63,709.511046
34.79524,1600,709.776636
30.855318,1600,709.892886
59.37888,1600,711.535714
48.045727,1600,712.072488
-98.58179,343,712.265385
36.550316,1600,712.46084
48.840427,1600,712.59879
30.89237,1600,712.751593
-118.956,111,713.160344
49.056675,1600,715.605028
71.020294,1600,716.2675
53.48086,1600,716.294746
77.216736,1600,716.82111
75.6115,1600,716.983366
45.196903,1600,717.010424
-102.80448,99,717.06847
71.908615,1600,717.238277
60.16875,1600,717.573894
-106.476654,96,717.839007
38.744568,1600,718.286163
53.166523,1600,718.424082
55.618713,1600,718.737246
65.22628,1600,718.997026
59.38059,1600,718.997051
58.838818,1600,719.048109
76.56827,1600,719.26791
58.023487,1600,720.058326
85.00341,1600,720.267296
62.807743,1600,720.319088
54.55637,1600,720.354816
29.750341,1600,720.366222
46.370327,1600,720.567874
43.72239,1600,762.806542
51.1037,1600,762.818022
49.363472,1600,763.117231
-101.10295,54,763.247341
-102.50228,58,763.584395
52.592556,1600,764.481729
46.646282,1600,764.595503
-114.89232,82,765.251302
74.686745,1600,766.267863
73.20224,1600,766.805984
62.629795,1600,767.192974
73.31237,1600,767.331017
72.12762,1600,767.48522
70.92992,1600,767.895837
-121.07136,84,768.160423
-101.869835,49,768.291832
-99.11645,71,768.858661
88.90099,1600,770.35702
73.32002,1600,771.005206
85.52994,1600,771.531197
84.79099,1600,771.691457
80.88202,1600,771.718404
89.39239,1600,771.943124
-114.51313,52,771.954174
84.202415,1600,772.281649
82.151764,1600,772.54564
-107.39224,143,772.841554
-103.415184,54,772.978859
87.04926,1600,772.997643
48.547943,1600,773.13477
-132.99005,150,773.153699
62.013603,1600,773.451692
84.119644,1600,773.710356
100.25499,1600,773.710382
97.44275,1600,773.761733
-109.20043,40,773.780655
76.28704,1600,774.016904
-99.46557,73,774.338143
91.55382,1600,774.810498
122.27338,1600,775.019926
109.22874,1600,775.070659
78.236755,1600,775.105647
100.82492,1600,775.116772
-112.900536,57,775.276816
72.45573,1600,775.319561
108.547714,1600,775.748667
-94.40047,110,775.909917
84.42725,1600,776.171801
-110.00656,73,776.334142
102.453575,1600,776.511825
91.45301,1600,777.402852
109.51606,1600,778.170311
-101.19096,64,778.678959
75.25328,1600,779.148952
-114.66611,82,820.974642
102.90425,1600,821.328841
78.07303,1600,821.710479
105.675934,1600,821.848169
112.74014,1600,822.668659
82.887,1600,823.367409
96.28676,1600,824.891651
-72.01549,991,824.911237
-19.87603,1262,824.963035
83.40651,1600,825.542639
119.51658,1600,826.250041
123.25149,1600,826.482911
108.56072,1600,826.809391
-118.41476,245,826.916342
-83.05516,457,827.050787
-101.35166,103,827.078101
120.20092,1600,827.37224
72.62533,1600,827.509665
94.87112,1600,827.528983
124.17154,1600,827.681937
-48.37866,762,827.841924
117.08286,1600,828.234784
115.61548,1600,828.285439
93.1292,1600,828.304226
107.90537,1600,828.505743
139.89844,1600,828.82531
-107.991646,37,829.118762
106.6057,1600,829.549539
111.44582,1600,829.584334
132.05472,1600,829.595381
106.75793,1600,829.756452
105.18939,1600,830.388308
125.80706,1600,830.652878
-95.40056,399,830.71971
104.0366,1600,830.818796
122.69497,1600,830.994325
-109.18886,66,831.190235
82.98188,1600,831.930858
-79.92225,591,833.008471
88.88837,1600,833.66844
103.51974,1600,833.854561
-68.90587,549,834.016937
91.1969,1600,834.210758
-118.55645,74,834.613304
116.925766,1600,834.735394
129.76979,1600,835.557616
-19.688301,1320,879.229385
112.89452,1600,879.312639
131.49692,1600,879.331849
135.85426,1600,879.957975
-110.03177,86,880.016906
115.64309,1600,880.901282
91.765434,1600,881.263394
137.37424,1600,881.37128
124.439316,1600,881.532076
133.63016,1600,881.824325
-101.29445,55,881.968705
132.8113,1600,881.979771
121.85609,1600,882.132374
118.97749,1600,882.29326
-92.66101,382,882.328013
-117.37599,72,882.408626
-98.553314,62,882.481729
134.32971,1600,882.73696
138.80919,1600,882.755869
117.19131,1600,882.959072
151.74956,1600,883.574213
127.428246,1600,884.004832
124.78968,1600,884.048194
134.11438,1600,884.209699
130.4142,1600,884.841621
154.19388,1600,885.170248
140.7751,1600,885.269698
122.960976,1600,885.446841
129.97452,1600,885.639364
-112.70517,282,886.30648
133.55902,1600,886.341921
136.06924,1600,887.413269
-83.08564,236,887.510684
116.20193,1600,888.075935
-120.48869,84,888.086945
143.78482,1600,888.262793
120.72637,1600,888.612237
-114.144615,68,888.630877
-112.354996,91,888.988296
86.022644,1600,889.015484
23.8096,1219,889.104957
155.02269,1600,889.139579
127.35047,1600,889.994869
