#{"t_start": 1686470234.4327517, "env_id": null}
r,l,t
-107.02894,115,129.879213
-102.053276,1600,130.247179
-106.65427,72,130.484469
-120.79465,55,130.712942
-103.68783,1600,130.749795
-104.84571,1600,131.059764
-101.60105,62,131.269507
-102.35612,1600,131.665111
-106.73781,64,131.810617
-101.67421,92,132.586948
-104.7139,1600,133.934702
-95.958626,1600,134.330178
-103.41679,44,134.702266
-100.65597,55,135.165531
-87.06014,1600,177.282862
-92.29214,1600,177.733906
-100.39312,1600,179.058552
-98.16641,1600,179.287507
-91.236984,1600,179.703655
-81.15895,1600,179.944475
-99.9623,1600,180.464906
-92.91397,1600,180.689665
-104.677444,49,181.102843
-95.47184,1600,181.172857
-95.63044,1600,181.369151
-95.51121,1600,181.539313
-106.33471,52,181.617263
-98.20362,1600,181.770946
-92.59558,1600,181.890818
-106.56035,98,181.94325
-108.835106,66,182.178734
-99.34208,1600,182.226524
-105.63172,80,182.226547
-94.506355,1600,182.289332
-104.58161,65,182.499722
-110.675865,86,182.624883
-119.19896,68,182.75903
-109.783104,1600,183.012164
-103.41043,1600,183.39607
-111.49246,1600,183.396096
-111.799164,1600,183.465832
-86.50596,1600,183.527534
-72.94629,1600,183.53909
-92.59999,1600,183.567369
-113.111336,54,183.859931
-104.74977,66,184.121997
-90.77961,1600,184.356323
-108.00043,58,184.384579
-100.71403,1600,184.888089
-85.91958,1600,184.96619
-116.47169,46,185.351314
-125.20198,118,185.379759
-108.00235,1600,185.77497
-93.64627,1600,186.003781
-91.435295,1600,186.350701
-83.95592,1600,186.958023
-103.80811,72,186.958049
-112.27349,87,187.685527
-99.06636,1600,187.873652
-88.18668,1600,189.229664
-104.072914,57,189.705596
-118.02652,78,190.363474
-93.84978,1600,190.426998
-101.18168,53,190.812314
-98.25636,1600,190.865688
-81.87232,1600,191.315503
-106.768486,100,191.716303
-91.16549,1600,192.646091
-110.368065,173,192.813276
-108.78417,127,192.824733
-103.19624,1600,192.91071
-95.898705,1600,193.321698
-86.488594,1600,193.559914
-95.192604,1600,194.075246
-90.48484,1600,236.661745
-94.97737,1600,237.06292
-107.28887,49,237.082985
-91.25085,1600,237.516452
-91.452995,1600,237.516476
-83.621605,1600,237.580907
-110.47291,58,237.580931
-75.08961,1600,237.795294
-103.0052,94,237.874966
-91.265656,1600,237.928496
-91.176994,1600,238.064864
-107.3039,74,238.219499
-88.43844,1600,238.323664
-91.73958,1600,238.704512
-76.07538,1600,238.775743
-91.60969,1600,238.837035
-90.87821,1600,238.848549
-107.15613,62,238.859846
-104.50471,55,239.302423
-87.62393,1600,239.431659
-82.22628,1600,239.637413
-101.52463,83,240.00799
-85.001656,1600,240.170989
-103.55512,72,240.62045
-76.04575,1600,240.640176
-87.97949,1600,240.668579
-93.97831,1600,241.059287
-100.89253,56,241.095515
-106.816246,54,241.123098
-82.846825,1600,241.293195
-93.32843,1600,242.24168
-82.49975,1600,242.997719
-73.29642,1600,243.187123
-86.57711,1600,245.727531
-68.698265,1600,246.116031
-112.713974,67,246.29508
-86.9729,1600,247.938857
-80.58949,1600,248.075936
-62.946873,1600,248.08754
-84.48417,1600,248.173717
-105.84304,56,248.549076
-67.017105,1600,248.585259
-70.35944,1600,248.819891
-108.06374,85,249.265728
-77.733345,1600,249.33677
-98.32616,61,249.782864
-110.36433,160,250.167546
-108.348,47,250.178667
-112.21568,60,250.681543
-72.071846,1600,251.075257
-75.7833,1600,251.075281
-64.63167,1600,251.137371
-68.09888,1600,251.376168
-109.52381,85,251.437974
-65.08588,1600,251.458122
-92.670135,1600,251.511781
-107.073395,55,251.58203
-75.33893,1600,251.650758
-84.524895,1600,251.80173
-100.47133,79,252.112071
-78.56414,1600,252.280389
-72.350044,1600,252.349433
-70.9493,1600,252.419312
-79.34263,1600,252.430758
-107.46108,52,252.722615
-68.31167,1600,253.00045
-102.26798,56,253.194188
-85.74024,1600,253.20556
-127.7668,201,253.283747
-107.13687,51,295.116361
-107.798546,36,295.417212
-96.28813,1600,295.417245
-106.51201,79,295.543811
-112.44924,73,295.579849
-73.03254,1600,295.875068
-107.18083,64,296.072035
-112.330376,153,296.166158
-69.972786,1600,296.292015
-63.29887,1600,296.328334
-71.56232,1600,296.356599
-118.32097,65,296.424951
-75.05787,1600,296.527227
-106.905655,67,296.733469
-109.13362,91,297.086126
-83.562805,1600,297.459864
-113.204765,70,297.66804
-107.18244,114,297.679191
-66.67517,1600,298.18308
-107.22304,72,298.26737
-73.83293,1600,298.368631
-116.5716,100,299.012358
-71.913246,1600,301.251618
-68.86572,1600,301.455446
-76.19769,1600,303.060188
-65.376465,1600,303.202764
-71.10066,1600,303.28656
-105.953964,35,303.354269
-75.322365,1600,303.692106
-107.47111,61,303.794561
-111.59418,67,303.912376
-64.852615,1600,304.434643
-106.16789,95,304.487424
-105.783844,52,304.919101
-56.59243,1600,305.257794
-122.85943,113,305.850536
-74.73152,1600,306.140163
-71.39111,1600,306.200728
-69.70602,1600,306.409351
-55.045597,1600,306.486964
-60.305553,1600,306.539671
-110.2242,55,306.664132
-58.552235,1600,306.675451
-64.74232,1600,306.823227
-109.675064,63,306.938709
-105.30813,60,307.03976
-108.668755,111,307.075724
-62.22313,1600,307.136148
-60.37797,1600,307.368831
-56.629898,1600,307.438535
-81.63008,1600,307.449914
-104.64373,83,307.833045
-115.32825,61,307.958501
-120.28125,110,307.96971
-108.989235,57,308.441153
-69.269714,1600,308.742272
-78.10674,1600,308.742298
-69.10807,1600,308.902651
-109.046265,60,308.947458
-58.20522,1600,309.399498
-74.18811,1600,309.613464
-61.036358,1600,309.674142
-60.36271,1600,309.772638
-74.12084,1600,309.875606
-106.51418,137,310.11716
-106.204315,102,310.497592
-112.23236,83,310.806132
-55.173622,1600,310.817494
-53.38166,1600,311.03488
-107.13108,67,311.376281
-71.07534,1600,311.625913
-58.544506,1600,311.726877
-109.90424,84,311.73787
-112.66842,56,311.845824
-61.036232,1600,353.874493
-74.62248,1600,356.1093
-69.75004,1600,356.286548
-102.1727,81,356.956951
-114.04457,70,357.537427
-66.36357,1600,358.04064
-109.33649,56,358.50732
-49.30951,1600,358.632581
-66.4907,1600,358.749651
-112.24716,57,359.223561
-61.502422,1600,359.276094
-108.05501,80,359.303514
-47.76922,1600,360.117512
-52.40549,1600,360.710072
-62.77146,1600,361.334493
-66.722084,1600,361.509563
-66.54077,1600,361.521204
-49.673626,1600,361.672259
-46.058094,1600,361.78855
-40.276432,1600,361.921991
-81.55185,1600,362.210401
-109.22892,41,362.262477
-42.31444,1600,362.281652
-116.65894,82,362.470931
-108.517784,45,362.637267
-55.89573,1600,362.673923
-105.710625,143,362.717797
-77.45564,1600,362.80249
-111.27037,41,363.016869
-52.8617,1600,363.577223
-74.31216,1600,363.57725
-74.53668,1600,363.735234
-53.864597,1600,364.227866
-108.85323,61,364.238945
-63.968586,1600,364.500313
-65.17268,1600,364.567681
-58.71274,1600,364.670583
-109.30778,73,365.166463
-49.08328,1600,365.284653
-114.101166,96,365.45745
-106.97421,47,365.557463
-51.928215,1600,365.593176
-103.186356,169,365.636443
-114.226234,65,365.997108
-62.11085,1600,366.399547
-62.24565,1600,366.500251
-65.14475,1600,366.511334
-32.34461,1600,366.618498
-105.670105,127,366.68686
-107.7542,120,366.987922
-102.98628,76,367.135234
-63.034714,1600,367.146397
-118.90504,76,367.246041
-108.92654,44,367.510701
-110.00512,50,367.659537
-125.85458,625,367.989883
-110.81416,53,368.122391
-102.355286,63,368.631824
-106.30798,81,369.280975
-129.09402,167,369.33917
-42.18875,1600,369.38252
-107.71551,64,369.864364
-112.21876,62,369.892099
-54.49265,1600,412.465853
-102.9986,114,412.477109
-141.31299,1399,412.536451
-107.736275,138,412.700727
-41.031765,1600,413.424513
-45.492966,1600,414.124164
-53.393723,1600,414.200774
-65.38501,1600,414.977061
-37.96997,1600,415.568032
-42.273872,1600,416.186611
-71.32477,1600,416.357374
-47.258793,1600,416.515766
-110.71031,48,416.583345
-32.098896,1600,417.045568
-70.176285,1600,417.112544
-36.64533,1600,417.300638
-45.942577,1600,417.465601
-37.523766,1600,417.542617
-36.751236,1600,417.865341
-50.917038,1600,418.423518
-47.91282,1600,418.423545
-106.45994,77,419.048626
-44.315006,1600,419.067982
-47.272903,1600,419.336238
-41.699875,1600,420.111367
-43.2558,1600,420.380574
-29.750618,1600,420.416213
-43.46249,1600,421.214412
-24.204662,1600,421.31432
-33.000187,1600,421.494461
-15.396001,1600,421.796477
-119.52659,78,421.855494
-33.952293,1600,421.94769
-25.56903,1600,422.315323
-22.166073,1600,424.056027
-29.298681,1600,425.545417
-26.519281,1600,425.556771
-21.063633,1600,425.616479
-32.75722,1600,425.78095
-106.05175,52,426.00527
-23.699015,1600,426.536909
-21.8016,1600,427.235152
-27.674189,1600,427.311176
-115.540504,67,427.783316
-21.16514,1600,428.097554
-23.386854,1600,428.684885
-105.984566,85,428.79311
-11.705685,1600,471.080245
-30.141768,1600,471.236362
-33.168316,1600,471.303945
-110.98905,52,471.51043
-34.08359,1600,471.773051
-25.072111,1600,471.840862
-24.931011,1600,472.029719
-26.94647,1600,472.192922
-44.24271,1600,472.268448
-119.22069,643,472.455781
-27.939709,1600,472.562157
-115.51581,78,472.669706
-20.307985,1600,473.111282
-30.069855,1600,473.730891
-18.291058,1600,473.750737
-20.158852,1600,474.020162
-56.222485,1600,474.786045
-28.825926,1600,475.056616
-15.420647,1600,475.091929
-26.166777,1600,476.007542
-7.204692,1600,476.187634
-23.434341,1600,476.48987
-47.598015,1600,476.549357
-109.173195,51,476.608448
-26.766844,1600,476.643297
-11.284163,1600,477.008571
-20.60665,1600,478.74424
-12.267319,1600,480.298149
-13.551538,1600,480.462686
-5.674407,1600,480.66159
-12.664216,1600,481.189912
-7.3849335,1600,481.957134
-8.417132,1600,482.428725
-3.4943461,1600,483.314502
-7.9640937,1600,483.421787
-8.709528,1600,484.28546
-1.3493329,1600,484.353293
-6.4354744,1600,484.559099
-2.2231698,1600,484.821242
-0.560256,1600,484.889579
-12.2448435,1600,485.238438
-23.614769,1600,485.314891
-117.62956,60,485.382975
-25.561525,1600,485.50644
-9.755013,1600,485.612906
-13.365368,1600,485.719804
1.9132731,1600,486.164905
-105.618004,82,486.279187
-12.195645,1600,486.78958
-11.699017,1600,486.808875
-15.324097,1600,487.078696
-4.8181357,1600,529.545005
-15.672235,1600,529.812731
-1.6616864,1600,529.848315
-106.279495,151,530.003546
-7.949905,1600,530.732491
-0.050458483,1600,531.209765
-14.089752,1600,531.269567
-12.0218725,1600,531.328994
1.5570476,1600,531.363856
3.3921225,1600,531.727318
15.452722,1600,533.457663
0.09542746,1600,535.038769
4.2850666,1600,535.202597
19.239122,1600,535.398551
7.317972,1600,535.927042
-107.25883,827,536.264792
13.296749,1600,536.693167
13.726255,1600,537.16127
6.084642,1600,538.042136
-112.05871,275,538.140916
14.832188,1600,538.152089
15.733694,1600,538.983052
15.339688,1600,539.050226
28.71011,1600,539.252504
29.486406,1600,539.513147
26.359047,1600,539.925267
-116.351875,87,539.960338
28.631886,1600,540.00383
19.253757,1600,540.070325
-107.52602,74,540.121048
-27.889574,1600,540.195087
12.938192,1600,540.407939
22.959314,1600,540.853218
14.780727,1600,540.968088
38.398914,1600,541.474682
29.91789,1600,541.494043
30.265142,1600,542.82706
15.695403,1600,542.86247
33.190113,1600,543.017946
-108.49767,103,543.661773
23.925346,1600,543.752899
40.025543,1600,544.231771
14.088287,1600,544.291098
25.62098,1600,544.350567
35.873135,1600,544.38625
20.243668,1600,544.752832
25.817478,1600,588.1731
46.41642,1600,589.717084
41.825924,1600,589.880673
37.572365,1600,590.076111
29.092007,1600,590.937626
42.58696,1600,591.366532
53.34609,1600,591.867826
52.750626,1600,592.748906
57.475033,1600,592.847412
34.903996,1600,592.858602
48.09128,1600,593.686771
37.212395,1600,593.754864
-22.50292,1600,594.619858
28.730455,1600,594.655188
44.15184,1600,594.698458
46.8526,1600,594.765294
49.826244,1600,594.816141
36.228912,1600,594.889898
-19.802095,1600,595.101712
43.588104,1600,595.545835
54.81773,1600,595.661665
48.16158,1600,596.166643
53.858364,1600,596.18601
59.49286,1600,597.512944
47.47186,1600,597.667054
51.25658,1600,598.311229
60.879208,1600,598.401593
65.93357,1600,598.880775
84.4985,1600,598.939389
68.1179,1600,598.998004
62.742878,1600,599.032643
77.561424,1600,599.39533
-112.02345,56,599.486711
3.7557654,1600,601.160433
-101.84886,44,601.515875
54.34977,1600,602.697792
70.6276,1600,602.861937
62.2329,1600,603.05642
-112.71553,47,603.43484
61.889366,1600,603.918598
65.53204,1600,646.038241
65.693596,1600,646.502424
80.20627,1600,647.38095
82.39052,1600,647.478783
63.100136,1600,647.489986
54.691734,1600,648.309914
73.41685,1600,648.37575
79.50226,1600,649.238436
56.085514,1600,649.272961
69.92585,1600,649.315632
80.06021,1600,649.382319
76.65915,1600,649.433501
89.20019,1600,649.508533
-110.17856,53,649.744226
74.40636,1600,649.755237
73.687645,1600,650.192747
-114.894424,59,650.220043
83.08582,1600,650.309853
-108.32406,42,650.649297
67.0497,1600,650.819903
73.01781,1600,650.838751
91.98757,1600,652.158519
61.59112,1600,652.312704
85.21577,1600,652.950999
7.472415,1600,653.042021
93.846214,1600,653.513186
93.002335,1600,653.572028
80.47687,1600,653.630666
71.47751,1600,654.027528
94.24048,1600,654.117682
-112.34563,67,654.566296
103.70095,1600,656.094529
-51.542843,882,656.548817
106.18565,1600,657.277827
109.29558,1600,657.440299
-87.07318,520,657.719738
106.02295,1600,658.049397
-70.52789,511,658.240914
95.0029,1600,658.531288
122.00043,1600,658.955762
-111.48682,55,659.397143
95.520584,1600,659.424479
-14.882126,1375,659.435727
98.49384,1600,660.30876
104.16054,1600,660.406393
103.29287,1600,660.417457
-108.933014,50,660.822602
114.06614,1600,661.31031
-18.74157,1318,661.455688
-111.113434,151,661.529182
-108.699356,70,662.090775
97.00968,1600,662.181915
-76.894516,460,662.239678
121.80594,1600,703.965846
112.88584,1600,704.032907
115.520164,1600,704.15448
102.71097,1600,704.364825
89.46831,1600,704.80323
90.441864,1600,704.830476
103.5106,1600,705.254039
98.11817,1600,705.422937
-106.21466,42,705.592678
123.45295,1600,706.755623
94.187065,1600,706.907957
105.66876,1600,707.583868
110.17499,1600,707.674576
114.60488,1600,708.202395
114.16237,1600,708.26072
-118.17433,62,708.754308
115.30181,1600,709.185498
-18.580536,1402,710.717428
133.57845,1600,710.717461
116.92618,1600,711.172201
140.84895,1600,711.897249
114.69299,1600,712.058638
110.4777,1600,712.624785
114.31867,1600,712.818508
8.584969,1418,713.919888
100.12085,1600,713.971432
123.25373,1600,713.998744
130.03006,1600,714.009981
-114.789314,76,714.585601
134.77798,1600,714.978337
121.34117,1600,715.906629
138.09645,1600,716.050737
-108.51017,37,716.348113
129.55083,1600,716.684389
141.06876,1600,716.77625
138.8635,1600,716.834533
147.68471,1600,716.853338
112.49885,1600,716.918423
120.25933,1600,717.038264
147.18896,1600,717.247805
-117.956474,63,717.36008
133.71245,1600,717.687939
121.479256,1600,717.714877
-115.96592,66,717.889489
-107.081856,36,717.979512
145.09146,1600,718.306665
132.55003,1600,718.476257
130.06477,1600,719.638189
132.96838,1600,719.793965
129.08165,1600,720.432602
137.89505,1600,762.186406
127.95242,1600,762.709512
15.693932,1343,763.168631
135.65121,1600,763.259014
146.83455,1600,763.686274
-117.9648,73,763.838126
149.5886,1600,765.242507
119.76599,1600,765.695308
140.34972,1600,766.417912
150.17221,1600,766.579495
122.26762,1600,767.142349
136.06837,1600,767.335888
153.34544,1600,768.433932
141.60408,1600,768.509148
160.50061,1600,768.520397
144.8401,1600,769.088744
149.30463,1600,769.478188
160.19467,1600,770.363586
140.48831,1600,770.798687
-31.2706,731,771.05466
157.22768,1600,771.136247
142.31027,1600,771.226138
147.35194,1600,771.285594
141.94836,1600,771.366875
149.72351,1600,771.486688
131.74968,1600,771.695312
-114.837555,58,771.947719
142.15552,1600,772.156836
155.14809,1600,772.332977
164.05481,1600,772.424031
161.98308,1600,772.752129
170.13435,1600,772.921096
-47.526917,799,772.955343
152.0831,1600,774.116476
173.2073,1600,774.267662
-74.72255,324,774.572876
143.30273,1600,774.90639
160.20226,1600,774.995472
136.94576,1600,775.517931
176.9675,1600,775.979049
-106.20625,64,776.028894
157.25777,1600,776.492969
173.6517,1600,776.645058
-1.818039,1095,777.256911
-114.03133,79,777.267782
-0.36149597,941,778.320472
149.10756,1600,819.892542
-64.45609,587,820.351454
-117.05404,67,820.424723
157.39038,1600,820.616264
160.25314,1600,821.336704
149.843,1600,821.528042
160.49072,1600,822.657547
160.64981,1600,822.739317
13.167603,1309,822.971773
172.01624,1600,823.314259
163.73431,1600,823.704091
-58.453773,644,823.841847
-115.84221,60,824.316559
176.12474,1600,824.598228
-61.491135,316,825.17523
181.30685,1600,825.367706
166.31989,1600,825.456989
157.2066,1600,825.515504
161.16742,1600,825.59685
-116.24533,57,825.828163
179.31718,1600,825.925223
60.984924,1492,826.280883
169.40298,1600,826.386245
-133.729,159,826.45197
173.45349,1600,826.565186
168.68668,1600,826.653885
-54.889675,474,826.759119
171.6648,1600,826.983652
-117.840385,94,827.041612
-113.61261,95,827.153923
177.20934,1600,827.1884
-115.94089,71,827.607611
166.0842,1600,828.312936
180.39981,1600,828.766477
-78.48716,363,828.824596
161.25255,1600,829.103442
149.90895,1600,829.194354
169.53017,1600,830.172575
-71.66396,385,830.215395
184.8895,1600,830.226443
184.84377,1600,830.723356
-107.94164,79,830.882874
188.44475,1600,831.500632
187.93109,1600,832.55911
-103.22806,175,832.884037
172.93887,1600,833.152111
187.05002,1600,833.228009
171.0658,1600,833.419584
187.75067,1600,834.13543
187.62111,1600,834.327858
167.32483,1600,835.492826
180.50331,1600,836.064265
181.73486,1600,877.962975
183.1741,1600,878.572415
189.77911,1600,878.850954
185.71957,1600,879.703908
199.01361,1600,879.762612
186.94078,1600,879.844832
187.81584,1600,880.111837
175.24734,1600,880.727793
175.04332,1600,880.841873
182.10426,1600,880.931571
195.78906,1600,881.037572
185.47792,1600,881.262674
194.80716,1600,881.463061
-79.91383,259,881.862734
209.70662,1600,881.881609
192.52617,1600,882.584843
77.270966,1593,882.978073
-33.73323,690,883.093194
188.74683,1600,883.09322
199.86049,1600,883.370193
173.01562,1600,883.45932
-111.03374,61,883.579412
198.66579,1600,884.440847
203.00845,1600,884.483443
197.1757,1600,884.960898
-78.11118,235,884.960925
-117.20313,81,885.088737
190.34047,1600,885.123028
-104.94956,95,885.841871
-115.494415,91,885.8419
202.52985,1600,886.797069
192.52112,1600,887.124089
190.39986,1600,887.394423
193.7094,1600,887.468243
-111.43182,55,887.565587
180.75339,1600,887.662274
197.9576,1600,888.412169
173.15028,1600,888.603398
-29.960213,635,889.545224
205.47292,1600,889.767474
14.940445,1304,890.124171
-113.17187,68,890.305646
-49.689117,591,890.552053
209.42122,1600,890.727796
202.44093,1600,891.337307
195.29771,1600,891.61484
-106.90179,60,891.815031
197.37263,1600,892.603456
184.9574,1600,892.835551
-116.50114,65,893.346881
196.67213,1600,893.452424
218.33888,1600,893.566081
211.46544,1600,893.655274
206.25587,1600,893.761079
201.96507,1600,893.982498
208.33731,1600,935.726958
206.62402,1600,936.132417
197.55067,1600,936.151493
191.96362,1600,936.854083
199.38736,1600,937.251523
10.366531,958,937.588914
199.01343,1600,937.679636
202.27527,1600,937.771711
-59.48409,329,937.771738
203.72057,1600,937.893106
-67.353615,378,938.052271
-105.83431,69,938.596998
193.33534,1600,939.271815
211.69997,1600,939.271843
9.132149,1077,939.684775
-66.70535,368,939.822196
202.49216,1600,940.153622
-34.144638,643,940.454101
206.927,1600,941.107765
-59.08242,447,941.315042
212.80013,1600,941.705862
