#{"t_start": 1685384530.0619056, "env_id": null}
r,l,t
-108.85609,1600,94.535788
-101.85446,75,94.858014
-106.72873,1600,94.87737
-105.23404,52,95.077821
-109.086075,1600,95.313551
-107.004585,42,95.490239
-132.78688,109,95.542789
-99.86207,1600,95.613179
-106.38533,60,95.749042
-114.376175,64,95.877789
-98.7086,1600,95.999756
-95.93154,1600,96.114941
-106.38204,60,96.138735
-103.80379,71,96.454547
-116.96125,68,96.737057
-119.39827,92,97.122885
-106.97858,110,97.579774
-98.30306,1600,98.010178
-105.43603,1600,98.025835
-108.13283,48,98.217226
-105.60162,1600,98.39187
-102.81336,95,98.632494
-99.9408,1600,98.697972
-105.41775,1600,98.705222
-112.73966,60,98.887434
-102.834496,1600,98.942902
-119.79437,74,99.009611
-105.89146,1600,99.079063
-106.46979,54,99.317485
-106.76956,1600,99.661806
-105.22971,1600,101.023466
-103.019196,1600,101.128126
-105.20284,52,101.253713
-106.72597,48,101.452843
-106.942986,89,101.508229
-98.28877,1600,101.743623
-103.48523,71,101.754666
-103.064095,1600,112.284594
-101.038895,1600,112.489455
-110.518005,43,112.667439
-103.801056,95,112.686918
-104.79243,1600,112.743648
-95.798615,1600,112.870068
-108.09923,62,113.019025
-106.09261,58,113.112027
-114.17335,61,113.288887
-102.30513,80,113.460543
-106.846985,71,113.588681
-111.52314,1600,114.38866
-95.91212,1600,114.831701
-105.834404,95,114.831784
-98.485054,1600,115.206154
-112.74451,54,115.465424
-98.785614,1600,115.530766
-94.79372,1600,115.712761
-122.169586,71,115.764706
-105.918816,1600,115.771793
-104.425804,1600,115.840219
-111.9264,45,115.98226
-98.8585,52,116.009921
-109.93478,40,116.033375
-90.434586,1600,116.155212
-101.37725,66,116.31461
-112.61106,119,116.488417
-112.175064,1600,116.495686
-100.36276,107,116.763603
-125.249084,96,117.187728
-97.55401,100,117.60957
-95.2241,1600,118.33606
-100.45989,1600,118.58567
-97.50258,1600,118.596917
-117.12838,73,118.935701
-98.05946,1600,119.661267
-107.778244,1600,119.681361
