#{"t_start": 1686122785.4387488, "env_id": null}
r,l,t
-103.705605,58,49.862942
-127.53779,1600,49.88607
-108.87495,41,50.070529
-115.58111,1600,50.084541
-108.885895,1600,50.126615
-116.090485,66,50.14414
-104.49246,1600,50.175937
-101.95627,73,50.263214
-103.486115,1600,50.279913
-117.42725,1600,50.279969
-99.75126,1600,50.312656
-111.63897,1600,50.538276
-105.39243,61,50.579239
-105.104095,55,50.592113
-101.2213,74,50.655127
-100.71526,107,50.723543
-130.37929,133,50.759593
-101.192986,63,50.89207
-106.6113,83,50.951712
-104.54581,70,51.003787
-105.92904,75,51.130915
-116.21715,1600,51.226952
-102.392044,57,51.240603
-105.92864,99,51.392374
-114.32523,77,51.392439
-110.90228,47,51.466758
-100.46962,68,51.797624
-111.74655,118,51.824861
-125.0793,1600,51.882336
-105.651665,1600,52.000943
-114.89811,81,52.270301
-122.90477,96,52.292524
-112.443924,1600,52.493537
-116.74965,51,52.544515
-100.40047,55,52.759988
-105.63541,64,53.065056
-101.71521,59,53.344826
-99.834015,77,53.734263
-122.18515,1600,67.904014
-107.95821,46,68.137493
-103.25212,1600,68.45644
-100.41036,117,69.020645
-119.70893,168,69.851267
-105.66871,1600,69.88182
-101.63045,1600,69.927926
-102.83867,1600,69.946584
-103.55438,1600,70.071478
-110.55407,46,70.098768
-114.07814,79,70.28682
-104.54886,1600,70.400067
-111.27457,1600,70.542843
-107.377975,1600,70.964306
-109.37181,1600,71.21987
-107.50218,1600,71.219933
-99.64701,88,71.403195
-103.49607,68,71.565179
-118.96256,1600,71.645473
-118.09924,96,71.71385
-118.3014,66,71.754229
-105.06972,1600,71.857889
-105.268906,62,71.896875
-100.266235,73,72.034456
-107.68432,1600,72.161113
-101.872154,57,72.326443
-111.88305,1600,72.437721
-98.75759,80,72.562138
-111.235466,1600,73.663084
-103.9124,1600,76.141438
-99.148834,113,88.514713
-104.15852,57,88.809099
-115.58662,75,89.187296
-105.91811,1600,89.769813
-101.01157,1600,89.788547
-106.037476,1600,89.91503
-120.02121,1600,89.945111
-117.78004,1600,90.134451
-104.77548,1600,90.227365
-101.43975,1600,90.363048
-111.50826,60,90.528497
-111.87359,58,90.656779
-104.231995,138,91.201292
-105.19055,149,91.378107
-111.09872,1600,91.489087
-103.481834,1600,91.527292
-109.69752,1600,91.631962
-109.083725,1600,91.669937
-106.18378,117,91.79033
-123.823784,88,91.82533
-107.97876,57,91.95487
-110.34821,1600,92.091071
-106.051926,1600,92.224141
-112.96963,139,92.262684
-113.38316,67,92.325434
-120.85059,1600,92.357825
-109.23668,50,92.516972
-104.08772,63,92.550155
-97.898315,74,92.700222
-118.60472,90,92.811933
-100.5279,78,92.941002
-101.91609,79,93.338734
-113.34216,1600,93.465844
-98.63763,1600,97.24931
-107.816635,1600,97.813017
-110.10248,1600,97.831618
-104.69563,1600,97.95482
-106.38743,1600,97.981848
-102.06997,1600,98.166049
-117.56487,76,98.196251
-99.678825,78,98.225879
-105.71075,57,110.29512
-122.63843,105,110.322861
-103.37532,120,110.66817
-122.09147,95,111.14029
-110.48589,1600,111.385578
-108.16885,1600,111.523806
-99.0822,85,111.57201
-112.748924,1600,111.688892
-109.60377,1600,111.727617
-103.17424,1600,111.98103
-116.26604,49,112.228176
-112.35745,1600,112.379268
-104.26201,1600,112.554608
-111.145706,1600,112.666041
-108.89378,71,112.902162
-109.11555,1600,113.173371
-117.08837,1600,113.294139
-112.89088,62,113.474489
-100.97289,1600,117.076846
-112.59741,1600,117.819952
-112.50995,1600,118.032962
-109.2683,1600,118.291274
-110.529854,55,118.310534
-109.67089,1600,118.324621
-116.58213,67,118.659955
-111.500854,50,118.90293
-99.59618,1600,119.378935
-101.609825,1600,119.509957
-98.853905,1600,119.556096
-109.16227,1600,119.666589
-113.21856,62,119.68377
-108.100784,1600,119.704959
-115.966385,67,119.884575
-118.86178,53,119.933081
-102.17797,94,120.153991
-99.768326,1600,120.207544
-106.417725,1600,120.357246
-105.75655,80,132.368882
-108.79714,1600,132.462415
-97.632805,1600,132.710522
-108.42767,1600,133.102548
-104.57426,1600,133.281108
-105.60546,1600,136.870941
-117.68462,80,137.262212
-119.553535,69,137.604492
-105.616035,1600,137.613169
-109.95858,54,137.874054
-102.063484,1600,138.080928
-111.40287,1600,138.098971
-98.49878,1600,138.669399
-113.555565,56,138.945506
-107.66711,1600,139.263728
-103.32895,80,139.334721
-104.71818,1600,139.454784
-109.961655,1600,139.638494
-96.99722,1600,139.688936
-103.919754,61,139.766387
-120.017044,97,139.823373
-129.60947,123,139.886579
-113.77561,46,139.930782
-107.64258,1600,139.973127
-97.87569,1600,140.124239
-102.0974,96,140.145822
-111.53166,61,140.14587
-110.40916,1600,140.329596
-101.34561,94,140.411071
-101.41873,1600,140.4245
-104.27625,67,140.47467
-123.64578,113,140.474733
-105.500946,1600,140.677963
-115.51231,65,140.759485
-103.704704,85,140.773339
-104.582146,65,141.037657
-102.434425,1600,141.120272
-100.695625,1600,141.304605
-101.82878,94,141.510945
-101.33081,68,141.652467
-103.805626,1600,157.510387
-95.52432,1600,157.790075
-114.514,54,157.798363
-96.028046,1600,157.999121
-92.33043,1600,158.017517
-105.016624,61,158.096186
-108.9554,132,158.454598
-99.85082,1600,159.738221
-104.16412,1600,159.939086
-110.16939,60,160.048433
-91.609634,1600,160.117769
-93.72548,1600,160.117838
-95.709595,1600,160.395716
-94.9909,1600,160.459289
-99.37041,1600,160.459355
-104.996216,75,160.517665
-105.223885,1600,160.739363
-95.2708,1600,160.752934
-112.756805,96,160.888741
-106.38265,90,160.917262
-95.599335,1600,161.072783
-104.46951,52,161.173266
-114.32044,79,161.279459
-100.60513,1600,161.448935
-101.763985,67,161.5004
-95.56679,1600,161.584433
-99.8344,75,161.81853
-115.11577,72,161.855416
-107.47564,91,162.025206
-90.10207,1600,177.800736
-93.806,1600,177.819627
-96.93839,1600,177.903284
-103.39504,44,178.129631
-90.78683,1600,178.271952
-117.16729,100,178.333999
-103.237885,59,178.566534
-117.76697,86,178.992325
-105.15945,87,179.43187
-95.051476,1600,179.758774
-96.73841,1600,179.870124
-97.6343,1600,179.935832
-117.852844,78,180.169695
-91.3619,1600,180.271388
-91.53716,1600,180.33005
-105.67412,106,180.429269
-94.3424,1600,180.561885
-102.41083,1600,180.576847
-108.05194,80,180.747732
-112.176895,60,180.88591
-92.183174,1600,180.905053
-103.70103,54,181.025998
-90.540764,1600,181.121307
-107.91951,49,181.139515
-112.75903,49,181.15764
-108.85032,49,181.369862
-109.970795,74,181.527722
-92.09797,1600,181.676438
-100.20945,1600,181.714433
-101.0822,1600,181.894794
-112.612915,59,181.976961
-110.92763,125,182.006265
-86.55368,1600,186.024473
-83.72134,1600,186.352803
-92.928696,1600,186.560094
-111.793594,58,186.859187
-116.06585,71,199.239471
-84.63851,1600,199.711574
-119.916336,61,200.027784
-91.92015,1600,200.195653
-88.607895,1600,200.424473
-92.33848,1600,200.52265
-105.005066,84,200.6257
-94.85218,1600,200.679635
-89.86375,1600,200.816106
-106.66054,75,200.816179
-107.25535,59,200.932411
-112.101456,60,201.112184
-92.68406,1600,201.252451
-88.08507,1600,201.361519
-121.29007,109,201.638281
-99.35727,1600,201.732204
-100.749756,92,201.805521
-97.8081,1600,201.932415
-111.00123,58,202.104054
-94.97358,1600,202.104121
-84.47652,1600,202.181978
-94.13102,1600,202.209316
-111.0819,56,202.378772
-84.018234,1600,206.027885
-99.73763,1600,206.341094
-107.82596,80,206.428264
-90.59457,1600,207.178327
-109.78701,72,207.535189
-87.44344,1600,207.940283
-82.38209,1600,208.428881
-92.22661,1600,208.586321
-87.930504,1600,208.721876
-87.82737,1600,208.848528
-115.90811,77,209.125536
-108.26783,58,209.150793
-91.24111,1600,209.198414
-81.82664,1600,221.417005
-118.85506,92,221.476372
-81.18441,1600,221.513246
-103.64763,1600,221.699634
-111.234276,55,221.758259
-86.78434,1600,221.886868
-85.148735,1600,221.96991
-88.827446,1600,222.000085
-85.076126,1600,222.177227
-115.918236,58,222.292576
-105.753654,96,222.380377
-95.26511,1600,226.363308
-85.46929,1600,226.453076
-85.55059,1600,227.616757
-83.7306,1600,228.012333
-94.44433,1600,228.491583
-90.61007,1600,228.643793
-80.22212,1600,229.169425
-82.686226,1600,229.193231
-115.933525,59,229.460354
-83.49427,1600,229.620862
-94.997795,1600,229.715736
-73.67995,1600,229.894772
-85.7789,1600,229.953902
-93.59201,1600,230.160613
-112.86285,57,230.188416
-82.03452,1600,230.363632
-85.163315,1600,230.480316
-108.3272,66,230.499037
-93.74366,1600,230.570874
-106.69576,92,230.662733
-112.501816,56,230.951685
-88.48034,1600,246.287501
-85.402405,1600,246.382406
-81.74762,1600,247.546406
-88.300285,1600,247.965394
-79.542404,1600,248.457122
-81.567604,1600,248.616268
-106.037155,81,248.897764
-86.09395,1600,249.18847
-86.72274,1600,249.463747
-107.86877,72,249.55236
-86.87969,1600,249.636179
-83.80294,1600,249.733539
-87.84211,1600,249.974989
-111.75944,65,250.06076
-107.64059,74,250.347721
-82.88069,1600,250.387183
-74.56543,1600,250.504504
-82.124405,1600,250.52303
-82.53524,1600,250.595467
-113.41832,70,250.711497
-84.608604,1600,250.988906
-89.75099,1600,266.179573
-84.13574,1600,266.268261
-102.74608,62,266.492951
-112.582565,60,266.797536
-87.25078,1600,267.400886
-87.87148,1600,267.806078
-115.386215,85,268.215603
-78.565025,1600,268.414388
-84.78334,1600,268.655866
-115.73282,86,268.830477
-113.53837,50,268.90771
-127.07512,144,268.921342
-85.55589,1600,269.221074
-80.53389,1600,269.309338
-107.28862,81,269.328163
-76.36809,1600,269.400007
-110.97507,72,269.602946
-114.5598,76,269.724644
-72.18784,1600,269.834835
-116.91644,123,269.950123
-80.07688,1600,270.161148
-89.55702,1600,270.284048
-96.0246,1600,270.304048
-71.89483,1600,270.382532
-107.351364,55,270.460625
-76.1248,1600,270.502521
-73.50098,1600,270.743535
-108.66315,63,270.771375
-117.74936,63,270.813658
-108.24118,101,270.889634
-74.774796,1600,274.271239
-107.28939,37,274.471418
-76.08396,1600,274.801355
-106.296165,91,275.231731
-82.39167,1600,275.369039
-112.73951,98,287.465378
-106.87613,61,287.770013
-84.69449,1600,288.431291
-74.74245,1600,288.517833
-108.42609,54,288.786024
-99.75955,1600,288.977298
-80.61688,1600,289.174313
-82.70393,1600,289.306551
-109.46277,113,289.370129
-71.37052,1600,289.418478
-91.67321,1600,289.534333
-103.27226,77,289.793946
-80.51445,1600,289.84278
-82.05928,1600,289.859972
-122.16337,87,289.956117
-122.01166,61,290.134339
-108.99201,61,290.245676
-78.01293,1600,290.276739
-84.58908,1600,290.303887
-76.29421,1600,290.343911
-81.12643,1600,290.416264
-113.28263,59,290.618176
-113.61453,69,290.960255
-73.71562,1600,293.966832
-68.73536,1600,294.771296
-95.95489,1600,295.67653
-121.45238,121,296.249902
-78.8404,1600,296.310843
-77.07263,1600,296.830004
-80.4085,1600,297.015479
-99.60061,1600,297.129142
-80.11338,1600,297.189492
-103.10746,64,297.322423
-72.47295,1600,309.271735
-75.68129,1600,309.338158
-72.18954,1600,309.62186
-111.162575,68,309.674546
-67.21464,1600,309.74337
-67.0069,1600,309.776824
-93.36371,1600,309.805235
-70.52019,1600,309.921259
-114.39067,84,310.060216
-109.958084,56,310.09369
-113.144966,79,310.189546
-105.89736,80,310.333305
-73.20975,1600,310.498457
-118.32645,76,310.567955
-107.56049,57,310.617309
-107.70882,82,310.902167
-114.36819,119,311.144044
-66.48373,1600,313.464154
-79.92622,1600,314.250187
-72.509705,1600,315.751761
-76.95502,1600,315.814375
-95.830246,1600,316.336204
-76.558,1600,316.637881
-77.429596,1600,316.699497
-82.677345,1600,316.83461
-70.762085,1600,317.112957
-70.85159,1600,317.499009
-113.80456,87,317.531733
-68.99665,1600,317.56927
-106.44837,52,317.757696
-73.09184,1600,317.867813
-115.85719,63,317.881065
-69.79212,1600,317.90452
-111.47864,45,318.126579
-119.57723,78,318.357469
-75.015366,1600,318.516639
-105.60264,46,318.754496
-70.96179,1600,318.81706
-107.20755,118,318.969482
-112.44935,55,319.038524
-91.909805,1600,319.082967
-114.04619,96,331.072946
-116.469765,110,331.206566
-110.761955,49,331.451015
-107.00508,82,331.84967
-70.29932,1600,333.076129
-99.3459,87,333.503191
-71.924736,1600,333.843078
-72.39486,1600,335.323064
-74.09702,1600,335.386595
-81.74912,1600,335.903022
-90.6486,1600,336.204632
-91.23939,1600,336.26379
-68.637856,1600,336.398412
-107.04717,100,336.729809
-110.091225,84,336.790807
-69.65821,1600,337.107239
-66.570595,1600,337.332605
-118.19644,109,337.345952
-67.60666,1600,337.444576
-104.20754,59,337.633085
-108.64952,48,337.679814
-90.1934,1600,337.698112
-112.379715,71,337.986803
-115.53944,94,338.159208
-70.62161,1600,338.274145
-116.2588,100,338.477367
-69.818634,1600,338.524863
-100.891815,62,338.829919
-67.33848,1600,338.897465
-124.5164,90,338.931224
-109.27017,48,339.077925
-107.729225,47,339.170905
-105.330795,66,339.49864
-63.207134,1600,339.687327
-111.55314,70,339.834429
-63.14425,1600,352.801312
-92.756226,1600,353.154182
-78.48543,1600,354.661941
-70.86327,1600,354.722997
-65.70422,1600,355.24919
-69.065674,1600,355.555563
-70.12784,1600,356.096574
-107.53483,51,356.345243
-67.99281,1600,356.452738
-63.265045,1600,356.676388
-74.40964,1600,357.018286
-105.42975,85,357.093397
-113.24188,48,357.257852
-107.6044,66,357.426161
-68.525475,1600,357.505437
-80.352715,1600,357.621875
-104.37261,73,357.786689
-69.67515,1600,358.233538
-89.03021,1600,358.425462
-69.61592,1600,359.019207
-78.32707,1600,359.17187
-108.9987,58,359.448195
-73.630875,1600,360.624845
-63.025177,1600,360.982411
-106.04913,37,361.165077
-65.55128,1600,374.255971
-71.09966,1600,374.319197
-108.67751,63,374.572896
-70.76638,1600,374.850416
-57.319134,1600,375.181019
-77.79746,1600,376.376224
-70.58001,1600,376.509722
-74.65128,1600,377.310516
-56.74445,1600,377.554199
-65.65981,1600,377.669181
-65.17433,1600,377.841603
-115.84372,76,378.048872
-86.79053,1600,378.299806
-71.38648,1600,378.47388
-105.22485,75,378.837652
-59.46612,1600,379.067812
-114.38586,74,379.427281
-62.584328,1600,379.505488
-62.830627,1600,380.716872
-109.103516,74,381.078017
-73.726425,1600,381.252302
-81.35065,1600,382.648206
-58.15652,1600,382.895782
-76.928505,1600,383.177591
-57.64431,1600,383.481022
-115.56657,64,383.48905
-102.55975,76,383.83879
-77.81159,1600,384.261865
-64.215195,1600,384.370859
-109.41499,95,396.139686
-60.84235,1600,396.481319
-51.546143,1600,396.739448
-61.504227,1600,397.013
-58.52367,1600,397.214739
-63.325733,1600,397.453216
-67.57715,1600,397.986046
-62.265816,1600,398.572048
-79.96652,1600,398.649358
-108.544334,50,398.894283
-56.290146,1600,400.200192
-66.04064,1600,400.365375
-109.489914,92,400.635719
-53.450817,1600,401.736274
-53.449112,1600,401.98902
-121.77211,95,402.20193
-116.05916,87,402.407753
-106.68328,56,402.47192
-66.23135,1600,402.577466
-58.56179,1600,402.931383
-60.84364,1600,403.35032
-54.12185,1600,403.901496
-63.73797,1600,404.224756
-108.40444,86,404.305885
-85.221275,1600,404.453095
-58.27366,1600,404.726864
-67.04122,1600,404.921948
-58.256447,1600,405.154462
-106.88047,75,405.271676
-54.70253,1600,405.666875
-120.41139,134,417.400061
-111.353455,53,417.642603
-61.342987,1600,417.738128
-107.76154,79,418.038668
-61.54542,1600,418.070734
-106.65837,108,418.274674
-53.49716,1600,419.513856
-55.047703,1600,419.803546
-115.991844,69,419.868088
-114.50711,73,420.162938
-55.372726,1600,421.540992
-59.280518,1600,421.605757
-48.032814,1600,421.712637
-49.03827,1600,422.06777
-49.249596,1600,422.485176
-115.1402,76,422.877419
-59.735596,1600,423.403408
-58.016037,1600,423.489243
-48.961216,1600,423.646669
-108.40177,76,423.779975
-51.76149,1600,423.936432
-114.83395,77,424.185837
-55.316227,1600,424.404434
-117.45992,104,424.46563
-58.13782,1600,424.939438
-56.624107,1600,425.796906
-42.18707,1600,425.828969
-41.76192,1600,426.037082
-50.1109,1600,439.081425
-47.153805,1600,439.364512
-41.25181,1600,440.695573
-55.92579,1600,440.768435
-79.62529,1600,440.874056
-102.82035,67,441.034037
-44.534557,1600,441.255003
-118.72522,82,441.643073
-53.670956,1600,442.031418
-118.555046,85,442.435394
-39.97441,1600,442.635345
-43.136642,1600,442.788749
-117.91788,96,443.093158
-49.308426,1600,443.285007
-55.28204,1600,443.497642
-50.33986,1600,443.557839
-51.735584,1600,444.032353
-42.508644,1600,444.877127
-47.309963,1600,444.909851
-45.902954,1600,445.125333
-102.965904,65,445.207804
-39.02015,1600,446.683768
-37.33499,1600,446.985063
-34.281593,1600,448.439511
-52.023422,1600,460.058378
-51.586864,1600,460.206124
-107.85252,49,460.285594
-101.5948,105,460.442273
-112.60458,82,460.667493
-38.8504,1600,460.790767
-43.883034,1600,461.56295
-41.575706,1600,461.907887
-44.550297,1600,462.207337
-34.746513,1600,462.393603
-106.84462,43,462.410704
-37.258408,1600,462.601655
-41.31249,1600,462.659191
-119.58501,82,462.777431
-111.127,63,462.948667
-42.015984,1600,463.109395
-97.242386,84,463.16145
-42.240715,1600,463.995913
-42.81505,1600,464.202594
-31.446379,1600,464.281715
-110.13234,107,464.809672
-38.686893,1600,465.770262
-33.904778,1600,466.060902
-106.80557,59,466.330599
-45.712257,1600,467.705153
-41.656002,1600,467.949492
-39.568188,1600,468.177032
-110.95722,56,468.217869
-31.39657,1600,468.305229
-108.9984,61,468.593517
-116.70595,89,468.644143
-26.616703,1600,469.094964
-33.197906,1600,469.480059
-67.0072,1600,481.456785
-46.319603,1600,481.652446
-31.955318,1600,482.002295
-37.36398,1600,482.168735
-30.608864,1600,482.223316
-101.05162,65,482.313411
-38.7298,1600,483.037551
-25.599058,1600,483.233374
-110.329636,70,483.357493
-37.375515,1600,483.796561
-38.849457,1600,484.726231
-26.927656,1600,485.307056
-26.384758,1600,486.743067
-19.10113,1600,487.219638
-33.33676,1600,487.632309
-27.515078,1600,487.684096
-106.52925,70,487.956562
-29.462719,1600,488.116805
-108.225006,60,488.391218
-20.028576,1600,488.461635
-21.911667,1600,488.977107
-121.09981,132,489.031464
-108.45176,138,489.128929
-29.366602,1600,489.183953
-113.534515,128,489.641709
-25.001247,1600,489.707634
-74.719284,1600,489.762371
-34.89418,1600,489.85442
-107.5681,48,489.992059
-23.279621,1600,502.28284
-28.880436,1600,502.41195
-99.30835,81,502.666491
-28.703823,1600,502.860562
-103.963036,71,502.997459
-119.55225,146,503.666422
-21.543226,1600,503.803306
-10.644175,1600,504.354829
-18.699911,1600,505.778569
-21.03105,1600,506.255926
-19.049234,1600,506.74411
-27.544674,1600,507.030484
-106.7659,92,507.184749
-107.80301,65,507.348468
-14.517094,1600,508.037188
-21.67642,1600,508.178423
-30.540234,1600,508.23155
-27.214605,1600,508.690521
-27.06647,1600,508.756948
-3.0764709,1600,508.905601
-17.691353,1600,509.04593
-104.81272,66,509.082005
-10.250206,1600,509.988025
-7.318122,1600,510.448409
-14.215289,1600,511.273454
-10.907859,1600,511.410336
-6.6220617,1600,523.406236
-17.704754,1600,524.824645
-24.930891,1600,525.294167
-123.362045,118,525.385739
-24.463728,1600,526.187372
-14.693383,1600,526.341565
-38.565945,1600,527.021939
4.487769,1600,527.167177
-1.3925112,1600,527.222344
-109.88881,59,527.305726
-9.595894,1600,527.70523
-26.392662,1600,527.910362
-14.815228,1600,528.04838
-108.56238,75,528.065898
-7.3674045,1600,528.088116
-13.045212,1600,528.981601
-6.1351213,1600,529.434763
-108.48209,451,530.200297
-7.375846,1600,530.254326
-26.748026,1600,530.390435
-13.47667,1600,530.948655
2.9504592,1600,532.771679
-1.665253,1600,532.86437
2.0658994,1600,545.042687
-14.734129,1600,545.195922
3.8741796,1600,546.034468
-3.8951626,1600,546.09034
-7.975651,1600,546.173801
-108.58749,103,546.66162
1.4663762,1600,546.761118
-3.5753725,1600,546.898331
-4.1018033,1600,546.915514
0.84228086,1600,547.815286
-9.10307,1600,548.284634
-65.796135,1600,549.060889
-0.66061765,1600,549.116023
5.8802123,1600,549.251322
-2.6792016,1600,549.825863
-126.311066,96,550.270884
-1.5574222,1600,551.674186
11.236869,1600,551.76582
-114.73832,77,552.124659
9.334978,1600,552.55818
29.852152,1600,552.712622
-112.479225,85,552.97222
-0.8307861,1600,553.58586
8.133881,1600,553.640535
-99.2424,99,565.84778
9.820511,1600,565.949794
-11.239396,1600,566.047266
12.744506,1600,566.186769
17.412876,1600,566.205081
-3.4574456,1600,567.126585
9.973665,1600,567.583899
3.1299336,1600,568.354988
32.273758,1600,568.410676
-5.1218615,1600,568.551606
-102.146225,73,568.89605
19.788631,1600,569.561994
19.237597,1600,570.975867
20.560904,1600,571.427627
25.04234,1600,572.02436
21.540094,1600,572.278496
33.091576,1600,572.885634
15.425419,1600,573.395713
27.680002,1600,573.497456
17.333092,1600,573.595914
10.5233755,1600,573.736795
33.217148,1600,573.75549
19.561687,1600,574.73216
-107.81617,85,575.112329
23.601948,1600,575.164265
33.262962,1600,587.255654
36.855965,1600,587.309617
21.477606,1600,587.781033
38.183678,1600,588.429953
22.440592,1600,589.79794
19.120937,1600,590.248327
-98.90756,201,590.72155
40.75012,1600,590.818655
42.72965,1600,591.052161
31.050718,1600,591.664529
43.14673,1600,592.191001
30.296782,1600,592.293826
24.58705,1600,592.392268
31.872385,1600,592.532837
31.58304,1600,592.551245
26.640339,1600,593.898814
47.36062,1600,593.952523
-96.18663,826,594.623941
35.895336,1600,594.693814
44.235134,1600,594.761994
30.349665,1600,595.226456
46.18269,1600,595.905302
35.57286,1600,609.249449
39.50477,1600,609.847036
36.2536,1600,610.097122
27.712591,1600,610.696251
42.334164,1600,611.241332
52.520695,1600,611.339279
18.489508,1600,611.436216
-107.834015,61,611.531575
61.33401,1600,611.57782
35.736027,1600,611.595429
-109.544136,67,611.667004
51.309032,1600,612.89919
50.243626,1600,612.952251
-91.40652,738,613.32076
47.961845,1600,613.62393
46.284004,1600,613.692828
52.62799,1600,613.746459
-104.26912,53,613.989541
49.18651,1600,614.211667
39.989986,1600,614.845725
-99.69718,131,615.465576
62.971874,1600,616.746569
47.96098,1600,629.074923
60.41164,1600,629.659045
59.980953,1600,630.338717
66.85191,1600,630.436063
48.380264,1600,630.481855
47.359314,1600,630.499671
66.092094,1600,630.574895
71.26269,1600,631.863415
56.221283,1600,631.916113
-118.2941,64,632.214691
53.773693,1600,632.303632
50.126995,1600,632.62233
59.406136,1600,632.697101
64.891266,1600,633.002631
59.7042,1600,633.231233
55.368256,1600,634.482391
56.06462,1600,635.711962
-90.71277,637,636.15019
71.48807,1600,636.535222
87.96436,1600,637.118097
74.43795,1600,637.796196
53.12013,1600,637.895338
49.41759,1600,637.942014
87.18272,1600,637.960007
65.26839,1600,638.032944
-108.72813,55,638.220989
84.975,1600,650.789043
76.74636,1600,651.138381
70.71176,1600,651.224379
69.0181,1600,651.535893
-118.061554,74,651.571311
84.68859,1600,651.610538
79.87056,1600,651.896283
76.62861,1600,653.372582
74.242096,1600,654.621274
70.70006,1600,655.073328
73.53412,1600,655.454265
82.081635,1600,656.049788
-116.74844,80,656.420435
97.701775,1600,656.750645
73.39116,1600,656.848776
104.1154,1600,656.895413
91.68341,1600,656.981855
94.95557,1600,657.171647
98.48433,1600,658.209695
90.897385,1600,658.557087
98.25412,1600,658.941239
85.639694,1600,658.977937
86.004295,1600,659.017544
89.7657,1600,659.304375
98.39398,1600,672.298353
93.482735,1600,673.544521
92.95414,1600,673.983087
-107.10982,133,674.158999
85.81215,1600,674.369671
100.884315,1600,675.344237
88.89453,1600,675.67856
99.79359,1600,675.777616
95.11482,1600,675.822883
