#{"t_start": 1686126025.4366808, "env_id": null}
r,l,t
-115.78207,1600,89.981224
-100.77528,72,89.994459
-100.07871,85,90.007442
-123.96389,119,90.174258
-101.77395,58,90.273626
-117.88997,71,90.358325
-103.515335,60,90.470673
-100.5594,104,90.509599
-102.49733,62,90.654533
-110.742,1600,90.695735
-103.175865,70,90.821147
-111.5912,83,90.921434
-111.91254,52,91.068916
-120.19407,111,91.201057
-106.4456,60,91.208831
-104.90507,78,91.557588
-107.305466,115,91.603942
-102.18576,61,91.842661
-108.12125,1600,91.896185
-108.4701,1600,92.136252
-99.980606,84,92.521686
-102.97863,79,92.884153
-107.25356,1600,95.209772
-98.16576,1600,95.415764
-101.50546,76,95.80264
-100.60013,1600,96.080235
-117.884,98,96.281068
-105.39295,1600,96.568001
-100.66805,103,108.741595
-110.81359,1600,108.788528
-117.523476,1600,108.858915
-101.59325,1600,108.895646
-106.901405,38,108.981359
-105.89129,1600,109.01773
-114.001335,1600,109.193491
-101.73849,91,109.321409
-105.40474,81,109.398319
-118.17546,63,109.517081
-101.18865,112,109.589068
-109.08972,1600,109.650839
-110.90412,71,109.687574
-117.500694,58,109.695678
-100.929085,83,109.938982
-109.80238,1600,110.087821
-127.0416,94,110.124327
-119.77732,89,110.141657
-106.67079,113,110.253261
-104.0172,56,110.36386
-113.35743,1600,110.597364
-102.453606,71,110.709997
-103.1164,117,110.82362
-100.8831,66,110.923548
-113.98293,61,111.011443
-104.06092,1600,111.024609
-110.09649,45,111.05173
-105.37879,1600,111.281308
-105.97216,1600,111.338305
-122.62111,79,111.442838
-115.51541,81,111.84177
-113.20595,112,112.441829
-108.20051,1600,112.450431
-98.78883,63,112.752611
-102.5867,79,112.838488
-100.438934,63,113.152452
-119.095505,72,113.521492
-110.82614,1600,114.877598
-105.3761,76,115.26297
-100.713196,60,115.557703
-110.59689,1600,115.754059
-104.79944,1600,115.958076
-120.004715,94,116.222747
-100.357765,1600,116.769436
-104.578415,1600,116.922012
-121.37264,82,117.362431
-110.12183,1600,117.639107
-105.03462,1600,117.990454
-105.83366,1600,118.181432
-110.35474,1600,118.203859
-129.01562,82,118.414235
-106.29893,1600,130.838761
-93.4713,1600,130.923251
-102.36614,1600,130.935853
-101.26925,1600,131.174431
-100.24244,1600,131.227659
-122.96797,99,131.396608
-117.98389,99,131.636951
-122.16472,88,131.637003
-100.31732,72,131.730523
-104.6234,1600,132.522348
-98.2434,1600,133.2256
-101.33196,113,133.754258
-127.2395,151,134.508225
-110.04477,48,134.744042
-97.41676,1600,135.230495
-99.24737,1600,135.625863
-98.72017,1600,135.876313
-107.97823,99,136.091406
-91.748985,1600,136.387903
-119.71659,134,136.718929
-101.40581,1600,136.911221
-107.53262,1600,137.166599
-97.533875,1600,137.692522
-98.394135,1600,137.711472
-106.37294,1600,137.919575
-110.874,73,138.064084
-95.07284,1600,138.518
-93.293304,1600,138.613342
-112.36458,52,138.904499
-104.10277,1600,139.400514
-99.66415,1600,139.40057
-103.68546,1600,139.502832
-112.93192,49,139.64631
-101.94846,54,139.771273
-101.59746,90,139.851343
-106.28195,50,140.10269
-119.652695,106,140.180084
-84.373695,1600,140.352076
-103.51277,62,140.419704
-101.32894,1600,154.295834
-101.29774,1600,154.777117
-118.74436,130,154.933239
-117.12162,123,155.392336
-101.58272,1600,155.465498
-104.45655,1600,155.998605
-92.62535,1600,156.345798
-104.111465,1600,156.546642
-111.593155,58,156.630459
-102.95054,1600,156.812434
-100.6305,1600,157.343007
-98.05664,1600,157.542781
-113.60964,64,157.651051
-94.931885,1600,157.682897
-110.44594,63,157.957075
-83.39181,1600,158.116524
-98.03614,1600,158.451468
-103.3586,107,158.624846
-102.425674,50,158.687941
-95.22116,1600,159.288805
-102.4438,77,159.670403
-103.37176,1600,159.694468
-87.31705,1600,159.868453
-101.1808,1600,159.937157
-106.67287,56,159.989242
-94.91989,1600,174.459758
-101.29448,78,174.852779
-105.22568,1600,174.92741
-95.52283,1600,174.982996
-111.65263,46,175.215644
-92.67802,1600,175.533472
-110.66377,70,175.912653
-105.62302,1600,176.147778
-98.700294,1600,176.237748
-114.797066,76,176.322155
-110.55275,36,176.417108
-89.01905,1600,176.425854
-106.30574,59,176.714662
-110.189285,83,177.153579
-101.44231,1600,177.202273
-102.303,1600,177.351918
-92.55683,1600,177.638378
-94.65914,1600,178.335891
-94.69451,1600,178.403587
-107.39697,59,178.695577
-101.372,55,178.962585
-115.06465,55,179.235808
-90.58332,1600,179.401228
-74.78347,1600,179.590358
-91.1326,1600,179.659718
-91.14323,1600,179.708145
-84.38171,1600,182.87568
-97.56224,1600,182.949659
-91.594955,1600,183.228228
-125.34141,91,183.674987
-96.65611,1600,184.090194
-94.43516,1600,195.951069
-94.35405,1600,196.050148
-108.99948,55,196.063577
-113.06266,68,196.398606
-100.068436,1600,196.750139
-99.40036,1600,196.797854
-119.89542,84,196.812573
-103.8251,177,196.926311
-92.65625,1600,196.944235
-110.10931,63,197.072337
-108.27234,51,197.182459
-83.246056,1600,197.230269
-109.55949,121,197.403223
-104.19358,72,197.579971
-120.69815,86,197.607857
-107.49439,50,197.655889
-93.537384,1600,197.928892
-107.55416,85,198.016134
-88.59621,1600,198.878037
-86.43935,1600,199.045061
-118.771515,64,199.202624
-100.42403,1600,199.239963
-84.658875,1600,199.307932
-93.38109,1600,199.356645
-100.15524,99,199.551331
-102.61611,61,199.618219
-101.00014,58,199.650942
-113.70864,106,200.150517
-107.24172,96,200.628948
-112.70036,57,200.938031
-75.24044,1600,202.66999
-84.6795,1600,202.742569
-117.85566,73,203.033013
-73.013466,1600,203.463676
-101.88192,80,203.867471
-78.89993,1600,204.056358
-109.47896,78,204.431839
-86.26579,1600,204.890811
-82.36546,1600,205.018961
-76.337814,1600,205.151053
-119.30658,86,205.449219
-66.990746,1600,205.698103
-102.117676,50,205.712414
-74.63483,1600,205.752332
-72.853226,1600,206.023649
-85.85671,1600,206.110745
-102.761,83,217.86711
-115.32872,66,218.168506
-124.12843,91,218.211237
-87.032265,1600,218.973351
-82.332115,1600,219.010669
-84.8557,1600,219.310452
-80.67157,1600,219.408644
-116.04628,56,219.592058
-115.65564,107,220.115138
-104.25553,67,220.482637
-79.734566,1600,220.697307
-145.58563,935,222.129771
-126.974915,839,222.387497
-69.47884,1600,222.480465
-71.81133,1600,222.781302
-62.391396,1600,223.614348
-84.05208,1600,224.20466
-114.68472,76,224.584142
-68.417366,1600,224.680223
-79.17898,1600,224.935392
-99.53284,75,224.958257
-107.53667,104,225.191879
-74.10213,1600,225.529192
-105.89344,103,225.723307
-107.80621,62,225.846128
-85.976974,1600,225.922137
-108.69682,43,226.135275
-116.383545,89,226.176088
-106.68928,79,226.243785
-63.902428,1600,226.265821
-110.73802,74,226.489554
-113.16098,71,226.516123
-115.42475,68,226.588495
-107.25227,70,226.926658
-83.19059,1600,227.014518
-72.214005,1600,227.05267
-102.22784,129,227.127849
-112.65173,56,227.214185
-107.87398,66,227.34676
-116.07785,71,227.407701
-70.77683,1600,227.454455
-104.86977,51,227.673645
-116.41818,67,228.033596
-71.012665,1600,240.254949
-75.094765,1600,240.462376
-99.9406,82,240.658974
-108.33008,64,240.970964
-74.440506,1600,241.886954
-77.89595,1600,242.140169
-60.63104,1600,242.229487
-107.38349,96,242.38904
-72.06215,1600,242.535995
-104.65201,63,242.699113
-109.70311,45,242.762138
-126.531494,109,242.790584
-114.04679,146,242.893169
-78.08415,1600,243.387978
-76.06593,1600,244.694113
-72.12244,1600,244.718873
-118.43588,82,245.103367
-124.35058,124,245.327856
-109.188835,104,245.823774
-63.713665,1600,245.948816
-101.03629,56,246.094658
-76.45622,1600,246.229475
-119.955956,94,246.550101
-79.892845,1600,246.814898
-72.51948,1600,246.898922
-81.32476,1600,247.030359
-65.448906,1600,247.132776
-97.09841,70,247.268195
-79.24819,1600,247.702373
-74.43135,1600,248.427598
-116.33514,78,248.812475
-78.27767,1600,248.942637
-141.27545,1422,249.84546
-105.30432,72,261.902752
-72.183815,1600,262.339697
-71.94944,1600,262.404003
-63.720272,1600,262.532496
-114.84431,63,262.846456
-67.15896,1600,263.022947
-101.5803,61,263.153153
-104.88677,170,264.028165
-106.1795,76,264.397018
-121.09565,64,264.709509
-66.69355,1600,264.760154
-109.36692,52,265.011616
-68.61473,1600,265.607598
-68.23152,1600,265.879021
-120.15179,80,265.987043
-66.31143,1600,266.198907
-115.86884,81,266.379493
-66.3495,1600,266.484741
-103.2344,78,266.586825
-66.69818,1600,266.70078
-72.2356,1600,266.804991
-81.261604,1600,266.915859
-117.9135,93,266.948213
-98.97004,66,267.137288
-114.613625,70,267.295182
-101.90254,77,267.303594
-64.985374,1600,267.36083
-110.46486,164,267.417397
-106.18578,75,267.521854
-120.607704,165,268.172659
-71.90278,1600,268.452345
-75.21163,1600,268.584686
-73.559906,1600,269.82898
-69.66881,1600,270.253914
-70.493225,1600,270.315227
-62.943924,1600,270.914706
-107.53621,64,271.238398
-111.26279,62,271.546492
-68.16034,1600,284.188487
-75.41784,1600,284.492415
-101.07751,79,284.583506
-138.56012,981,284.89497
-61.05785,1600,285.40132
-95.647156,65,285.719172
-62.941784,1600,285.914378
-66.876976,1600,286.237216
-64.26302,1600,286.824363
-67.86281,1600,286.833317
-67.99185,1600,286.938046
-60.23694,1600,287.042143
-108.269485,90,287.274701
-58.071205,1600,287.691437
-75.28608,1600,288.10504
-65.8554,1600,289.352914
-73.74583,1600,289.799168
-64.183914,1600,289.864287
-67.094154,1600,291.117963
-66.51024,1600,292.458829
-63.105762,1600,292.55184
-59.738426,1600,292.872133
-75.5634,1600,293.692632
-67.22163,1600,305.839527
-65.45822,1600,306.165097
-107.911125,66,306.178531
-114.99725,54,306.45844
-65.40122,1600,306.783017
-67.47625,1600,306.900318
-60.46766,1600,307.010721
-63.882065,1600,307.256071
-100.75059,75,307.29022
-111.19517,86,307.473442
-63.063625,1600,307.714613
-107.35168,87,307.913372
-67.3479,1600,308.131768
-99.716866,84,308.342714
-67.88624,1600,309.407254
-56.814705,1600,309.863218
-103.014244,98,309.912402
-69.30442,1600,309.931128
-106.39217,42,310.138357
-103.17339,73,310.279551
-65.944145,1600,311.168511
-110.04027,111,311.724587
-68.36031,1600,312.55362
-58.631886,1600,312.648073
-59.877846,1600,312.961161
-102.23701,105,313.075621
-62.132896,1600,313.757957
-72.45629,1600,314.270519
-68.01738,1600,314.548866
-72.01683,1600,314.863551
-48.703346,1600,315.32437
-100.88645,92,315.332954
-68.56348,1600,315.364089
-52.183964,1600,315.761312
-110.21546,46,315.990052
-60.760258,1600,327.695628
-63.59653,1600,327.897304
-57.16904,1600,329.407376
-59.390316,1600,329.672089
-112.76403,63,329.718336
-52.433037,1600,329.812105
-67.064644,1600,331.239256
-50.425976,1600,332.113802
-57.251354,1600,332.427322
-64.75312,1600,332.540934
-126.15915,96,333.000032
-45.58357,1600,333.218613
-100.814445,75,333.364962
-108.90068,62,333.667464
-53.265396,1600,333.726453
-65.85295,1600,334.015942
-110.14105,74,334.366284
-54.95919,1600,334.744192
-51.079834,1600,334.752594
-49.589638,1600,334.780223
-117.07567,103,335.258548
-55.786003,1600,335.36857
-109.08156,151,335.473598
-55.925213,1600,335.555089
-59.665993,1600,335.755538
-102.735504,61,335.856294
-54.1169,1600,337.520397
-50.31476,1600,337.57104
-51.286037,1600,349.43538
-103.14065,60,349.595154
-60.18346,1600,350.885761
-59.210815,1600,351.749692
-49.63168,1600,352.072808
-111.45222,64,352.417873
-48.89251,1600,352.922835
-48.333824,1600,353.382005
-56.857292,1600,353.438537
-104.68044,72,353.793169
-109.79061,52,354.057999
-48.262707,1600,354.091883
-48.087753,1600,354.49921
-99.03533,69,354.85368
-46.00728,1600,355.052633
-57.5864,1600,355.162612
-56.9851,1600,355.269751
-107.84996,55,355.331294
-56.18445,1600,355.550016
-101.033134,76,355.664052
-39.664803,1600,355.672713
-121.13885,70,356.018966
-46.02886,1600,357.381675
-53.967735,1600,357.476118
-55.932667,1600,357.636056
-101.349144,72,357.741615
-47.843197,1600,358.878143
-58.071785,1600,371.507069
-46.5972,1600,372.143593
-56.05141,1600,372.661938
-52.77672,1600,373.114724
-46.1365,1600,373.781633
-33.18842,1600,373.815724
-51.850796,1600,374.54486
-38.788403,1600,374.85449
-51.95535,1600,375.022334
-64.614494,1600,375.238392
-52.0187,1600,375.329977
-108.756424,132,375.499339
-46.09283,1600,375.679464
-110.94325,73,375.864969
-35.703747,1600,377.164768
-40.553707,1600,377.34315
-48.473724,1600,377.458177
-52.3208,1600,378.663616
-43.096935,1600,379.533593
-43.42365,1600,380.161715
-50.130074,1600,380.65993
-39.975357,1600,381.104986
-103.223274,66,381.424047
-44.025158,1600,393.526164
-52.673462,1600,393.558743
-107.31396,60,393.838626
-42.959225,1600,394.282348
-38.024044,1600,394.731076
-34.39808,1600,394.952342
-129.60678,158,395.043608
-47.103283,1600,395.05204
-113.88818,67,395.289555
